CKG_NM,CKG_MTH_ACTO_NM,CKG_MTRL_CN
에그샐러드,삶기, 달걀 모닝빵 마요네즈 소금 후추 
파절임간장국수,삶기, 국수중면 대파 간장 고춧가루 식초 들기름 
콩국수,삶기, 흰강낭콩 불린 것 소금 다시마 우린 물 우무채 오이채 
백고동야채미역초샐러드,삶기, 백고동 오이 불린미역 작은 양파백고동삶기 맛술 간장 식초 올리고당 다진마늘 메실엑기스 레몬즙 통깨 솔솔 백고동삶은물
오이채콩국수,삶기, 삶은 흰강낭콩 볶은참깨 볶은잣 생수 오이 방울토마토 볶은소금 
돼지고기수육,삶기, 쌍화차 물 돼지고기앞다리살 마늘 
메밀소바,삶기, 메밀면 무우 대파 김 가위로썬다 와사비 장국 끓일때 기꼬만 간장 맛술 물 다시마 사방 
돼지앞다리살수육,삶기, 돼지고기 앞다리살 양파 쌍화탕 
열무국수,삶기, 국수 열무김치 육수 계란삶은것 식초 취향껏
서리태콩국수,삶기, 콩 물 토마토 삶은 계란 오이 소면 동전 소금 
피쉬볼,삶기, 오징어 대구살 동태살 다진마늘 다진생강 다진파 표고버섯 당근 양파 청양고추 청주 전분가루 카레가루 베트남고춧가루 후추 황태육수 어묵 달걀 소스 양조간장 피쉬소스 핫칠리소스 청양고추 홍고추 베트남매운소스 
아로니아콩국수,삶기, 밀가루 물 아로니아분말 옥수수 전분 꽃소금 감자전분가루 시판 콩국물 물 오이채 통깨 소금 각얼음 등 
옻닭,삶기, 토종닭 전복 백숙용티백 옻나무 통대추 양파 당근 대파 찹쌀 술 검은깨 소금 후추 참기름 
계란바게트샌드위치,삶기, 바게트 계란 피클 슬라이스치즈 슬라이스햄 로메인상추 마요네즈 소금 설탕 후추 
해산물감자샐러드,삶기, 감자 식빵 기준 각종 해산물오징어새우조갯살 양파 당근 오이 부 마요네즈 소금 후추 
반숙달걀,삶기,필수 달걀 소금 식초 
양수육,삶기, 양수육 알배기배춧잎 부추미나리무침 무순 고춧가루 진간장 연겨자 다진마늘 썬파 식초 청주 매실액 참기름 통깨 부추미나리무침 부추 미나리 고춧가루 진간장 참기름 통깨 
수육삶는법,삶기, 삼겹살 또는 목살 통마늘 양파 대파 월계수잎 된장 통후추 커피 소주 
서리태콩국수,삶기, 검정콩 소면 했어요 호두 아몬드 토마토 슬라이스 굵은소금 
미숫가루국수,삶기,냉미숫가루국수 미숫가루 국수 설탕 오이 생수 얼음 소금 들기름 
참외콩국수,삶기, 콩국물 칼국수면 참외 소금 토핑 방울토마토 삶은달걀 검은깨소금 얼음 
오이소박이냉국수,삶기, 오이소박이 냉국 물 설탕 고추가루 간마늘 국간장 식초 청양고추 소면 얼음 쪽파 송송썬 것 깨 등 
메쉬포테이토,삶기, 냉동돈까스 감자 우스타소스 케찹 허브가루 설탕 버터 다진마늘 후추 소금 
감자샐러드,삶기, 감자 양파 당근 완두콩 달걀 소금 마요네즈 설탕 소금 
모두부,삶기, 두부 물 꽃소금 
수육보쌈,삶기, 삼겹살 오겹살 월계수잎 된장 
열무김치말이국수,삶기, 소면 냉면육수 열무김치 계란 
팥고물,삶기, 팥 소금
오이채콩국수,삶기,필수 삶은흰강낭콩 잣 볶은소금 통깨 생수 방울토마토 오이 
매쉬포테이토,삶기, 감자 후랑크소세지 소금 후추가루 다진마늘 
감자삶는법,삶기, 감자 소금 설탕 물
냉국수,삶기, 소면 오이 은 계란 열무국수 
옥수수삶는법,삶기,삶은 옥수수 옥수수 생수 소금 설탕 옥수수들기름구이 삶은옥수수 들기름 식용유
샐러드냉국수,삶기, 소면 얼린냉국물 냉면다대기 어린잎채소 방울토마토 무쌈수 삶은달걀 애플민트 냉면육수 생수 국간장 식초 매실액 참치맛장 소금 냉면다대기 고춧가루 양조간장 사과 배 양파 간것 매실즙 식초 연겨자 다진마늘 생강가루 후추가루 설탕 
오이소박이냉국수,삶기, 소면 차가운 생수 소금 설탕 식초 고운 고춧가루 오이김치 
돼지고기보쌈,삶기, 돼지고기앞다리 대파 양파 감초 통생강 통마늘 통후추 월개수잎 소주 된장 
보쌈수육,삶기, 통삼겹 양파 생강 월계수잎 통후추 된장 대파 통마늘 
팥,삶기, 팥 설탕 올리고당 소금 물 단팥라떼 단팥소스 따뜻한 우유 
콩국수,삶기, 백태콩 메주콩 통깨 잣 물 기타 소면 우뭇가사리 콩가루 설탕 소금 얼음 오이 방울토마토 원하는만큼
감자샐러드,삶기, 감자 버섯 사과 방울토마토 견과마요네즈 자연식견과마요네즈 잣과 땅콩 양파 물 꿀 올리브유 식초 소금 다진마늘 
돼지고기수육,삶기, 돼지고기 통 오겹살 양파 중간 사이즈 대파 마늘 청주 파뿌리 자투리채소 허브맛솔트 
김치국수말이,삶기, 소면 물김치 냉수 깨
콩국수,삶기, 백태 삶은 땅콩 볶은 참깨 생수 콩칼국수면 오이 소금 
감자샐러드,삶기, 감자 소금 설탕 오이 당근 통조림옥수수 마요네즈 후추
옥수수삶는법,삶기, 옥수수 소금 설탕 
쫄면콩국수,삶기, 쫄면 물 콩가루분말 삶은계란 오이 소금
간장국수,삶기,필수 소면 청양고추 홍고추 얼음 쯔유 물 
돼지고기목살수육,삶기, 돼지고기 목살 대파 통후추 커피원두 월계수잎 간 마늘 된장 양파 
콩국수,삶기, 서리태 생수 
감동란,삶기, 계란 원하는만큼 소금 물 종이컵 소금 식초 
감자샐러드,삶기, 감자 작은 거 계란 오이 파프리카 색별로 양파 작은 거 설탕 마요네즈 꿀 
계란삶는법,삶기, 계란 식초 소금 
에그샐러드샌드위치,삶기, 삶은계란 마요네즈 크림치즈 소금 쪽파다진거 후추 슬라이스햄 슬라이스치즈 베이컨 식빵 머스터드소스 
냉메밀국수,삶기, 메밀소면 김 김치 간장 간장 고추가루 설탕 
간장국수,삶기, 소면 청양고추 쯔유간장 물 
냉땅콩국수,삶기, 땅콩 잔치국수 토마토 깨소금 소금
콩국수,삶기,콩국수 불린 흰 강낭콩 소면 소금 오이 방울 토마토 깨소금 
콩국수,삶기, 메주콩 생옥수수알 물 중면 오이채 통깨 각얼음 등
냉콩국수,삶기, 콩국검은콩 잣 검은깨 생수 소면 오이 방울토마토 훈제란 
마약계란,삶기, 계란 간장 물 올리고당 통깨 설탕 양파 대파 홍고추 청양고추 
콩국수,삶기, 우유 두부용기에 땅콩버터 숟갈 깨 숟갈 두부 간 소금 설탕 
삼겹살수육,삶기, 삼겹살 수육잡내제거 된장 월계수잎 통후추 생강 양파 파뿌리 대파 통마늘 믹스커피 
삼겹살수육,삶기,보쌈 배추 김치 배추 알배기 부추 절임물물소금 밀가루풀물밀가루 김치 고춧가루 식힌 밀가루풀 새우젓 사과 갈은거 다진마늘 다진생강 설탕 통깨 수육 통삼겹살 부추 
옥수수,삶기, 옥수수 굵은소금 설탕 옥수수가 잠길 정도의 물 
수육삶는법,삶기,꼭필요한 수육용 목살과 삼겹살 양파 중크기 된장 술 통마늘 소주나 청주 파뿌리나 대파 흰부분 있으면 좋은 카누 커피 생강 잘라진 것 
돼지고기앞다리살수육,삶기, 돼지고기 잡내제거용 술 생강 다진마늘 간장 대파 양파 월계수잎 된장 
순두부콩국수,삶기, 순두부 콩가루 캐슈넛 우유두유물 소금 통깨 토마토 국수 깻잎장아찌
콩국수,삶기, 두부 우유 국수면 잣 소금 얼음 참깨 데코용 오이 수박 삶은계란 
콩국수,삶기, 소면 메주콩 소주컵 생옥수수 소금 깨소금 오이 얼음 토마토 
만두,삶기, 냉동만두 간장 식초 후추가루 고추가루 
냉모밀소바,삶기, 무 청양고추 썬파 쯔유 모밀국수 삶은콩나물 얼음 생수 
수육삶기,삶기, 돼지고기앞다리살수육용 월계수잎 된장 통후추 청주 통마늘 썬쪽파 다진마늘 버터 통깨 
콩국수,삶기,콩물 만들기 메주콩 원하는만큼 물 메주콩의 콩국수 국수 소금 채썬 오이 수박또는 토마토
감자샐러드,삶기, 홍감자 삶은계란 양파 당근 오이고추 플레인요거트 농도조절용 소금 후추 
찹쌀꿀떡,삶기, 습식 찹쌀가루 뜨거운 물 소스 흑설탕 소금 물 있으면 시나몬 가루 
서리태콩국수,삶기, 서리태 중면 고명 오이채 토마토 또는 방울토마토 
감자샐러드,삶기, 감자 계란 마요네즈 크림치즈 소금 후추 파슬리가루 차이브 
감자삶는법,삶기, 감자 꽃소금 설탕 물 등
계란,삶기, 계란 소금 물 
열무김치말이국수,삶기, 열무김치와 국물 김장 배추김칫국물 시판 냉면 육수 소금 겨자 적채양배추 채썬것 
감자샐러드,삶기, 감자 파인애플통조림 양파물식초 블루베리 버터 마요네즈 꿀 소금 감자샐러드빵 빵 감자샐러드 케첩 쨈
콩물,삶기,콩국물 햇 검은콩 볶은 땅콩가루 소금 콩 삶은물 
옥수수삶는법,삶기, 옥수수 물 설탕 소금 
감자삶는법,삶기, 감자 물 굵은소금 설탕 
마약계란,삶기, 계란 소금 식초 살짝 진간장 물 설탕 올리고당 양파 대파 청양고추 
콩국수,삶기, 국수 두부 우유 잣 오이 계란 방울토마토 소금 깨소금 
감자샐러드,삶기, 감자 햄 작은것 작은양파 당근 오이고추 양파 다진 것 당근 다진 것 고추 다진 것 소금 설탕 후춧가루 살짝 마요네즈 
콩국수,삶기, 메주콩 물 통깨 소금 국수면 얼음 토핑 오이 방울토마토 삶은계란 
수수팥떡,삶기, 수수 팥 설탕 
검정콩국수,삶기, 검정콩 땅콩버터 오이 소면 토마토
순두부콩국수,삶기, 몽글이순두부 검은콩두유 소금 얼음 선택 천도복숭아 선택 어린잎채소 선택 국수 
감자샐러드,삶기, 계란크기 감자 두부 파프리카 마요네즈 마요네즈 소금 설탕 
콩국수,삶기, 메주콩 오이 국수 소금 
냉메밀국수,삶기, 메밀국수 무 쪽파 김가루 천도복숭아 고추냉이 국물 쯔유국시장국 
두부콩국수,삶기, 두부 한모 물 소면또는중면 오이 토마토 땅콩쨈 볶은깨 설탕 소금 
고구마샐러드,삶기, 밤고구마 중간크기 설타나건포도 대체가능 호두 건크랜베리 마요네즈 우유 농도봐가며 조절가능
삶은계란,삶기, 계란 복숭아 꿀 식초 피클머스타드소스 
감자샐러드,삶기, 감자 오이 양파 당근 올리브 계란 햄 빵 소금 톡톡 후춧가루 마요네즈
자색고구마크림치즈스프레드,삶기, 크림치즈 자색고구마 마가린 소금 완성 후 용량 약 기준
감자샐러드,삶기,감자 감자 중간크기 삶은계란 오이 꽃소금 양파 홍당무 죽염 
감자샐러드,삶기, 계란크기 감자 계란크기 감자깍뚝 썰기 두부 당근 파프리카 아삭이고추 오이 마요네즈 소스 마요네즈 설탕 딸기청 소금 
계란장덮밥,삶기, 계란 양조간장 물다시마 올리고당 부추 양파마늘고추 통깨 계란장덮밥 밥 날치알연어아보카도등 선택 또는 생략 어린잎채소 버터참기름
마약계란,삶기, 계란 양파 대파 청양고추 홍고추 마늘 간장 물 올리고당 통깨 
문어,삶기,돌문어 숙회 초고추장 들기름 소금 라면 라면 파 무침 양파 당근 오이 파 고춧가루 참기름 올리고당 식초 통깨 소금
메밀국수,삶기,메밀국수 생메밀면 무 파 김가루 고추냉이 육수 혼쯔유소스 생수
돼지고기수육,삶기, 돼지고기 소금 후추 호박 가지 토마토 양파 올리브유 
파스타샐러드,삶기,냉 파스타 샐러드 파스타 샐러드믹스 어린잎채소 달걀 가니쉬과일 드레싱 올리브유 간장 식초 레몬즙 매실액 다진마늘 후추 
김치말이국수,삶기, 소면 김치 동치미육수 삶은달걀 
감자삶는법,삶기, 감자 중간크기로 설탕 꿀 물 슬라이스아몬드 통깨
감자샐러드,삶기, 삶은 감자 샐러드 채소 오이 삶은 달걀 식빵 드레싱 요거트 파마산 치즈가루 다진마늘 홀그레인머스터드 소금 후춧가루 
총알오징어알리오올리오,삶기, 총알오징어 굵은소금소주 스파게티 굵은소금면 삶을 때 다진마늘 양파 갈릭솔트 그라인드후추 생바질잎
감자샐러드,삶기, 감자 다진양파 삶은계란 소스 마요네즈 식초 소금 설탕 후춧가루 
보쌈수육,삶기, 수육용 삼겹살 약 저희 집 기준 ㅎ 소주 굵은 소금 된장 월계수잎 통후추 건파뿌리 생파뿌리도 괜찮아요 양파 마늘 간마늘의 경우 
감자삶는법,삶기, 감자 물 감자가잠길만큼 설탕 소금 
보쌈,삶기, 보쌈용 고기 마늘 생강 양파 파 알배추 소금 된장 술 새우젓 술 고춧가루 다진 마늘 술 다진 파 술 청양고추 참기름 
애호박만두,삶기, 애호박 불린 건표고버섯 소고기 만두피 얼음 원하는만큼 절이기 꽃소금 물 애호박 현미유 다진 대파초록 부분 다진 마늘 깨소금 설탕 참기름 후추 버섯고기 다진 대파 다진 마늘 간장 깨소금 설탕 참기름 후추 
맥반석계란,삶기, 계란 물 소금 식초 
마늘보쌈,삶기, 돼지목살 한방삼계탕 갖은쌈채소 쌈장 물 쪽파 깨 마늘소스 다진마늘 꿀 물 소금 참기름 
애호박새우만두,삶기, 애호박 표고버섯 새우살 다진마늘 진간장 굴소스 다진파 굵은소금 만두피 식용유 
두부콩국수,삶기, 국수 두부 우유 검은깨 참깨 호두 잣 띵콩 오이 토마토 소금 얼음
문어삶는법,삶기, 돌문어 밀가루 초고추장
김치말이국수,삶기, 소면 시판용냉면육수 생수 냉면육수와동량 잘익은김치 오이 김치국물 김치무칠때 설탕 참기름 
감자샐러드,삶기,콜라찜닭 닭볶음용 당면 우유 양파 당근 대파 팽이버섯 다진마늘 콜라 간장 감자샐러드 감자 버터 소금 
감복스,삶기, 감자 아이스크림 복분자 정도
마약계란,삶기, 달걀 대파 청고추 홍고추 물 맛술 간장 설탕 다진 마늘 통깨 계란 삶을 때 소금 식초 
감자샐러드,삶기, 감자 계란 양파 옥수수콘 크래미 장 마요네즈 설탕 허니머스타드 
물냉면,삶기, 냉면면 냉면육수 양파 고추장 물엿 간장 소금 다진마늘 매실청 설탕 식초 깨소금 후추 고추가루 
꿀떡,삶기, 찹쌀가루 물 소금 백설탕 흑설탕 올리고당 계핏가루 참기름
돼지고기수육,삶기, 돼지고기삼겹덩어리 월계수잎 생강 마늘 후추 된장 물 콜라비 다진마늘 생강청 새우젓 고추가루 죽염 통깨 현미식초 배추속 쪽파 
참치감자샌드위치,삶기, 캔 참치 삶은감자 식빵 과일잼 토마토케첩 마요네즈 머스터드소스 양배추 양파식초 모짜렐라치즈 소금
어만두,삶기,필수 대구살 오징어 알배추 부추 두부 숙주 밀가루 소금 다진마늘 다진생강 청주 후추 액젓 참기름 달걀 
찰옥수수,삶기, 찰옥수수 물 옥수수가잠길정도 설탕 소금 
감자샐러드,삶기, 감자 계란 맛살 청량고추 오이 사과 양파 마요네즈 설탕 소금 후추 
고구마말랭이,삶기, 고구마 원하는양만큼
에그베네딕트,삶기, 삶은달걀 식빵 슬라이스 햄 체다치즈 파슬리 마요네즈 머스타드 
닭백숙,삶기, 생닭 삼 대추 통마늘 찹쌀 백숙티백 물
감자샐러드,삶기, 양배추 반통 계란 특란 감자 특크기 파프리카 청오이 뚜레쥬르 식빵 마요네즈소스 마요네즈 수제쨈 꽃소금 남양떠먹는요구루트 그외 절일때 감자삶을때 설탕소금 양배추 소금 설탕 오이 소금 파프리카 소금 
소세지알리오올리오,삶기, 스파게티면 소세지 마늘 매운건고추 소금 후추 올리브오일 
수육,삶기,수육 수육용삼겹살 커피 월계수잎 통마늘 대파 파뿌리 통후추 된장 청주 새우젓무침 새우젓 홍고추 풋고추 깐마늘 참기름 통깨 
밤삶기,삶기, 밤
감자삶기,삶기, 감자 물 
계란삶는법,삶기, 계란 머그컵 쿠킹호일
참문어삶기,삶기, 문어 정도 소주
밤삶는법,삶기, 밤 물 
고구마,삶기, 고구마 다시마 물
율란,삶기, 밤 녹차가루 코코아가루 꿀
문어닭백숙,삶기, 닭 문어 부추 통마늘 대추 백숙 약재 
당고,삶기, 찹쌀가루 물 간장 미림 흑설탕 물 옥수수 전분 물 
복분자수육,삶기, 통삼겹살 영양부추 양파 마늘 복분자액 청주 간장 꿀 
돼지고기수육,삶기, 돼지 삼겹살 집된장 양파 대파 통마늘 월계수잎 생강 새우젓 청양고추 깨소금 참기름 마늘 
김치국수,삶기, 달걀 구운김 실파 김치 국수 국물용 멸치 다시마 청주 국간장 소금 설탕 진간장 참기름 통깨 
밤삶는법,삶기, 밤 소금 큰 술 물 밤이잠길정도
콩국수,삶기, 우선 두부집에서 겟한 콩국수가루 손두부 아몬드가 없어서 아몬드 밀크 한팩과 우유 소금 우뭇가사리 
돼지고기보쌈,삶기, 보쌈김치 돼지고기수육
돼지고기보쌈,삶기, 돼지고기삼겹살 된장 월계수잎 마늘 생강 통후주 소주 물 
밤삶는법,삶기, 밤 소금 
소고기사태더덕생채,삶기,사태더덕생채 사태 물 대파 마늘 통후추 청주 더덕 대추 밤 배 오이 겨자 소스 연겨자 설탕 식초 소금 잣 죽 잣 불린 쌀 물 단호박 퓨레 단호박 우유 생크림 버터 소금 
이유식,삶기, 애호박 고구마 쌀 물 
거북손,삶기, 거북손
흰강낭콩샐러드,삶기, 흰 강낭콩 적양파 바질페스토 올리브유 생크림 소금 간 통후추 있으면 바질잎 
이유식,삶기, 소고기 파프리카 쌀 소고기육수 
고구마경단,삶기, 찐고구마 대추 검은깨 등 시럽 설탕 물 
두반장수육,삶기, 돼지고기사태 오이 당귀 치커리 두반장 식초 설탕 간장 다진마늘 통깨 
밤삶는법,삶기, 햇밤 위생팩 
이유식,삶기, 생연어 손바닥의 양파 애호박 파프리카 채소육수 쌀 
삼겹살보쌈,삶기,필수 포기 김치 삼겹살 표고버섯 양파 새송이버섯 부추 소금 후추 
콩국수,삶기, 소면 오이 방울토마토 노란콩 달걀 소금 검은깨 
돼지고기수육,삶기, 돼지고기 통목살 돼지고기통삼겹 대파 양파 통마늘 통후추 커피 된장 새우젓 
옥수수삶기,삶기, 옥수수 소금 물 
꼬막,삶기,준비물 싱싱한 꼬막 간장 고춧가루 다진마늘 깨소금 파 참기름 
한방수육,삶기, 삼겹살 물 소금 설탕 쌍화탕 
수육삶는법,삶기, 돼지고기수육용삼겹살앞다리살목살 쌀뜬물 통마늘 양파 가능 사과 커피 알갱이 된장 돼지고기에바를수있을정도
콜라수육,삶기, 돼지 삼겹살 양파 무우 대파 월계수잎 된장 콜라 새우젓 청양고추 깨소금 
보쌈,삶기, 돼지고기삼겹목살 배추 무 소금 물엿 고추가루 마늘 새우젓 액젓 설탕 사과 쪽파 육수 된장 대파 양파 마늘 생강 유자청 소주 
보쌈,삶기, 돼지고기 수육용삼겹살 꿀 월계수잎 중멸치 다시마 베트남 고추 말린 표고버섯 커피가루 생강가루 된장 양파 통후추 
수육삶는법,삶기,준비물 돼지고기 한근 반 옻나무 월계수잎 된장 생강 갈은 것 안갈은것 마늘간것 배 소주 물 새우젓
수육,삶기, 돼지고기앞다리 덩어리 향신 물 된장 베트남고추 마늘 양파 대파 월계수잎 쌈 속 배춧잎 새우젓 고춧가루 깨 참기름 기호에맞게
시래기삶는법,삶기, 배추 시래기 중 무우 시래기 중 물 지퍼백
수육삶는법,삶기, 보쌈용 삼겹살 대파 양파 통마늘 한 줌 된장 큰술 소주 큰술 고기 삶는 티백또는 월계수잎 물 약 정도
간장수육,삶기, 돼지고기 통 삼겹살 무 당근 계란 시금치 삶는 육수 물 진간장 정종 미림 각각 설탕 다시마 대파 생강 
수육,삶기, 김장 김치 김장 김칫소 돼지앞다리살 된장 월계수잎 통후추 통마늘 
양배추사과샌드위치,삶기, 식빵 양배추 취향것 사과 소금 후추 마요네즈 계란 
수육삶는법,삶기, 통삼겹살 통후추 마늘 파뿌리 비법 비법 된장 쌀뜨물 
바나나경단,삶기,필수 바나나 찹쌀가루 소금 카스테라 가루 다진 아몬드 
계란마요샌드위치,삶기, 모닝빵 크래미 삶은 계란 소금 후추 마요네즈 케찹 위생장갑
삼겹살수육,삶기, 통삼겹살 쌍화탕 월계수잎 통후추 소금 설탕 생강술소주미림 
양배추쌈,삶기, 우렁이 애호박 표고버섯 두부 청양고추 홍고추 양배추 집된장 고추장 시판 된장 간마늘 액젓 밀가루 
삼겹살수육,삶기, 통삼겹살 물 굴소스 맛술 집된장 대파 잎 마늘 생강 통후추 월계수잎 정향 양파 
꼬막삶는법,삶기, 꼬막 소금 물 이상
수육,삶기, 뒷다리살 녹차잎 
돈가스온메밀소바,삶기, 돈가스 패티 메밀소바라면 무 대파 와사비 취향따라 조미 김가루 
고구마스프레드,삶기, 고구마 작은거 우유 설탕 소금 버터 
아보카도,삶기, 소고기 아보카도 쌀 노른자 감자 육수 
브로콜리,삶기, 브로콜리 체다치즈 요거트 방울토마토 
감자샐러드,삶기, 감자 소시지 양파 마요네즈 브로컬리 파프리카 케첩 소금 후추 
레몬버터소면,삶기, 소면 새우 브로컬리 육수 우유 버터 후추 소금 마늘 올리브오일 적량
수육,삶기, 수육용 통삼겹살 통마늘 헛개나무 오가목 갈근 뽕나무 삼백초 엄나무 계피 월계수잎 
고구마샐러드,삶기, 고구마 삶은달걀 양파 오이 다진 땅콩 건포도 플레인 요쿠르트 마요네즈 머스터드소스 꿀 또는 올리고당 고운소금 소량 흰후추가루 소량
떡갈비,삶기,떡갈비 소고기 다짐육 새우 팩 두부 무 당근 쪽파 다진마늘 찹쌀가루 식용유 소고기 밑간 간장 설탕 맛술 생강술 소금 후춧가루 참기름 다진파 떡갈비 소스 간장 스테이크소스 맛술 올리고당 유자청 물 
율란,삶기, 밤 소금 꿀 계피가루 
양배추삶기,삶기, 양배추 
수육,삶기, 돼지고기 양파 파 흰부분 통마늘 된장 생강 진액 물 
수육,삶기, 돼지고기 양파 파 흰부분 통마늘 된장 생강 진액 물 
경단,삶기, 맵쌀가루 찹쌀가루 소금 설탕 끓는 물 꿀소스 조청 올리고당 고명가루 깨 검은깨 설탕 깨 검은깨 
돼지수육,삶기, 수육용 돼지고기 월계수잎 된장 커피 곁들일 무말랭이 무침 세발나물 무침 
고구마볼,삶기,고구마 볼 찐 고구마 카스텔라 잣 생크림 꿀 
메추리알,삶기, 메추리알 냄비 소금 식초 뚜껑이 있는 밀폐용기 
문어삶는법,삶기, 문어 물 미향 
돼지고기수육,삶기,수육 돼지고기 양파 대파 뿌리 포함 마늘 건 생강 월계수잎 통 후추 물 된장 간장 커피 소주 소금 
삼겹살수육,삶기, 수육용 삼겹살 양파 마늘 대파 생강 된장 맛술 후추 
수육,삶기, 삼겹살 물 집된장 월계수잎 통후추 쌍화탕 마늘 연겨자 진간장 설탕 식초 
병아리콩샐러드,삶기, 병아리콩 올리브유 사과 올리브 
고기만두,삶기, 돼지고기 부추 신김치 당면 두께 두부 진간장 굴소스 간마늘 고추가루 참기름 생강가루 맛술 
감자샐러드,삶기, 감자 양파 사과 맛살 달걀 마요네즈 소금 후추 
수육,삶기, 삼겹살 삶는 물 물 쌍화탕 재움 지퍼팩 소금 설탕 물 
계란삶는법,삶기, 달걀 물 잠길정도
아지타마고,삶기, 달걀 기준 소금 식초 아지마타고 간장 만들기 간장 설탕 물 다시마 가쓰오부시 
동파육,삶기, 돼지고기사태 보쌈용 돼지고기앞다리살 보쌈용 시금치 다진마늘 청양초 동퍄육기본 팔각 삼계탕용 천연조미료 생강 통마늘 계피 파뿌리 통후추 월계수잎 대파 흑설탕 진간장 청주 물 
수육야채꼬치,삶기, 계란 돼지고기 목살앞다리살 바나나 방울양배추 알 새우 현미밥 공기 아스파라거스 인스턴트 커피 후추 파슬리 소금 올리브유 
수육,삶기, 돼지고기 목살앞다리살 대파 통마늘 양파 생강 파드커피 통후추 월개수잎 전용찜기냄비
감자샐러드,삶기, 감자 양파 파슬리 소금 흰후춧가루 마요네즈 
감자크림스프,삶기, 감자 대파흰부분 양파 무염버터 치킨스톡 생크림 식빵 소금 흰후춧가루 월계수잎 
에그마요샌드위치,삶기, 샌드위치용 토스트 계란 다진피클 다진양파 당근 체다치즈 슬라이스 햄 소스 마요네즈 머스타드 소금 후추 레몬즙 와사비 크림치즈 꿀 
수육,삶기, 양파 대파 마늘 돼지고기 앞다리살 물 통 계피 월계수잎 통후추 된장 커피 
감자경단,삶기,감자경단 감자 소금 꿀 견과류 많이
시래기삶는법,삶기, 시래기 설탕
돼지고기수육,삶기, 삼겹살 물 월계수잎 통후추 마늘 청양고추 양파 인스턴트커피 된장 
수육,삶기, 돼지고기 월계수잎 양파 된장 설탕 소금 
옥수수삶기,삶기, 옥수수 소금 설탕 물 
김치만두,삶기, 김치 돼지고기 두부 양파 시판용 만두피 
꼬막삶기,삶기, 피꼬막 물 참기름 간마늘 고춧가루 파 설탕 통깨 
고구마삶는법,삶기, 고구마 랩 전자레인지용접시
김치만두,삶기, 김장김치 돼지고기안심등심 양파 당근 작은것 대파 부추 청양고추 당면 두부 계란 냉동 만두피 소금 후추가루 다진마늘 
감자샐러드,삶기, 감자 양파 오이피클 마요네즈 후추 머스트스셀러리
아보카도데빌드에그,삶기, 아보카도 달걀 마요네즈 레드자몽청레몬즙 머스타드소스 소금 후추 빨강 파프리카 
돼지고기수육,삶기, 삼겹살 부위 대파 파뿌리 된장 소주 소주잔 커피 월계수입 통마늘 생강 맥주 
도시락,삶기, 꼬마야채김밥세트 메추리알 당근 흑임자 비엔나소세지 치즈 흑임자 과일 치킨 
오겹살수육,삶기, 돼지고기 오겹살 된장 소주 다진 마늘 대파 양파 통후추 
양배추삶는법,삶기, 양배추 소금 얼음 
돼지고기수육보쌈,삶기, 돼지고기 양파 대파 통후추 월계수잎 깐마늘 된장 
앞다리살보쌈,삶기, 돼지 앞다리살 집 된장 커피 양파 대파 통마늘 월계수잎 물 
밤,삶기, 밤 물 
닭백숙,삶기, 닭 양파 마늘 헛개나무 토복령 겨우살이 유근피 소주 
죽순삶기,삶기, 죽순 쌀뜨물 비닐팩 
꼬막삶기,삶기, 꼬막 물 
쭈꾸미손질,삶기, 주꾸미 소금 무 
꼬막,삶기, 꼬막 꼬막 장 다진 대파 다진 마늘 깨소금 꼬막 국물 고춧가루 후추 참기름 진간장 꼬막손질 천일염 
돼지수육삶는법,삶기, 돼지고기 된장 통마늘 통후추 월계수잎 양파 커피 
홍삼삼겹살수육,삶기, 통삼겹살 대파 마늘 생강 된장 홍삼정 물 작은 크기 양파 부추 식초 간장 와사비 
도시락,삶기, 계란 샐러드야채 당근 간장 식초 설탕 올리브오일 
수원왕갈비통닭,삶기,밑간 숟가락 계량 닭다리 맛술 소금 생강가루 식용유 후춧가루 갈비맛 장 닭다리 분량 진간장 설탕 고운 고춧가루 후춧가루 콜라 요리 당 식용유 참기름 양파 청양고추 홍고추 마늘 
꼬막삶기,삶기, 꼬막 장 고춧가루 간장 다시마물 물 다진 마늘 참기름 깨소금 홍고추 쪽파 
무청시래기된장지짐,삶기, 말린 시래기 된장 멸치육수 다진마늘 맛술 들기름 
냉라면,삶기, 청양고추 설탕 식초 진간장 물 진라면 양파 맛살 오이 
계란부르스케타,삶기, 계란 바게트빵 토마토 아보카도 슬라이스치즈 버터 마요네즈 소금 후추 허니머스타드소스 
양배추쌈,삶기, 양배추 
수육,삶기, 수육용 삼겹살 통마늘 통후추 된장 양파 월계수잎 
게살에그샌드위치,삶기, 계란 크레미 양파 피클 찹 마요네즈 올리고당 레몬즙 파슬리가루 토마토 
쪽파강회,삶기, 쪽파 소금 물 초고추장 
우거지보관,삶기, 배추 겉잎 굵은소금 위생비닐봉투 
앞다리살수육,삶기, 돼지고기 앞다리살 생강 생강술소주미림 대파 파뿌리 청양고추 통마늘 된장 
감자샐러드,삶기, 감자 오이 양파 스팸 드레싱 마요네즈 소금 설탕 레몬즙 
감자샐러드,삶기, 감자 오이 옥수수통조림 후춧가루 소량 크래미게살 삶은달걀 고운소금 양파
간장순살치킨,삶기, 치킨 너겟 견과류 간장 올리고당 설탕 다진마늘 맛술 물 
