CKG_NM,CKG_MTH_ACTO_NM,CKG_MTRL_CN
연근양배추김치,무침, 연근 양배추 대파 고춧가루 굵은소금 김치 찹쌀풀 고춧가루 액젓 다진마늘 양파간것 배즙 설탕 새우젓 
얼갈이김치,무침, 얼갈이배추 고춧가루 굵은소금 멸치액젓 국간장 배즙 매실액 새우젓 홍고추 마늘 생강
깍두기,무침, 무 천일염 슈가 고추가루 멸치액젓 양파청 밀가루풀 마늘 생강가루 
단무지무침,무침, 꼬들단무지 고춧가루 식초 깨소금 
부추무침,무침, 부추 양파 고춧가루 설탕 매실 간장 식초 참기름 깨소금 
파채,무침, 대파 식초 간장 고춧가루 설탕 깨 참기름 
피꼬막무침,무침, 피꼬막 부추 양파 간장 고춧가루 설탕 참기름 다진마늘 
고추잎무침,무침, 고추잎 소금 고춧가루 멸치액젓 다진마늘 통깨 
고추찜무침,무침,고추 찜 어린 풋고추 청양고추 홍고추 대파 다진 마늘 술 밀가루 나 찹쌀가루 술 매콤 간장 국간장 술 양조간장 술 매실액 술 참기름 깨소금 술
꼬막콩나물무침,무침, 삶은꼬막살 콩나물삶은 콩나물 대파 굵은 소금 고추가루 매실청 간장 참치액 참기름 다진마늘 
유채나물된장무침,무침, 유채 굵은소금 된장 들깨가루 멸치가루 들기름 다진마늘 다진파 올리고당 
고춧잎무말랭이무침,무침, 무말랭이 고춧잎 고춧가루 다진 마늘 찹쌀풀 물엿 간장 육수 
김쪽파무침,무침, 쪽파 맨김 액젓 설탕 매실청 참기름 통깨 간 깨 있으면 당근 
청경채김치,무침, 청경채 물 굵은소금 장 찹쌀풀 멸치액젓 고추가루 새우젓기호에 맞게 가감 마늘 조미료 파 
노각무침,무침, 노각 고추장 식초 설탕 다진마늘 대파 통깨 참기름 
파래무침,무침, 물파래 무 채친것 양파 당근 설탕 식초 소금 통깨 넉넉히
양념게장,무침, 사과즙 배 양파 생강 썬 파 고춧가루 연두우리콩 게장간장 계피가루 다진마늘 청주 매실액 꿀 
무청나물,무침, 데친 여린 무청순 쌈장 국간장 고추가루 다진마늘 매실청 참기름 갈은깨 
콥샐러드,무침, 삶은계란 사과 오이 옥수수병조림 양파간장피클 바질 그라인드후추 헴프씨드 야매랜치드레싱 삶은 노른자 플레인요거트 생땅콩기름
김자반무침,무침, 김자반 양파 당근 청고추 물 간장 매실액 참기름 
골뱅이,무침, 캔골뱅이 양파 대파 파채 골뱅이 캔 국물 간장 식초 올리고당 다진마늘 연겨자 참기름 통깨 
아삭이고추된장무침,무침, 아삭고추 또는 풋고추 고추가루 된장 물엿 다진파 다진마늘 통깨 넉넉히
골뱅이소면무침,무침, 골뱅이 소면 오이 당근 양파 청양고추 대파 흰 부분 양배추 고추장 설탕 식초 골뱅이 국물 고춧가루 간장 볶은 참깨 다진 마늘 참기름 
시금치나물들깨무침,무침, 시금치 들깨가루 들기름 다진마늘 참치액 볶은소금 후추 통깨 
회냉면,무침, 횟감연어 쌈 채소 매운고추 편썬마늘 아보카도 회무침 고춧가루 매실청 간장 청주 다진마늘 참기름 초고추장 고추장 식초 설탕 
도토리묵무침,무침, 도토리묵 상추 깻잎 당근 오이 간장 액젓 식초 고춧가루 꿀 다진마늘 다진파 참기름 들기름 통깨 
파프리카묵무침,무침, 도토리묵 청포묵 빨강 파프리카 노랑 파프리카 깻잎 상추 무침 굴소스 다진마늘 간장 고춧가루 참치액 올리고당 황설탕 사과식초 참기름 깨소금 
배깍두기,무침, 배 알배추 미나리 고춧가루 큰 술 반 간 마늘 작은 술 까나리액젓 큰 술 반 설탕 작은 술 단촛물 물 설탕 큰 술 반 소금 반 작은 술 식초 작은 술
시금치무침,무침,준비물 시금치 파 소금 간장 참기름 깨소금 다진마늘 
밤오징어무침,무침, 오징어 오이 밤 소금 오이 절이기 천일염 식처 설탕 무침 고추장 고춧가루 간장 사과식초 올리고당 황설탕 매실청 다진 마늘 참기름 깨 
도라지무침,무침, 도라지 대파 고추장 고추가루 매실액 설탕 식초 마늘 깨소금 소금 
소라무침,무침, 자숙소라 고추장 고춧가루 양조간장 식초 매실액 꿀 다진마늘 썬파 후추 참기름 통깨 양파 미나리 오이 
무생채,무침, 무 정도 대파 흰 마늘 큰술 고춧가루 큰술 매실청 큰술 참기름 작은술 깨소금 절임 가는소금 큰술
올방개묵샐러드,무침, 올방개묵 소고기 오이 계란지단 초록잎채소 장비율 간장 참기름 고춧가루 
동초겉절이,무침, 동초 액젓 고춧가루 다진마늘 매실액 깨 
단감무침,무침, 단감 액젓 깨 매운 고춧가루 
깨순된장무침,무침, 깨순 된장 깨소금 다진마늘 생들기름 
무생채,무침,준비물 무 파 고춧가루 소금 설탕 다진마늘 식초 깨 
고추된장무침,무침, 고추 적색양파 마늘 된장 사과효소 쪽파 통깨 참기름 
과카몰리,무침, 아보카도 방울토마토 썰은 양파 빵 올리브 오일 있으면 하몽 소스 식초 레몬즙 설탕 소금 
무말랭이무침,무침, 무말랭이 장 찹쌀풀 고춧가루 까나리액젓 간장 요리당 소금 다진마늘 통깨 
모자반두부무침,무침, 모자반 두부 대파 다진마늘 멸치액젓 고춧가루 참기름 
사골묵무침,무침,사골 사골 맛술 대파 사골 한천가루 쪽파 간장 유자청 사골육수 
육회액젓무침,무침, 우둔살 염장물 물 소금 설탕 액젓소스 다시마물 멸치액젓 설탕 유자청 부 홍고추 청양고추 편마늘 쪽파 참기름 
도토리묵무침,무침, 도토리묵 텃밭채소 장 진간장 고춧가루 참기름 다진마늘 통깨 
가지무침,무침, 가지 양파 간장 식초 고춧가루 다진마늘 설탕 통깨 참기름 
아삭이고추쌈장무침,무침, 아삭이고추 쌈장 참기름 깨소금 매실청 꿀 
무생채,무침, 무 소금 식초 설탕 
무생채,무침, 무 굵은소금 고춧가루 액젓 다진마늘 깨 매실액 식초 
꼬막무침,무침, 삶은 꼬막 홍청양고추 풋고추 다진양파 다진대파 다진당근 간장 매실청 참치액 고추가루 깨소금 참기름 후추 
전어회무침,무침, 전어 오이 당근 배 오이 미나리 잔파 고추가루 고추장 간장 설탕 매실액기스 마늘 맛술 사이다 생강 식초 깨소금 
시금치무침,무침, 시금치 참기름 다진마늘 맛소금 입맛따라 깨 
양념꼬막,무침, 꼬막 소금 꼬막장 간장 쯔유 맛술 물엿 마늘 가는 고추가루 굵은 고추가루 통깨 넉넉히 참기름 
세발나물무침,무침, 세발나물 양배추 액젓 식초 깨 참기름 고추가루 진간장 설탕 
절임배추,무침, 절임 배추 굴 
오이무침,무침, 오이 양파 대파 올리고당 간장 고추가루 다진마늘 식초 참기름 깨소금 
황태채도라지무침,무침, 황태채 도라지 오이 양파 청양고추 대파 참기름 물 소금 장 고추장 고춧가루 다진마늘 식초 올리고당 참기름 통깨 
알타리무김치,무침, 다발무 굵은소금 고추가루 멸치액젓기호에 맞게 가감 날콩가루 조미료 마늘 파
무생채,무침, 무 쪽파 매실액기스 고춧가루 멸치액젓 다진마늘 통깨 
파래무침,무침, 파래 무우 대파 소금 설탕 식초 와사비 마늘 대파 통깨 
쪽파겉절이,무침, 쪽파 새우젓 다진마늘 고추가루 참치액 매실청 멸치액젓 식초 참기름 깨소금 
우엉샐러드,무침, 채썬 우엉 소금 식초 술 깨소스 양파 깨 술 들깨가루 술 소금 간장 술 올리고당 술 식초 술 마요네즈 술 땅콩버터 술
취나물겉절이,무침, 취나물 사과 양파 당근 간장 식초 매실액 멸치 액젓 고춧가루 참기름 볶은 참깨 
고추찜무침,무침, 끝물 고추 밀가루 간장 멸치 액젓 고춧가루 다진 마늘 볶은 참깨 참기름 매실액 소금 
배깍두기,무침, 배 양파 마늘 대파 흰 부분 고춧가루 매실액 멸치 액젓 볶은 참깨 소금 다진마늘 다진파
꼬막무침,무침, 꼬막 굵은 소금 깻잎 오이 청고추 홍고추 고추장 고추가루 올리고당 액젓 매실청 물엿 통깨 참기름 
오이꼬막무침,무침, 오이 삶은 꼬막 소금 물엿 고추장 고추가루 간장 다진마늘 매실청 참기름 식초 
무청나물무침,무침, 데친무청 꼭 짠후 무침 간마늘 양조간장 꽃소금 들기름 통깨 취향껏
배추막김치,무침, 배추 굵은소금 쌀밥 물 생강마늘 크기 대파 고추가루 새우젓 다진마늘 멸치액젓 매실청 
톳무침,무침, 톳 무 고추장 매실청 식초호에 맞게 가감 소금기호에 맞게 가감 설탕기호에 맞게 가감 마늘 통깨 파 
굴무침,무침, 굴 레몬즙 멸치액젓 쪽파 소금 고춧가루 다진마늘 생강청 
꼬막,무침, 꼬막 굵은소금 장 진간장 고추가루 다진파 다진마늘 참기름 통깨 
콩나물무침,무침, 콩나물 소금 작은술 설탕 참치액 통깨 참기름 대파 홍고추 다진마늘 
겨울초겉절이,무침, 겨울초 파 홍초 땡초 간장 액젓 돌복숭식초일반식초도 가능 해요 설탕 고추가루 깨소금 들기름 마늘 
무생채,무침, 무 쪽파 천일염 고춧가루 매실청 새우젓 마늘 생강 
갓겉절이,무침, 갓 다진마늘 쪽파 고추가루 매실 액젓 설탕 생강가루 깨 들기름 
쑥갓무침,무침, 쑥갓 쪽파 당근채 소금 간장 참기름 통깨 
깍두기,무침, 무 당근 양파 대파 고추가루 까나리액젓 다진마늘 올리고당 깨소금 절임 왕소금 
오이무침,무침, 오이 초고추장 청양고추 통깨 초고추장 고추장 식초 올리고당 설탕 사이다 
열무무침,무침, 열무 고춧가루 다진마늘 멸치액젓 산초가루 통깨 
고추액젓무침,무침, 풋고추 소금 고춧가루 맑은액젓 다진마늘 통깨 
쪽파무침,무침,쪽파무침 쪽파 다진 마늘 국간장 들기름 깨소금 
깍두기,무침, 무 알배추 쪽파 양파 홍고추 밑국물 찹쌀가루 무절이기 천일염 황설탕 식초 알배추 절이기 천일염 물 고춧가루 찹쌀풀 새우젓 요구르트 다진마늘 다진생강 매실청 표고버섯가루 올리고당 양파와 홍고추 간 즙 깨소금 
깍두기,무침, 무 밥 물 통마늘 생강 굵은소금 고춧가루 멸치액젓 설탕 
파래단감무침,무침, 물파래 단감 액젓 고춧가루 다진마늘 깨 
해파리냉채,무침, 해파리 무우쌈 오이 당근 양파 촛물만들기 식초 설탕 맛술 물 소금 겨자소스만들기 연겨자 식초 물 간장 설탕 맛술 마늘 참기름 
도라지오이무침,무침, 도라지 오이 설탕 굵은소금 식초 고추가루 간장 다진파 다진마늘 가는소금 
사라드,무침, 아보카도 양상추 올리브오일 라임 방울토마토 터키햄 소금 후추 셀몬
깍두기,무침, 무 굵은소금 물엿 두유 고춧가루 배 양파 마늘 생강 새우젓 액젓 설탕 대파 밀가루 
상추겉절이,무침, 당근 양파 부추 상추 간장 다진마늘 고추가루 참기름 개복숭아액 
오이달래무침,무침, 오이 양파 파프리카 달래 액젓 양파청매실청 다진마늘 생강가루 고추가루 소금 부족한간
쑥갓두부무침,무침,필수 쑥갓 두부 부순깨 소금 참기름 
꼬막무침,무침, 꼬막 굵은소금 물 검은비닐봉지 간장 설탕 다진마늘 고춧가루 대파다진거 후추 올리고당 참기름 통깨 
호박나물,무침, 애호박 소금 고추가루 마늘 참기름 건고추 
시금치나물,무침, 섬초 대파흰부분 소금 진간장 들기름 통깨 끓는물
오이무침,무침,오이 오이 장 고추장 고춧가루 식초 설탕 매실청 깨소금 듬뿍 다진파 간마늘 
오이소박이,무침, 오이 부추 마늘 파 생강 고춧가루 소금 
청경채무침,무침, 청경채 대파 마늘 큰술 고춧가루 큰술 멸치 액젓 큰술 매실청 작은술 깨소금 참기름 
단감깍두기,무침, 단감 잔파 멸치 액젓 고춧가루 매실진액 마늘 생강가루 깨소금 
양념게장,무침, 절단 게 마늘 생강 큰술 고춧가루 간장 매실청 올리고당 맛술 청주 파인애플즙 찹쌀가루 소금 후추 
김두부무침,무침, 구운 김 두부 간장 통깨 
조개젓무침,무침, 조개젓 사이다 마늘 청양고추 맛술 통깨 파
알배추무침,무침,준비물 알배추 다진마늘 간장 액젓 매실액 참기름 통깨 
오이고추양파된장무침,무침, 오이고추 양파 집된장 고추장 다진마늘 들기름참기름 통깨 매실청 올리고당 
무생채,무침, 무 쪽파 멸치액젓 새우젓 간마늘 설탕 깨소금 고춧가루 
무생채,무침, 무 파 고춧가루 멸치액젓 물엿 다진마늘 
무청김치,무침, 무청 굵은소금 찹쌀가루 수북히 육수 고추가루 다진마늘 수북히 새우젓 까나리액젓 배즙 
육회,무침, 소고기 배 마늘 잣 파 소금 후추 깨소금 참기름 설탕 
파절이,무침, 대파 사과 소금 무침 고춧가루 간장 올리고당 식초 황설탕 매실청 맛술 참기름 깨소금 
다슬기무침,무침, 양파 부추 다슬기 장 고추장 고춧가루 간장 간마늘 올리고당 매실엑기스 깨소금 살짝
꼬막무침,무침, 꼬막 당근 양파 쪽파 소금 정종 다진마늘 매실액기스 고춧가루 진간장 국간장 참기름 통깨 
검정깨묵,무침, 검정깨묵 풋고추 오이 쪽파 장 진간장 올리고당 마늘 식초 미림 깨소금 참기름 
도라지오이진미채무침,무침, 도라지 청오이 진미채 꽃소금 설탕 다진마늘 고추장 고추가루 식초 생강술 통깨 
무생채,무침, 무 앙념 설탕 고운 고춧가루 소금 식초 
봄동겉절이,무침, 봄동 액젓 고춧가루 다진마늘 깨소금 매실액 
콩나물무침,무침, 콩나물 홍고추 다진 파 다진 마늘 소금 참기름 통깨 
코울슬로,무침, 양배추 양파 당근 옥수수통조림 코울슬로 소스 비율율 마요네즈 식초 설탕 소금 후춧가루 
얼갈이나물무침,무침,얼갈이배추나물 얼갈이 배추 소금 다진마늘 국간장 액젓 참기름 통깨 
꼬막무침,무침,꼬막무침 꼬막 맛술 진간장 고춧가루 다진 마늘 설탕 꿀 참기름 통깨 식초 
무생채,무침, 무 간마늘 소금 설탕 액젓 식초 고추가루 참기름 통깨 
배추겉절이,무침, 통 배추 정구지 천일염 소금 고추가루 반 찹쌀풀 다진마늘 생강 사과즙 새우젓 멸치액젖 설탕 통깨 
부추무침,무침, 부추 양파 진간장 고춧가루 다진 마늘 올리고당 식초 통깨 참기름 얼음물 생략가능
봄동나물무침,무침, 봄동 굵은 소금 된장 들깨가루 들기름 멸치 가루 다진마늘 다진파 
시금치나물무침,무침, 시금치 소금 시금치 삶을 때 소금 간할 때 입맛에맞게 참기름 통깨 
김무침,무침, 파래 김또는 묵은김 실파 꽃소금 큰 술 깨소금 장 참기름 설탕 입맛에 맞게 가감 멸치 액젓 깨소금 
청포묵무침,무침, 청포묵 조미김 쪽파 국간장 참기름 통깨 
파래무침,무침, 파래 무 대파 절일 소금 고추가루 깨소금 집간장 참기름 오미자 청 올리고당 식초 참기름 또는 들기름 
고추무침,무침, 애기풋고추 밀가루 양조간장 고춧가루 들기름 사과잼 간마늘 통깨 
봄동겉절이,무침, 봄동 고춧가루 다진마늘 다진생강 썬 파 멸치액젓 매실액 통깨 참기름 
액젓시금치무침,무침, 시금치 마늘 멸치액젓이나 까나리액젓 참기름 굵은 소금 참깨 
밤묵무침,무침, 밤묵 계란 당근 오이 참기름 볶은 참깨 간장 소금 
고춧잎나물무침,무침, 고추잎 액젓 고추가루 마늘 깨소금 들기름 취향에따라 소금 
아삭이고추고추장무침,무침, 아삭이고추 고추장 매실액 참기름 고춧가루 소금 볶음 깨 
파래무침,무침, 파래 무 채 국간장 식초 매실청 올리고당 다진마늘 고추가루 참기름 갈은 깨 
무생채나물,무침, 무 대파 고추가루 설탕 액젓 식초 마늘 꽃소금 
깍두기,무침, 무우 대파 양파 배 두유 작은거한팩 고추가루 종이컵 물엿 종이컵 굵은소금 종이컵 밀가루 멸치액젓 새우젓 통깨 다진마늘 생강가루 설탕 
시금치무침,무침, 시금치 굵은소금 대파 은소금 다진마늘 참기름 통깨 
오이지무침,무침, 오이지 홍고추 쪽파 고춧가루 물엿 다진마늘 참기름 통깨 
조개젓무침,무침, 조개젓 사이다 소금 청양고추 마늘 수북히 다진파 고춧가루 통깨 
시금치무침,무침, 시금치 소금 참기름 다진마늘 통깨
쑥갓무침,무침,준비물 쑥갓 고춧가루 다진마늘 소금 간장 식초 
도토리묵무침,무침, 도토리묵 오이 깻잎 당근 상추 양파 장 고춧가루 설탕 식초 진간장 다진마늘 깨소금 
과일사라다,무침, 단감 사과 감자 오이 맛살 땅콩 마요네즈드레싱 마요네즈 레몬즙 요플레 
파래무침,무침, 파래 무 당근 꽃소금 다진마늘 국간장 설탕 식초 통깨
우엉무침,무침, 우엉 포장 간장 식초 설탕 깨소금 생수 
참나물겉절이,무침, 다듬은 참나물 양파 당근 다진마늘 식초 멸치액젓 매실청 참기름 고추가루 통깨 
김장,무침, 절임 배추 김치소 
파절이,무침, 대파 고춧가루 식초 설탕 반 참기름 간장 깨소금 
무생채,무침, 큰 무우 대파 고춧가루 숟저사용 소금 마늘 설탕 식초 참기름 깨소금 
알배추겉절이,무침, 알배추 대파 당근 꽃소금 고춧가루 멸치액젓 매실액기스 다진마늘 다진생강 
열무겉절이,무침, 열무 부추 홍고추 까나리액젓 고춧가루 참기름 깨소금 소금 
꼬막무침,무침, 무 삶은 꼬막 대파 참치액 고추가루 새우젓 다진마늘 매실청 식초 참기름 깨소금 
쪽파김무침,무침, 쪽파 수북히 간장 참치액 설탕 식초 마늘 고춧가루 참기름 통깨 넉넉히
오징어젓갈도라지무침,무침, 오징어 젓갈 시판용 도라지 쪽파 설탕 참치액 고추가루 참기름 깨소금 
올방개묵무침,무침, 올방개묵 대파 조미김 통깨 깨소금 간장 참기름 소금 
참나물무침,무침, 데친 참나물 국간장 다진마늘 참기름 갈은 깨 
무순겉절이,무침,필수 무순 무 양파 소금 매실액 액젓 고춧가루 통깨 참기름 
단무지무침,무침, 단무지 대파 청양고추 고춧가루 설탕 다진 마늘 참기름 통깨 검은깨 
북어채무침,무침, 북어채 다진 파 다진마늘 식초 양조간장 액젓 요리당 고추장 토는 고춧 가루 
꼬막무침,무침, 꼬막 오이 부추 미나리 쪽파 까나리액젓 양조간장 고춧가루 고추장 마늘 통깨 
더덕무침,무침, 손질한 더덕 고추장 초고추장 고춧가루 설탕 물엿 간마늘 소금 들기름 통깨 다진파 
오이고추무침,무침, 오이 풋고추 쌈장 마요네즈 간장 매실청 고추가루 참치액 깨소금 
오이파래무침,무침, 파래 오이 굵은소금 간장 식초호에 맞게 가감 마늘 소금기호에 맞게 가감 깨소금 파 
배추겉절이,무침,필수 알배추 천일염 쪽파 양파 물 밀가루 고춧가루 고춧가루 액젓 새우젓 올리고당 다진마늘 다진생강 
무생채,무침, 무 파 마늘 생강 식초 설탕 고운고춧가루 깨소금 소금 
오이무침,무침,기본 오이 북어포 양파 풋고추 장 고춧가루 숟가락 고추장 숟가락 진간장 숟가락 설탕 숟가락 매실청 숟가락 올리고당 식초 숟가락 통깨 숟가락 가득 오이 절이기 소금 
꼬시래기오이무침,무침, 꼬시래기 오이 썬 대파 소금 설탕 식초 고추장 고추가루 간장 다진마늘 매실청 참치액 식초 참기름 
시금치무침,무침, 시금치 다진마늘 깨 갈아낸것 국간장 참기름 소금 
꼬막양념무침,무침, 꼬막 소면 간장 다진파 다진마늘 고춧가루 갈은깨 참기름 올리고당 맛술
달래오이무침,무침, 오이 달래마트에서 묶음 양파 고추 고춧가루 간장 액젓 간마늘 매실액 깨소금 설탕 꽃소금 
무생채,무침, 무 대파 다진마늘 무생채 고춧가루 까나리액젓 뉴슈가 소금 
무채,무침, 무우 쌀밥 굵은소금 물엿 생강청 또는 생강 매실청 황석어젓갈 또는 멸치액젓 고추가루 다진마늘 참치액 설탕 
무말랭이무침,무침, 무말랭이 고춧가루 고추장 멸치액젓 물엿 다진마늘 참기름 통깨 
무김치,무침, 무 쪽파 크게 액젓 생강 마늘 고춧가루 깨 양파 청 굵은소금 양파 
콩나물무침,무침, 콩나물 고춧가루 술 참기름 술 소금 다진마늘 깨 파 
무생채,무침, 무 절임용 소금 고춧가루 다진마늘 까나리액젓 쪽파대파 
황태채무침,무침, 황태채 분량약 두 줌 정도 생수 마요네즈 큰술 장 고추장 큰술 진간장 큰술 올리고당 큰술 미림 큰술 참기름 큰술 통깨 
골뱅이소면무침,무침, 골뱅이 당근 양파 오이 진미채 또는 북어채 깻잎 취향껏 대파 청양고추 취향껏 소면 장 고추장 큰술 고운 고춧가루 큰술 설탕 큰술 식초 큰술 다진 마늘 큰술 참기름 큰술 통깨 
파프리카깍두기,무침,파프리카깍두기 무 약 파프리카 약 사과 양파 마늘 쪽파 찹쌀풀 맵지않은 고운고춧가루 무 절이기 굵은소금 찹쌀풀 만들기 찹쌀가루 물 깍두기 매실액기스 설탕 멸치액젓 새우젓 
콩나물무침,무침, 콩나물 천일염 물 다진 마늘 참치 액 고춧가루 깨소금 다진 파 참기름 
황태채무침,무침, 황태채 황태채 밑간 진간장 들기름 고운 고춧가루 장 청양고추 양파 고추장 고춧가루 설탕 진간장 맛술 다진 마늘 참기름 깨소금 조청 통깨 실파 
파래무침,무침, 파래 무 다진마늘 식초 설탕 깨 국간장 액젓 고춧가루 
배추나물무침,무침,소금무침 데친 배추 소금 들기름 통깨 취향껏 간장무침 데친 배추 양조간장 소금 들기름 통깨 취향껏 된장 무침 데친 배추 된장 고춧가루 들기름 통깨 취향껏
돌나물무침,무침, 돌나물 양파 당근 오이 사과 고추장 식초 설탕 간장 다진 마늘 참기름 볶은 참깨 
순무김치,무침,순무김치 순무 순무 무청 쪽파 천일염 김장육수 명태머리 디포리 건표고버섯 다시마 무 물 순무김치 고춧가루 멸치액젓 멸치진젓 새우젓 소금 매실액 다진 마늘 간생강 찹쌀풀국 김장육수 찹쌀풀 불린 찹쌀 물 
도라지무침,무침, 도라지 고춧가루 간마늘 물엿 소금 들기름 통깨 취향껏 도라지밑간 설탕 소금 사과식초 
부추달래꼬막무침,무침, 꼬막 부추 달래 다진마늘 진간장 고춧가루 통깨 참기름 
굴무생채,무침, 굴 무우 골 파 고운 고추가루 새우젓 다진마늘 설탕 매실청 통깨 소금 
과일샐러드,무침, 귤 골드 키위 레드 키위 사과 건크랜베리 오이 하프 마요네즈 꿀 각각 케첩 허니 머스트 
골뱅이무침,무침, 골뱅이 오징어채 오이 파 채 양파 당근 풋고추 고추장 고춧가루 간장 맛술 다진 마늘 식초 설탕 올리고 당 참기름 통깨 
무말랭이무침,무침,필수 무말랭이 쪽파 물 소주 물 찹쌀가루 고춧가루 다진마늘 생강즙 참기름 통깨 진간장 양파즙 조청 
깻순나물,무침, 깻잎 순 소금 골 파 다진마늘 집간장 참기름 
조개젓무침,무침, 조개젓 대파 파란부분 절임 고추 양파 미림 마늘 고춧가루 깨소금 
쪽파갓김치,무침, 홍갓 쪽파 굵은 소금 양파 통마늘 간생강 고추가루 멸치액젓 찹쌀가루 물 통깨 
도토리묵무침,무침, 도토리묵 상추 깻잎 오이 당근 양파 간장 설탕 올리고당 고춧가루 참기름 볶은 참깨 
미나리굴무침,무침, 손질한 미나리 다진마늘 당근 양파 굴 고추가루 멸치액젓 식초 매실청 올리고당 참기름 통깨 
고추된장무침,무침, 풋고추 된장 올리고당 다진 마늘 참기름 깻가루 
파래무침,무침, 파래 통깨 무절임 만들기 무 소금 식초 설탕 식초 국간장 설탕 
파프리카배추무침,무침, 배추 파프리카노랑빨강 까나리액젓 다진마늘 소금 들기름 
조개젓무침,무침, 조개젓 청고추 홍고추 고춧가루 통깨 다진마늘 참기름 이온음료 매실청 선택
고춧잎무침,무침, 무우 말랭이 건 고춧잎 청양고추 홍고추 국멸치 다시마 절일때 찹쌀가루 물 고추가루 매실청 물엿 액젓 다진마늘 통깨 참기름 
모자반무무침,무침, 모자반 무우 파 홍초 마늘 멸치액젓 깨소금 들기름 고추가루 
배추나물무침,무침, 배추 속 홍초 땡초 쌈장 고추가루 마늘 깨소금 들기름 
도라지생채,무침, 도라지 마늘 파 고추장 식초 고춧가루 설탕 소금 깨소금 
무생채,무침, 무 채 고추가루 멸치액젓 국간장 식초 매실청 올리고당 참기름 통깨 다진마늘 대파 
해파리냉채,무침,필수 염장 해파리 노란파프리카 빨간파프리카 오이 게맛살 해파리밑간 식초 설탕 겨자소스 연겨자 식초 설탕 간장 다진마늘 
봄동겉절이,무침, 봄동 굵은소금 멸치액젓기호에 맞게 가감 마늘 조미료 파 
배추된장무침,무침, 배추 된장 매실청 올리고당 마요네즈 다진마늘 통깨 
배추무침,무침, 알배기배추 정도 고춧가루 까나리 액젓 다진 마늘 올리고 당 식초 참기름 통깨 
무생채,무침, 무 정도 굵은소금 고춧가루 설탕 까나리액젓 다진 마늘 식초 통깨 
시금치무침,무침,시금치 무침 시금치 다진 파 다진 마늘 맛소금 들기름 깨소금 소금 
미나리된장무침,무침, 미나리 대파 흰부분 된장 다진마늘 통깨 들기름 굵은소금 
명란젓무침,무침, 명란 청양고추 다진파 마늘 맛술 통깨 넉넉히
청경채사과겉절이,무침, 청경채 양파 사과 겉절이 고춧가루 국간장 피시소스 매실액 매실액 대신 설탕 다진마늘 깨 
오이고추된장무침,무침, 오이고추 견과류 된장 고추장 올리고당 매실액 볶은 참깨 간장 
김장김치양념,무침,육수 전복 껍질 황태 대가리 천연 조미료 파 뿌리 표고버섯 기동 물 김치 새우젓 멸치액젓 다진마늘 다진생강 매실액 고춧가루 육수 찹쌀풀 고추씨 김칫소 홍갓 쪽파 대파 무 배추 당근 양파 굵은소금 
생굴무침,무침, 생굴 배 쪽파 풋고추 홍고추 마늘 고춧가루 소금 국간장 통깨 참기름 
고추장아찌무침,무침, 삭힌 고추 간장 고춧가루 물엿 설탕 다진마늘 반 송송 잘게 썬 파 식초 술 참기름 술 통깨 
얼갈이배추겉절이,무침, 얼갈이배추 청고추 홍고추 양파 썰은 흰 대파 고춧가루 액젓 매실청 들깨가루 다진 마늘 생강즙 참기름 
도토리묵무침,무침, 도토리묵 상추 당근 양파 청양고추 진간장 고추가루 다진마늘 매실청 설탕 참기름 통깨 
달래무침,무침, 달래 고추장 마늘 설탕 식초 참기름 고추가루 올리고당 깨 
삭힌고추무침,무침, 삭힌 고추 간장 대파 고추가루 물엿 설탕 통깨 들기름 다진마늘 
콩나물무침,무침, 콩나물 소금 청양초 다진마늘 다진파 통깨 참기름 
고추장시금치무침,무침, 시금치 고추장 고춧가루 매실청 액젓 설탕 다진마늘 다진파 소금 
느타리버섯무침,무침, 느타리버섯 소금 작은술 물 다진마늘 참기름 깨소금 대파 파란부분 참치액 기호에따라
콩나물무침,무침, 콩나물 고춧가루 국간장 소금 통깨 참기름 다진마늘 대파 
도토리묵무침,무침, 묵 쑥갓 당근 오이 양파 간장 고춧가루 다진마늘 매실액 설탕 
골뱅이무침,무침, 골뱅이통조림 양파 사과 청양고추 잔파 초고추장 고추장 사과발효액 다진마늘 참기름 식초 통깨 
석박지,무침, 손질된 무 배추 갓 대파 양파 쪽파 통깨 생굴 손질된 생물 낙지 절이기 무 절이기 배추 절이기 일반 고춧가루 고운 고춧가루 갈아놓은 멸치 진젓 다진 새우젓 설탕 다진 마늘 다진 생강 배즙 들깨가루 천일염 찹쌀가루 물 
근대된장무침,무침, 근대 굵은소금 쪽파 집된장 다진마늘 간장 참기름 
콩나물들깨무침,무침, 콩나물 들깨가루 대파 소금 다진마늘 들기름 통깨 
새우젓,무침, 새우젓 다진파 다진마늘 깨소금 설탕 고춧가루 
도라지오징어채무침,무침, 도라지 오징어채 청양고추 고추장 고추가루 올리고당 다진파 다진마늘 집간장 흑설탕 통깨 
굴무침,무침, 굴 무 대파 절임 소금 고추가루 까나리액젓 오미자 액 새우젓 통깨 다진마늘 밥 숟가락 기준
닭고기샐러드,무침, 닭가슴살 사과 단감 토마토 봄동 키위 닭고기 삶기 월계수잎 대파 통후추 마늘 맛술 소금 유자소스 유자청 올리브유 소금 연겨자 식초 올리고당 다진 마늘 검정깨 
콩나물무침,무침, 콩나물 다진파 다진마늘 참기름 깨 고운소금 고춧가루 국간장 
