CKG_NM,CKG_MTH_ACTO_NM,CKG_MTRL_CN
간장찜닭,찜, 닭 당면 표고버섯 당근 양파 감자 대파 베트남 고추 정도취향에 따라 닭 잡내 제거 우유 통후추 월계수잎 간장 굴소스 맛술 참기름 후추 다진마늘 생강 물 물엿 
단호박오리찜,찜, 단호박 훈제오리 양파 파프리카 빨강 파프리카 노랑 모짜렐라치즈 
간장닭찜,찜, 닭복음용 감자큰것 양파 당근 대파 마늘 간장 생강즙 참기름 
돼지고기김치찜,찜, 김치 돼지고기목살 대파 양파 김칫국물 육수 팽이버섯 표고버섯 떡 쑥갓 육수 대파뿌리 양파 무 멸치 물 
돼지등갈비찜,찜, 등갈비 깐 밤 대추 은행 간장 대파 흰 부분 간 배 간 사과 다진마늘 간장 설탕 맛술 후춧가루 물 고기 삶기 월계수잎 생강술 통후추 
조개찜,찜, 백합 바지락 등의 조개 버터 다진 마늘 송송 썬 쪽파 화이트 와인 치킨스탁 레몬즙 생크림 다진 파슬리 
등갈비김치찜,찜, 등갈비 김치 멸치 다시마 육수 대파 청양고추 홍고추 고춧가루 국간장 다진마늘 맛술 생강청 설탕 매실액 후추 
안동찜닭,찜, 닭볶음탕용 닭 한 팩 감자 당근 개 표고버섯 대파 양파 홍고추 청양고추 통깨 당면 떡국 떡 물 컵 장 간장 컵 다진 마늘 물엿 또는 올리고당 생강가루 다진 대파 후추 캬라멜 소스 
간장닭찜,찜, 닭 건다시마 간장 물 다진생강 다진마늘 다진대파 참기름 후춧가루 
돼지고기시래기찜,찜, 돼지고기 시레기 양파 청양고추 대파 들기름 멸치액젓 고추장 고춧가루 청주 간장 설탕 다진마늘 후추 
찹쌀떡,찜, 찹쌀가루 설탕 소금 팥앙금 옥수수전분 물 
계란찜,찜, 계란 대파 새우젓 다시마 육수 
새우편수,찜, 중하 생표고버섯 만두피 소금 참기름 후추 
차돌박이찜,찜, 차돌박이 새송이버섯 팽이버섯 당근 양파 부추 숙주 대파 밀가루 후춧가루 설탕 소금 
배숙,찜, 배 딸기 오미자청 물 잣 원하는만큼
치킨만두,찜, 닭 안심살닭가슴살 만두피 당면 한 줌 부추 한 줌 두부 대파 양파 만두 소 밑간 소금 후추 다진마늘 장 닭 밑간 소금 미림 후춧가루 치킨 장 고추장 케첩 설탕 간장 다진마늘 
달걀찜,찜,필수 달걀 대파 당근 물 맛술 소금 
간장찜닭,찜, 닭볶음탕용 닭고기 감자 양파 대파 다진생강 맛술 진간장 후추 참기름 다진마늘 갈아만든배 콜라 깨 당면 
연근등갈비찜,찜, 등갈비 연근 당근 대추 밤 또는 은행 무 통마늘 통후추 간장 설탕 다진마늘 다진대파 양파즙 청주 참기름 
백설기,찜, 멥쌀가루 물 설탕 건포도나 크랜베리 찜통 종이컵 큰 사이즈의 면포와 작은 면포 
등뼈찜,찜, 돼지등뼈 자색고구마 양파 양배추 파뿌리 마늘 통후추 소주 월계수잎 납작 당면 청양고추 된장 생강가루 굴소스 간장 올리고당 설탕 후추 통깨
콩나물찜,찜, 마트표 콩나물 대파 참기름 감자전분 통깨 톡톡 미더덕 고춧가루 진간장 소주 소주컵으로 다진마늘 미림 
석화찜,찜, 석화 물 찜기
전자렌지깻잎찜,찜, 깻잎 대파 홍고추 간장 고춧가루 매실청 올리고당 다진마늘 참기름 통깨 
가리비찜,찜,가리비찜 가리비 레몬 생강술 초고추장 빨강 파프리카 어린잎채소 가리비탕 가리비 액젓 소금 생강술 대파 
폭탄달걀찜,찜, 골뱅이통조림 달걀 소금 
뚝배기계란찜,찜, 계란 물 소금 설탕 야채 원하는걸로
달걀찜,찜, 달걀 다시마 육수 맛술 소금 
찜닭,찜, 닭복음용닭 양파 당근 감자큰것 빨강파프리카 청피망 물 멸치육수 대파 불린넙적당면 간장 설탕 물엿 맛술 다진마늘 생강즙 매실청 
가지찜,찜, 간마늘 고추장 소금 후추 굴소스 참기름들기름 가지 간돼지고기소고기 섞어서 피망 
묵은지등갈비찜,찜, 돼지등갈비 묵은지 마늘 생강 고춧가루 집 간장 올리고당 맛술 참기름 육수 김치국물 등갈비 삶을 때 청주 월계수잎 통후추 
홍어찜,찜, 반건조홍어 무우 멸치육수 대파 장 진간장 올리고당 생강술 다진마늘 청양고추 매실청 고추가루 참기름 
양배추쌈,찜, 참치 쌈장 다진고기 간장 양배추 파 깨 
단호박빵,찜, 단호박 계란 견과류 
돼지갈비찜,찜, 돼지갈비 간장 다진마늘 다진생강 미림 설탕 꿀 후춧가루 
꽃게찜,찜,꽃게찜탕 꽃게 대하 미더덕 대파 양파 미나리 마음대로 마늘 고춧가루 된장 청양고추 콩나물 
강황밥,찜, 쌀 강황가루 올리브유 
꽈리고추찜,찜, 꽈리고추 이쑤시개 밀가루 장 고춧가루 간장 설탕 다진 마늘 다진 대파 참기름 깨소금 
황게찜,찜, 황게 청주 날치알 자반김 어린잎채소 
시금치달걀찜,찜, 달걀 육수 섬초 파 당근 새우젓 국물 액젓 맛술 후춧가루 들기름 깨 
콩나물해물찜,찜,필수 콩나물 모듬해물 양파 대파 홍고추 청양고추 고춧가루 간장 액젓 설탕 맛술 전분 참기름 다진 마늘 물전분 전분 물 
카레찜닭,찜, 닭 감자 고구마 당근 대파 불린당면 양파 생강술 장 고형카레 간장 올리고당 다진 마늘 고추기름 매실청 다진 생강 황설탕 맛술 후추 참기름 깨소금 소금 
폭탄계란찜,찜, 계란 물 소금 설탕 파 통깨 참기름 
뚝배기계란찜,찜, 달걀 물 새우젓 설탕 참기름 다진대파 고춧가루 후춧가루 
콩나물닭찜,찜, 닭볶음용 닭고기 콩나물 대파 참기름 통깨 고춧가루 간장 굴소스 매실액 설탕 다진마늘 맛술 물 
코다리콩나물찜,찜, 코다리 콩나물 대파 무 표고버섯 다시마 생강 간장 고춧가루 다진마늘 올리고당 맛술 후춧가루 전분물
소갈비찜,찜,필수 소갈비 양파 당근 감자 무 표고버섯 대파 소주 피코크 제대로 맛을 내는 소 갈비 찜 소스 
계란찜,찜, 계란 스뎅그릇 큰냄비 물 조선간장 진간장 굵은 소금 자기입맛대로
코다리찜,찜, 코다리 대파 양파 무 정도 청양고추 홍고추 장 간장종이컵 기준 컵 설탕 액젓 다진 마늘 굵은 고춧가루 고추장 미림 물 후추 
오징어순대,찜, 오징어 작은거 붉은양파 당근 두부 피망 부침가루 혹은 밀가루 충분히 달걀 표고버섯 참기름 소금 다진마늘 깨 깎은 밥 
갈비찜,찜, 찜갈비 당근 무 표고버섯 통후추 밤 월계수잎 장 은행 
돼지등갈비김치찜,찜, 등갈비 묵은지 쌀뜬물 된장 대파 고춧가루 국간장 새우젓 다진마늘 소금저는 넣지 않음 
콩나물찜,찜, 콩나물 양파 대파 고추장 고춧가루 다진 마늘 설탕 진간장 전분물 참기름 통깨 전분 물 전분 물 
LA갈비찜,찜, 갈비 당근 양파 다진마늘 대파 굴소스 꿀 청주 다진생강 참기름 통깨 
돼지갈비찜,찜, 돼지갈비 당근 감자 아삭이고추 청양고추 새송이버섯 대파 통마늘 고추장 고춧가루 간장 굴소스 매실청 양파갈은것 올리고당 다진마늘 생강즙 설탕 맛술 청주 물 후추 
돼지등뼈김치찜,찜, 돼지등뼈 김치 막김치 쌀뜨물 김치국물 맛술 소고기다시다 청국장 마늘 소금 
돼지갈비찜,찜, 돼지갈비 감자 당근 대파 양조간장 설탕이나 올리고당 맛술 다진 마늘 후추 참기름 잘게 다진 대파 
쇠고기사태찜,찜, 쇠고기 사태 표고버섯 새송이버섯 밤 은행 청양고추 계란 육수만들기 멸치 다시마 양파 조림소스 배즙 진간장 맛간장없으면 진간장 다진 마늘 생강가루 후추 멸치육수 
돼지등뼈묵은지김치찜,찜, 돼지등뼈 묵은지 월계수잎 통후추 맛술 다진 생강 다진 마늘 고춧가루 청양고추 대파 
돼지갈비찜,찜, 돼지고기 당근 고구마 월계수잎 소주 통후추 양파 마늘 간장 설탕 통깨 생강술 참기름 배즙 소금 한 꼬집 후추 
돼지고기김치찜,찜, 김치 돼지고기 깨소금 설탕 다진생강 간장 고추가루 
차돌박이찜,찜,필수새송이버섯 표고버섯 팽이버섯 당근 양파 부추 숙주 대파 후춧가루 설탕 소금 땅콩버터 물 설탕 액젓 통깨 식초 간마늘 송송 썬 쪽파
닭가슴살찜닭,찜, 닭가슴살 양파 당근 감자 작은거 버섯 취향대로 대파 취향대로 간장 맛술 올리고당 다진마늘 후추 물 
고기만두,찜, 동두부 다짐육 숙주 부추 사골육수 알배기배추 김치 다진마늘 썬파 다진생강 청주 소금 후추 참기름 만두피 
감자떡,찜, 감자 전분가루 소금 김치 애호박 다진마늘 다진파 다진생강 청주 참기름 소금 후추 
돼지갈비찜,찜, 돼지갈비 양파 마늘 간장 물엿 설탕 식용유 참기름 후추 마늘 
돼지고기김치찜,찜, 목살 김치 양파 청양고추 고춧가루 설탕 맛술 다진마늘 김치국물 물 다시마 
소갈비찜,찜, 소갈비 무우 당근 양파 대파 월계수잎 사과 간장 설탕 미림 다진마늘 생강 꿀 참기름 후추 
돼지고기김치찜,찜, 김치 돼지고기 양파 대파 청양고추 고춧가루 김치국물 쌀뜨물 다진마늘 간장 설탕 올리고당 맛소금 
돼지갈비찜,찜, 돼지갈비 무 당근 중 밤 대추 표고버섯 된장 소주 시판용돼지갈비 간장 양파 중 배 다진마늘 생강청 대파 후추 솔솔솔 깨소금 넉넉히
약식,찜, 찹쌀 밤 대추 통계피 약 흑설탕 간장 큰술 소금 큰술 계피 가루 작은술 참기름 꿀 잣 
묵은지등갈비찜,찜, 등갈비 신김치 멸치육수 대파 청양고추 홍고추 마늘 후추 멸치육수 다시마 물 밑간 고춧가루 다진마늘 김칫국물 청주 참기름 후추 
자반고등어찜,찜, 자반고등어 양파 대파 액젓 고춧가루 다진마늘 후추 톡톡 자일로스설탕 맛술 물 
랍스타,찜, 랍스타 작은거 소주 
홍새우알계란찜,찜, 계란 홍새우 알 육수 당근 대파 소금 후추 햄프씨드 
해물찜,찜,필수 새우 낙지 대합 모둠 조개 소주 소스 고추장 식초 설탕 맛술 통깨 다진마늘 소스 간장 식초 맛술 올리고당 다진 마늘 청양고추 선택 숙주 배추 표고버섯
간장쪽갈비,찜, 등갈비 된장 통마늘 간장 설탕 물엿 매실액 맛술 다진마늘 참기름 물 깨 
뚝배기계란찜,찜, 달걀 맛살 송송 썬 파 새우젓국물 청주 물 계란물의절반양
묵은지고등어찜,찜, 고등어 감자무우 취향것 양파 대파 묵은지 청량고추 다시마 된장 고춧가루 고추장 설탕 다진마늘 참기름 진간장 소주나미작 후추 톡톡
간장마늘팽이버섯찜,찜, 팽이버섯 식용유 마늘 간장 설탕 쪽파 
스팸깻잎계란찜,찜, 계란 스팸 파 깻잎 물
딸기케익,찜, 딸기 핫쵸코 둥근 케틀 둥근 소형틀 머핀믹스 흰우유 바닐라향 시럽 
소갈비찜,찜, 소갈비 두께 대추 생밤 건표고버섯 무 당근 가래떡 물 간장 물엿 설탕 육수팩 양파 사과 통마늘 생강 통후추 대파 건 홍고추 
돼지목뼈찜,찜, 돼지목뼈 큰거 당면 베트남고추 양파 파 흰부분 생강 간장 설탕 다진마늘 시판 돼지갈비소스 
딸기설기,찜, 멥쌀가루 설탕 딸기 약 꼭지 떼어 낸 무게 찜통 종이컵 큰 면포 작은 면포 
꽈리고추찜,찜, 꽈리고추 밀가루 간장 고추가루 다진마늘 다진파 참기름
밥통카스테라,찜, 박력분 설탕 카놀라유 베이킹파우더 계란 
밥통카스테라,찜,필수 머핀믹스 달걀 우유 버터 
고기찜,찜, 찜용 소고기 양파 당근 마늘 베이컨 고수 각종허브 토마토소스 올리브유
계란찜,찜, 양파 작은거 당근 쪽파 소금 달걀 뷰코 코코넛 밀크 프리미엄 
크림브륄레,찜,크렘브륄레 노른자 설탕 우유 생크림 시나몬가루 옥수수전분 황설탕 
간장찜닭,찜, 닭 감자 대파 당근 양파 당면 찜닭소스 간장 맛술 설탕 다진마늘 생강 후추 베트남고추 
묵은지등뼈찜,찜, 돼지등뼈 묵은지 대파 다진마늘 깻잎 적당이 청양고추 된장 고추가루 월계수잎 생강 생갈술이나정종 새우젓 후추 
멸치김치찜,찜, 멸치 포기김치 파김치 총각김치 갓김치 매실액 들기름 다진마늘 썬파 통깨 
수수팥떡,찜,팥고물만들기 팥 소금 설탕 수수떡만들기 수수가루 찹쌀가루 소금 설탕 
소꼬리찜,찜, 찜용 소꼬리 살치살 물 월계수 마늘 대파 간장 청주 매실청 올리고당 참기름 후추 다진마늘 대파 흰부분 육수 생밤 대파 초록부분 
꼬막찜,찜, 꼬막 간장 올리고당 고춧가루 들기름 통깨 당근 쪽파
찜닭,찜,필수 닭다리살 고구마 당근 양파 당면 대파 청양고추 물 간장 커피가루 설탕 올리고당 다진마늘 
소갈비찜,찜, 소갈비 물 맛간장 물엿 설탕 채소팩 사과 껍질 양파 통후추 생강 뿌리 대파 건홍고추 부 대추 통마늘 생표고버섯 당근 무 
안동찜닭,찜, 닭볶음용 닭 감자 당근 양파 버섯 홍고추 청양고추 대파 당면 통깨 진간장 올리고당 다진마늘 후추 
닭두부찜,찜,필수 닭가슴살 두부 다진양파 다진당근 다진대파 다진마늘 오리엔탈드레싱 소금 설탕 후추 참기름 통깨 
양배추쌈,찜, 양배추 집고추장 집된장 다진마늘 설탕 참기름 고추가루 갈은깨 물 사이다 다진청양고추 
등갈비김치찜,찜, 김치 등갈비 통후추 월계수잎 통마늘 청주 파채 다진생강 매실액 다진마늘 청양고추 홍고추 통깨 
찜닭,찜,닭 염장 손질 닭 물 닭이잠길정도 소금 식초 양파 마늘 대파 당근 양배추 양파와동량 감자 당면 건고추 후추 간장물 설탕 마늘가루 간장 미향 물 고춧가루 
오곡밥,찜, 찹쌀 팥 검은콩 찰수수 차조 소금 
김치찜,찜, 묵은지 수육용 돼지고기 양파 파 김치 국물 설탕 술 소금 술김치 간에 따라 미림 술 다진 마늘 술
안동찜닭,찜, 볶음탕용 닭 당면 취향껏 감자 양파 당근 대파 청양고추 취향껏 물 진간장 물엿 설탕 다진마늘 커피 후추 톡톡
미꾸라지,찜, 중간크기의 늙은 호박 미꾸라지 마늘 생강 
코다리찜,찜, 코다리 콩나물 썬파 천연조미료육수 장 찹쌀전분물 농도에맞춰서 참기름 장 고춧가루 진간장 다진마늘 후추 다진생강 매실액 청주 썬파 
배숙,찜, 배 화이트 와인 소주 계피가루 통후추 물 
고기만두,찜,필수 만두피 다진돼지고기 으깬 두부 다진대파 삶은 당면 송송 썬 부추 소금 고기 진간장 굴소스 다진마늘 다진생강 술 후추 참기름 
통삼겹김치찜,찜, 통삼겹 김치 양파 대파 청양고추 김치국물 멸치다시마육수 고춧가루 고추장 다진마늘 설탕 다진생강 후추 톡톡
돼지고기김치찜,찜, 김치 삼겹살 마늘 고춧가루 타이고추 또는 청양고추 깻잎 파 물 설탕 다시다 
달걀찜,찜,필수 달걀 새우살 은행 다시마육수 소금 설탕 
안동찜닭,찜, 닭볶음탕 양파 작은 거 당근 고구마 작은 거 표고버섯 떡볶이 떡 당면 홍고추 대파 물 물 설탕 맛술 간장 다진 마늘 다진 생강 다진 대파 참기름 
돼지고기가지찜,찜, 가지 다짐육 대파 흰부분 양파 양송이버섯 피망 빨간 파프리카 노란 파프리카 고추기름 다진마늘 생강가루 간장 고춧가루 맛술 굴소스 물 전분 물 고기 밑간 간장 맛술 설탕 다진마늘 후춧가루 
폭탄계란찜,찜, 계란 우유물육수 맛술 새우젓국물 소금 대파 통깨 식용유 참기름 
우럭찜,찜, 우럭등 반건조생선 파 다진마늘 홍고추 청고추 생강 요리술 후추 
부추폭탄계란찜,찜, 계란 마요네즈 소금 액젓 물 부추 등
폭탄달걀찜,찜, 달걀 물 소금 설탕 
딤섬,찜,필수 게맛살 라이스페이퍼 부추 양파 달걀 참기름 소금 후추 물 청양고추 간장 식초 설탕 
뚝배기계란찜,찜, 계란 대파 당근 물 혼다시 소금 참기름 
돼지갈비찜,찜, 갈비찜용 돼지고기 당근 무 밤 표고버섯 현미가래떡 간장 양파 마늘 생강술 통깨 배즙 소금 후추 참기름 
폭탄계란찜,찜, 계란 쪽파 파프리카 빨강 통후추 간 것 새우젓 미림 다시마 물 준비물 밥공기오목한것
깻잎찜,찜, 깻잎 양파 쪽파 홍고추 청양고추 고춧가루 설탕 다진 마늘 멸치 액젓 간장 참치 액 맛술 들기름 통깨 멸치 다시마 육수 
등갈비찜,찜, 등갈비 생강 작은거 청양고추 양파 등갈비초벌 물 생강 월계수잎 청주 등갈비 물 간장 맛술 썬 쪽파 다진마늘 물엿 참기름 
김치찜,찜, 토막 닭 김치 대파 고추장 
순두부달걀찜,찜, 달걀 소금 설탕 참기름 참깨 대파 순두부 
간장등갈비,찜, 등갈비 감자 양파 파 마늘 물 간장 미림 물엿 설탕 
쑥버무리,찜, 쑥 쌀가루 설탕 생밤 대추 곶감 삶은 완두콩 물 
해물찜,찜, 찜용 콩나물 모둠 해물 팩 미더덕 황태 방풍나물 미나리 청양고추 찹쌀가루 물 참기름 통깨 물 장 다진마늘 생강즙 후추 가루 황설탕 된장 간장 깨소금 고춧가루 해산물 찐 육수 
김치찜,찜, 묵은지 양파 반 설탕 가쓰오부시 까나리액젓 황태체 포일경우 참기름 후춧가루 
등갈비찜,찜, 돼지등갈비 사과 양파 대파 된장 통후추 표고버섯가루 통마늘 간장 굴소스 다진마늘 설탕 올리고당 매운 고추가루 고추가루 미림 갈은 배 갈은 양파 후추 생강가루 참기름 
깻잎찜,찜, 깻잎 양파 작은 싸이즈 파 마늘 청량고추 맛간장 맛술 설탕 고춧가루 물 참기름 후추 톡톡
갈비찜,찜, 갈비 마늘 파 밤 대추 간장 미림 설탕 참기름 깨소금 당근 무
고구마레몬찜,찜, 고구마 레몬 설탕 물 
해물찜,찜, 해물팩꽃게 새우 오징어 황태 미더덕 콩나물머리 꼬리 뗀 미나리 방풍잎 참기름 통깨 찹쌀가루 물 고춧가루 간장 된장 황설탕 다진 마늘 생강즙 깨소금 후추 
시래기고등어찜,찜, 고등어 무 양파 청량고추 생강 손질된 시래기 들기름 고추가루 간장 된장 고추장 설탕 다진마늘 미향 후추 
쑥버무리,찜,필수 멥쌀가루 설탕 손질한쑥 물 건대추 밤 
쑥개떡,찜, 쑥 쌀가루 대추 설탕물 설탕 뜨거운 물 
맥반석달걀,찜, 달걀 소금 티스푼 물 계란이반쯤잠길정도 전기밥솥
깻잎찜,찜, 깻잎 양파 대파 간장 물 고춧가루 다진마늘 요리당 들기름 통깨 
감자계란샐러드,찜, 감자 버터 우유 소금 옥수수캔 전자렌지용찜기
카레찜닭,찜, 닭 마리 양파 대파 선택 감자 당근 청양고추 카레가루 진간장 올리고당 다진 마늘 맛술 설탕 후춧가루 계량 
쑥버무리,찜, 쑥 습식찹쌀가루 중력분 소금 물 
술빵,찜, 막걸리 밀가루 핫케익가루 계란 단호박 냉동베리 설탕 소금 
쑥버무리,찜, 쑥 불린 쌀 소금 설탕 식성에 따라 달게 하시려면 정도는 넣어야 할 것 같아요
안동찜닭,찜, 닭 감자 당근 양파 대파 마른청양고추 불린당면 생강술 후추 톡톡 찜닭소스 진간장 물엿 흑설탕 굴소스 다진마늘 다진생강 요리술 
갈비,찜, 생돼지갈비 구이용 새송이버섯 물 올리고당 간장 콜라 꿀 설탕 다진마늘 다진파 후추가루 참기름 깨소금 
쑥버무리,찜, 멥쌀가루 쑥 곶감 단호박 대추 설탕 소금물 소금 물 
대파꽈리고추찜,찜, 꽈리고추 대파 메밀가루 간장 들기름 고춧가루 통깨 
고구마컵케이크,찜, 핫케이크가루 우유 달걀 찐 고구마 
식빵꽃,찜, 베이컨 취향대로 옥수수콘 취향대로 식빵 달걀 물 
쑥콩떡,찜, 찐 쑥 쌀 서리태 소금 설탕 
만두,찜, 돼지고기 박력분 강력분 미지근한물 소금 올리브오일 화이트와인 소금 굴소스 마늘 생강 파 돼지사골육수젤리 후추 톡톡
콩나물찜,찜, 콩나물 양파 새송이버섯 대파 고추장 고춧가루 설탕 진간장 참기름 간 마늘 녹말가루 
돼지갈비찜,찜, 돼지갈비 찜 맛술 무 감자 당근 대파 물
소시지야채찜,찜, 목우촌 주부 프랑크소시지 양배춧잎 당근 풋고추 양파 소금 후춧가루 돈가스소스 
가재찜,찜, 갯가재 소주 초장
닭가슴살계란찜,찜, 달걀 양파 작은거 파프리카노랑빨강 닭가슴삿ㄴ 대파 당근 물 소금 후추 굴소스 
맛살새우딤섬,찜, 라이스페이퍼 당면 맛살 양파 당근 대파 새싹 새우 계란 후추 머스타드 칠리 핫소스 
돼지등갈비김치찜,찜, 등갈비 김치 청양고추 대파 다시마우린물 고춧가루 다진마늘 설탕 생강가루 소주 후추 톡톡
밥통케이크,찜, 핫케이크믹스 우유 달걀 카놀라유 크렌베리 슬라이스 아몬드 슈가파우더 
배꿀찜,찜, 배 파뿌리 도라지 생강 꿀 
부추콩가루찜,찜, 부추 생콩가루 소금 
무생채콩나물찜,찜, 무생채 콩나물 다진마늘 썬파 들기름 천연조미료 물 매실액설탕 
쑥버무리,찜, 쑥 습식 쌀가루 대추 채썬 것 설탕 물 등
꽈리고추찜,찜, 꽈리고추 부침가루 고춧가루 간장 매실액 올리고당 다진대파 다진마늘 참기름 
달걀찜,찜, 계란 대파 또는 쪽파 소금 설탕 참기름 
크래미계란찜,찜, 계란 크래미 뜨거운물 대파 푸른부분 소금 
계란찜,찜, 계란 쌀뜬물 말린느타리버섯 소금 후추 톡톡 대파 참기름 깨소금 
묵은지김치찜,찜, 김치 양파 홍고추 청양고추 대파 국물용 멸치 된장 맛술 들기름 물 
갈비찜,찜, 소갈비 표고버섯 밤 간장 다진마늘 소주 올리고당 취향에 따라 청량고추 추가
꽁치김치찜,찜, 포기김치 꽁치통조림 다진마늘 간장 청양고추 고춧가루 양파 애호박
등갈비김치찜,찜, 등갈비 대파 후추 요리당 설탕 소주 고춧가루 청양고추 매실액 포기김치 된장 고추장 다진마늘
시금치계란찜,찜, 계란 시금치 다시마물 새우젓
황태찜,찜, 북어 대파 장 국간장 간장 참치액 다진마늘 고춧가루 설탕 올리고당 참기름 후추 생수 
대패삼겹살숙주찜,찜, 대패삼겹살 숙주 미나리 청주 소금 후추 연겨자장 간장 생수 다진마늘 연겨자 
등뼈묵은지찜,찜, 등뼈 대파 통후추 월계수 묵은지 고추가루 국간장 청주 참기름 후추 다진마늘 대파 청양고추 육수 
짜장찜닭,찜,필수 닭 양파 당근 고구마 청양고추 대파 맛술 물 식용유 짜장가루 물 고춧가루 다진마늘 올리고당 
맥반석계란,찜, 계란 물 소금 녹차티백 
두부콩나물찜,찜, 두부 콩나물 깻잎 양파 장 녹말가루 식용유 다시마물 장 고추장 고춧가루 양조간장 양파효소 올리고당 들깨가루 다진마늘 
토마토계란찜,찜, 토마토 달걀 두부 새우젓 파 파란부분 당근 
코다리찜,찜, 코다리 무 양파 청양고추 파 소량 간장 고춧가루 다진마늘 설탕물엿 매실 생강 
홍게찜,찜, 홍게 삶는 물 청주 
백설기,찜, 습씩 멥쌀가루 물 백설탕 건포도 계피가루 등
프리타타,찜, 켈로그 현미 그래놀라 달걀 우유 소금 연유 올리브유 토핑 켈로그 현미 그래놀라 
홍합술찜,찜, 홍합 매운고추 양파 마늘 올리브유 사케 소금 후추 
계란찜,찜, 물 계란 새우 쪽파 가쓰오부시 쯔유 소금 다시마 소스만들기 쯔유 물 설탕 
주꾸미콩나물찜,찜, 콩나물 주꾸미 매운고추 쪽파 깨 물 참기름 해물찜 레시피 장 고운고춧가루 굵은고춧가루 감자전분 간장 굴소스 맛술 다진마늘 물 후추 
닭매운찜,찜, 닭 감자 양파 청고추 대파 생수 닭잠길정도 닭밑간 소주 소금 후추 닭매운찜 고춧가루 고추장 간장 청주 설탕 깨소금 소금 후추 
쑥개떡,찜, 쑥가루 설탕 뜨거운물 
안동찜닭,찜, 손질닭 낙지 새우 물 감자 양파 당면 깨 커피파우더 황금비율 간장 만들기 간장 맛술 설탕 꿀 후추 다진마늘 깨 참기름 다진생강 고춧가루 다진고추 
등갈비김치찜,찜, 등갈비 갓김치 김칫국물 양파 고춧가루 물 굴소스 맛술 다진마늘 후추 참기름 깨 등갈비 삶을 물 물 
계란찜,찜, 계란 물 쯔유 소금 후추 적색 파프리카 파 참기름 
차돌박이부추말이찜,찜, 차돌박이 부추 팽이버섯 소금 후추 깨 겨자장 만들기 간장 맛술 꿀 다진마늘 겨자 참기름 
바지락찜,찜, 바지락 맥주 레몬 청양고추 올리브유 허브솔트 
파프리카계란찜,찜, 파프리카 큼직한것 계란 리얼 그래놀라 다진양파 다진당근 다진대파 미림 소금 후추가루 참기름 
멸치깻잎찜,찜, 깻잎 국용멸치 통마늘 새송이버섯 청양초 꽈리고추 깻잎 고춧가루 진간장 설탕 들기름 깨소금 대파 다진마늘 풋고추 당근 조림장 물 맛술 진간장 조청 
멸치깻잎찜,찜, 깻잎 마늘 국물용 멸치 깻잎 장 간장 고춧가루 설탕 깻가루 들기름 다진 마늘 청고추 홍고추 썰은 쪽파 조림장 물 맛술 간장 조청 청양고추 
코다리찜,찜, 코다리 큰거 콩나물 미나리 간장 멸치액젓 다진 마늘 후추 설탕 고춧가루 물 전부가루 
양파계란찜,찜, 양파 계란 우유 맛술 새우젓국물 통깨 소금 부족한간만큼
당근케이크,찜, 달걀 황설탕 식물성 기름 계피가루 중력분 베이킹파우더 베이킹소다 소금 당근간것 
밥통케이크,찜, 밥통 기준 박력분 베이킹파우더 계란 설탕 우유 소금 식용류 당근 간 것 시나몬 파우더 
김치만두,찜, 김치 돼지고기 간것 당면 부추 대파 들깨가루 만두피 고춧가루 참기름 간장 간 마늘 굴소스 
고추장가지찜,찜, 가지 간고기 고추장 파 마늘 간장 참기름 양파 간장
푸딩계란찜,찜, 다시마 가쓰오부시 물 계란 소금 살짝
떡케이크,찜, 설기떡 준비 술빵 앙금 우유 되기맞춤용 천연색소 백년초분말 치자분 청치자분
감자샌드위치,찜, 큰감자 맛살 당근 노랑파프리카 빨강파프리카 오이 양파 삶은계란 마요네즈 머스타드소스 후추 톡톡 소금 살짝 설탕 살짝
호박고지찹쌀떡,찜, 찹쌀 볶음콩가루 호박고지 소금 설탕 캔콩 캔칙빈
폭탄계란찜,찜, 계란 소금 쪽파 
술빵,찜, 밀가루 막걸리 설탕 소금 계란 호박고지견과류건과일등
달걀찜밥,찜, 달걀 밥 약 우유 약 햄 김치 당근 파 후추 소금 
맥반석달걀,찜, 달걀 물 소금 여분의 소금 
돼지갈비찜,찜,필수 돼지갈비 대파 소주또는청주 양파 청양고추 고추장 고춧가루 맛술 간장 설탕 후추 다진마늘 선택 월계수잎 
전자렌지깻잎찜,찜, 깻잎 양파 대파 양조간장 진간장 고춧가루 마늘 액젓 설탕 물 참기름 
표고버섯무밥,찜, 쌀 물 표고버섯 무 손가락 
뚝배기계란찜,찜, 계란 물 계란물의 청주 새우젓국물 
삼겹살김치찜,찜, 익은김치 삼겹살 양파 멸치육수멸치다시마표고버섯물 고춧가루 국간장 설탕 
푸딩달걀찜,찜, 닭 안심 키조개 관자 생표고버섯 청경채 달걀 밑간 다시물 간장 맛술 
바지락술찜,찜,준비 바지락 베트남고추 청양고추 미나리 다진마늘 버터 화이트와인 소금 
골뱅이콩나물찜,찜, 생골뱅이살 콩나물 깨 파 물 매콤한 콩나물찜 장 고운고춧가루 간장 다진마늘 굴소스 전분 물 참기름 
바나나푸딩,찜, 달걀노른자 바나나 분유 또는 모유 
소시지콩나물찜,찜,필수 콩나물 대파 양파 프랑크소시지 물 식용유 고추장 고춧가루 설탕 간장 다진마늘 전분물 전분 물 
아귀찜,찜, 아귀 소금 물 대파 
