CKG_NM,CKG_MTH_ACTO_NM,CKG_MTRL_CN
스팸양파링전,부침, 스팸 양파 당근 대파 청양고추 다진 마늘 후추 찹쌀가루 계란 기름
느타리버섯전,부침, 느타리버섯 당근 대파 초록부분 청양고추 계란 밀가루종류상관 소금 
감자치즈전,부침, 감자 모짜렐라치즈 소금 살짝 식용유
부추전,부침, 부추 양파 당근 맛살 생략 가능 식용유 부침 반죽 부침가루 얼음 물 또는 탄산수 국간장 선택 청양고추 
계란말이,부침, 계란 부추또는쪽파또는대파 당근 소금 
달걀말이김밥,부침, 밥 계란 마른김 자투리채소 햄등 참기름 소금 깨 
애호박전,부침, 애호박 청양고추 홍고추 계란 밀가루종류상관 종이컵 소금 
새우전,부침, 새우 달걀 자투리채소당근양파등 취향것 소금 후추 톡톡 맛술 
홍합부추전,부침, 부추 홍합살 계란 부침가루 물 식용유 소금 
고추전,부침, 풋고추 튀김가루 양에따라 조절 부침가루 양에따라 조절 물 양파 
스팸계란말이,부침, 계란 스팸 식용유 
김치전,부침, 김치 참치 양파 부침가루 튀김가루 후추 톡톡 식용유 넉넉히
오코노미야끼,부침, 마 새우살 베이컨 부침가루 달걀 가츠오부시 파슬리가루 
청양고추고추전,부침, 소고기 청양고추 홍고추 계란 밀가루 식용유 간장 소금 다진마늘 후춧가루 톡톡 미림 참기름 
가지스테이크,부침, 가지 어린잎채소 방울토마토 스파게티소스 햄프씨드 올리브오일 돼지고기민지 죽염 돼지고기민지 매실 죽염 후추 톡톡 마늘 양파 생강가루 톡톡
연근전,부침, 연근 간 돼지고기소고기 명란젓 진간장 참기름 다진 마늘 후추 부침가루 달걀 
어묵전,부침, 어묵 달걀 식용유 넉넉히 케첩 넉넉히
스팸부추계란전,부침, 계란 스팸 부추 식용유 
오코노미야끼,부침, 오징어 베이컨 새우살 양배추 양파 대파 반죽 계란 물 박력분 소스 돈까스 소스 케찹 가다랑이포 마요네즈 
오꼬노미야끼,부침, 베이컨 양배추 쪽파 또는대파 오징어 마리 쯔유 부침가루 배불러서 가쓰오브시 국물용말고 얇은거 달걀 마요네즈 식초 
고구마크래미치즈전,부침, 삶은고구마 크래미 모짜렐라 치즈 파슬리가루생략 가능 가는소금 꿀 
맛살야채전,부침, 계란 맛살 양파 팽이버섯 대파 소금 
크래미부추계란말이,부침, 계란 크래미 다진부추 홍고추 식용유 참치액 
감자전,부침, 왕왕크기 감자 식용유 꽃소금 감자 갈은국물 
감자전,부침, 감자 큰거 소금 선택토핑 홍고추 
애호박전,부침, 애호박 달걀 부침가루 간장 진간장 식초 고춧가루 참기름 
계란말이,부침, 계란 당근 양파 부추 홍고추 당귀 소금 
애호박전,부침,필수 애호박 밀가루 달걀 연두순 포도씨유 
소고기호박전,부침, 호박 소고기 홍고추 계란 양파 밀가루 식용유 우엉간장 표고소금 다진마늘 맛술 설탕 후춧가루 참기름 
불고기라이스페이퍼롤,부침, 밥 라이스페이퍼 깻잎 돼지고기부위상관 양파 오이 당근 계란 단촛물 물 식초 설탕 불고기 간장 설탕 또는 꿀 후추 통깨 참기름 
반세오,부침, 계란 부침가루 죽염 작은오징어 냉동새우 숙주 홍당무 양파 실파 깻잎 양상추 허브잎 방울토마토 라이스페이퍼 월남쌈소스 카놀라유 따뜻한 생수물 
오믈렛,부침, 달걀 뷰코 코코넛 쿡 밀크 느타리 버섯 체다치즈 양파 뷰코 유기농 엑스트라버진 코코넛 오일 후추 
파프리카,부침, 피망 
바지락고수전,부침, 바지락살 고수 홍고추 튀김가루 강황가루 물 
하트맛살전,부침, 맛살 계란 꼬지용이쑤시개 대파당근 다진거 소금
양파링전,부침, 양파 맛살 베이컨 계란 새송이버섯 밀가루 소금 후추 톡톡
감자부침개,부침, 감자 양파 호박 당근 고추 부침가루 
아이스크림호떡,부침, 밀가루 뷰코 코코넛 쿡 소금 작은 이스트 작은 막걸리 흑설탕 계피가루 호두 땅콩 뷰코 유기농 엑스트라버진 코코넛 오일 바닐라 아이스크림 
두부전,부침, 감자 왕왕크기 두부 소금 식용유 넉넉하게
치즈감자전,부침, 감자 피자치즈 소분되어 있는거 소금 티스푼간보면서 하세요 계란 부침가루 튀김가루 감자 크기에 대파 청량고추 
두부강정,부침, 두부 은화고버섯 밀가루 
두부부침,부침, 두부 들기름 기름 찹쌀가루 간장 고춧가루 쪽파 올리고당 통깨
김밥전,부침, 김밥 계란 식용유 
감자채전,부침, 감자 계란알크기로 소금 
애호박부침개,부침, 호박 소금 부침가루 또는 밀가루 식용유 
동그랑땡,부침, 돼지고기 다진 거 양파 당근 대파 두부 고기 청주 다진 마늘 소금 생강가루 참기름 후춧가루 부침 옷 밀가루 달걀 
새우부추전,부침,부추 전 부추 냉동 생새우 양파 매운고추 홍고추 파 식용유 반죽 부침 가루 달걀 소금 새우가루 티스푼 물 
콘뻬이야끼,부침, 삼겹살 양배추 파 계란 타코야끼소스 마요네즈
부추새우전,부침, 부추 칵테일새우 튀김가루 통밀가루 얼음물 식용유 표고죽염
호박전,부침, 부침가루 호박 계란 소금 
깻잎전,부침, 다진 돼지고기 계란 깻잎 청양고추 홍고추 쪽파 소금 참기름 다진마늘 후추 
훈제연어오믈렛,부침, 훈제연어 계란 우유 브로컬리 소금후추 케첩핫소스 올리브오일 식용유
참치계란말이,부침, 계란 참치캔 청양고추 식용유 참치액 후추 
밥새우부침개,부침, 밥새우 두부 양파 계란 청양 홍고추 청양 청고추 카놀라유 쪽파 부침가루 후추가루 
부추전,부침, 부추 당근 양파 깻잎 홍고추 부침가루 물 식용유 
두부참치깻잎전,부침, 참치캔 두부 깻잎 이상 양파 당근 청양고추 홍고추 계란 후추 부침가루
두부동그랑땡,부침, 부침용 두부 달걀 다진 당근 다진 호박 부침가루 소금 후춧가루 식용유 간장 돈가스 소스 물 올리고 당 
고추전,부침, 오이고추 또는 풋고추 다진 소고기 양파 다진 대파 달걀 밀가루 다진 마늘 청주 간장 설탕 참기름 소금 후춧가루 
야채햄계란말이,부침, 계란 파프리카 햄 파 소금 식용유
꼬치전,부침, 김밥용햄 맛살 쪽파 떡볶이떡 계란 부침가루 꼬치
동그랑땡,부침, 돼지고기 다짐육 대파 양파 당근 두부 계란 소금 생강가루 청주 후추 표고버섯전 표고버섯 
참치밥전,부침, 참치캔 밥 계란 각종야채다진것
쇠고기전,부침, 쇠고기 동태 밀가루 달걀 소금 후추 
오징어양파링전,부침,필수 양파 오징어 부추 청양고추 달걀 부침가루 후추 선택 간장 식초 맛술 
팬케이크,부침, 팬케이크믹스 물 딸기시럽 메이플시럽 과일 우유 계란 
밥전,부침, 밥 호박 당근 양파 양배추등 두부 계란 소금 식용유
육전,부침,파채무침 대파 고춧가루 고춧기름 식초 간장 설탕 참기름 통깨 육전 소고기 달걀 찹쌀가루 
치즈감자전,부침, 감자 치즈 소금 
삼색꼬치전,부침, 맛살 대파 햄 단무지 밀가루 달걀 식용유
햄두부김치,부침, 햄 두부 묵은지 양파 대파 대파 청양고추 홍고추 김치 고춧가루 설탕 참치 액 다진 마늘 깨 소금 카놀라유 들기름 쌀뜨물
동그랑땡,부침, 돼지고기다짐육 두부 다진양파 다진홍당무 썰은쪽파 통깨 죽염 참기름 카놀라유 달걀 부침가루 생강 마늘 맛술 후추가루 돼지고기다짐육 맛술 후추가루 죽염 참기름 다진생강 다진마늘 달걀물 달걀 죽염 
두부탕수,부침, 두부 노란 파프리카 빨간 파프리카 초록 파프리카 양파 소스 설탕 간장 식초 전분가루 물 
떡치즈부추전,부침, 부추 떡볶이 떡 물 스트링치즈 부침가루 달걀 애호박 식용유 
느타리버섯동그랑땡,부침, 두부 느타리버섯 당근 대파 반죽 부침가루 튀김가루 소금 후추 참기름 
육전,부침, 육전용 소고기 후라이드 치킨 튀김가루 밀가루 약 허브솔트 밑간할정도 후추 밑간할정도
감자전,부침, 감자 부침가루 부추 설탕 약 소금 약 
부추계란전,부침, 부추 계란 표고소금 식용유
연근전,부침, 연근 부침가루 튀김가루 물 식초 
고구마전,부침, 고구마 큰것 부침가루 튀김가루 물 
동그랑땡,부침,고기 밑간용 돼지고기 간것 맛술 통마늘 후추 듬뿍 다질 들 두부 양파반개 당근반개 표고버섯 대파 외 꽃소금 감자전분 계란 들기름 전부칠때 밀가루 계란 소금 식용유 
명태전,부침, 명태포 소금 후추 밀가루 계란 
매화어묵전,부침, 
두부전,부침, 두부 소금
고구마전,부침, 큰고구마 밀가루 
동그랑땡,부침, 돼지고기다짐육 두부 노른자 양파 파흰뿌리 단파 버섯가루 고기 양조간장 굴소스 미림 참기름 소금 후추 생강가루 
깻잎삼각전,부침, 동그랑땡반죽 깻잎 밀가루 계란물 
해물동그랑땡,부침, 동그랑땡반죽 오징어 굴소스 
산적꼬치,부침, 햄 새송이버섯 쪽파 계란 맛살 부침가루 소금 
모듬전,부침, 다진소고기 다진돼지고기 양파 당근 계란 홍청양고추 부추 깻잎 표고버섯 호박 새우 크리미 마일드스팸 부침가루 찹쌀가루 소주 청주 소금기호에 맞게 가감 조미료 깨소금 파 참기름 마늘 
몬테크리스토,부침, 식빵 슬라이스햄 슬라이스치즈 계란 빵가루 종이컵 딸기쨈 
모듬전,부침,새우전 새우 이쑤시개 동태전 동태 빨간고추 쑥갓잎 표고버섯깻잎전 표고버섯 깻잎 다진소고기 양파 당근 다진 파 고추 다진마늘 다진생강 육전 소고기 부추 양파 초간장 간장 식초 연겨자 공통 부침가루 달걀 소금 후춧가루
깻잎부추전,부침,필수 부추 깻잎 양파 달걀 부침가루 물 소금 선택 청양고추 
옥수수전,부침,필수 스위트콘 다진홍고추 다진청고추 튀김가루 물 소금 식용유 연유 
가지전,부침, 가지 분홍소세지 부침가루 계란 소금 
애호박전,부침, 애호박 늙은호박 당근 양파 부침가루 
계란후라이,부침, 계란 소금 
새우부추전,부침, 흰다리 새우 계란 부추 소금 미향 
햄꼬치,부침, 델리햄 단무지 쪽파 맛살 느타리버섯 계란 느타리버섯 소금 후추
감자부침개,부침, 감자 중간 사이즈 대파 식용유 부침 반죽 부침가루 탄산수 또는 얼음물 국간장 선택 청양고추 
소고기육전,부침, 소고기 부채쌀 계란 청양고추 찹쌀가루 간장 맛술 후추 부침유 
부추전,부침, 부추 크게 당근 양파 청양고추 애호박 밀가루 물 국간장 식용유 들기름 
부추전,부침, 부추 냉동새우 죽염 양파 부침가루 생수 계란 후추 카놀라유 냉동새우 후추 톡톡 맛술 참기름 
계란말이,부침, 계란 두부 스팸 아보카도
배추전,부침, 배춧잎 대파 찹쌀가루 튀김가루 물 소스 초간장 원하는만큼
두부선,부침, 두부 양파 홍초 대파 계란 소금 식용유 
하트맛살전,부침, 맛살 당근 표고버섯 달걀 소금 식용유 
참치밥전,부침,밥 전 밥 버거 여러가지 나물 밥 참치캔 작은것 계란 매운고추 홍고추 파 모차렐라 치즈 식용유 
소고기육전,부침, 소불고기 청양홍고추 쪽파 부침가루 카놀라유 계란물 계란 죽염 소불고기 후추 톡톡 참기름 뽕잎죽염 매실효소 다진마늘 
밥전,부침, 흰밥 식용유 소금 위생장갑 매운 고추 캔햄 달걀 캔옥수수 작은거 파르펠레 정도 튀김가루 종이컵 
어묵꼬치전,부침, 구멍뚫린어묵 고추 맛살 단무지 옛날소세지 계란 소금 이쑤시개 
맛살하트전,부침, 맛살 계란 양파 부추 소금 꼬치 
팽이버섯배추전,부침, 알배추 쪽파 팽이버섯 부침가루 물 식용유 
동그랑땡,부침, 한우다짐육 두부 부추 피망빨간색 계란 밀가루 소금 식용유 고기 소금 깨소금 마늘 참기름 후추 깨소금 
길거리샌드위치,부침, 양배추 당근 치즈 샌드위치햄 계란 식빵 버터 후춧가루 톡톡 소금 
양배추전,부침, 양배추 크레미 가쓰오부시 부침가루또는 밀가루 오꼬노미야끼소스 폰즈소스 
김치전,부침, 파 양파 청양고추 다진마늘 신김치 부침가루 물 참치캔 소금 설탕 식용유 
돼지고기김치전,부침, 잘게쓴김치 돼지고기 대파 계란 부침가루 소금 갈색설탕 후추 식용유 
마찹쌀전,부침,필수 마 꿀 찹쌀가루 식용유 잣가루 아몬드가루 건대추 
통깨마전,부침,필수 마 부침가루 흰깨 검은 깨 식용유 
콩나물전,부침, 콩나물 부침가루 간마늘 청양고추 홍고추 새우젓 
녹두전,부침, 다진돼지고기 불린 녹두 물 쌀가루 데친 숙주 삶은 고사리 다진 김치 다진 대파 다진 돼지고기 
돼지고기삼각깻잎전,부침, 깻잎 다진 돼지고기 청양고추 대파 양파 간장 다진 마늘 다진 생강 참기름 후추 부침가루 달걀 홍고추 
정구지부침,부침, 부침가루 정구지 조갯살 계란 양파 당근 애호박 청양고추 소금 올리브유 생수 
어묵계란부침,부침, 어묵 계란 잔 파 소금 
부추전,부침,부추전 부추 마른 새우 청양고추 부침가루 물 
도토리전,부침, 도토리가루 부침가루 물 달걀 호박 양파 청양고추 홍고추 식용유 넉넉히
늙은호박전,부침, 늙은호박 작은거 밀가루 부추 소금 가락 설탕 식용유 
애호박전,부침, 애호박 양파 청양고추 팽이버섯 홍고추 식용류 참기름 부침물 부침가루 물 소금 
두부맛살전,부침, 맛살 두부 작은당근 작은거 반개 양파 작은부추 계란 소금 카레가루 감자가루 
연근전,부침,아삭아삭 연근 전 연근 밀가루 계란 물 소금 콩기름 쫄깃쫄깃 연근 전 연근 계란 밀가루 소금 콩기름 
메밀전병,부침,반죽 메밀라면 전분 소금 물 속 당면 숙주 김치 다진돼지고기 진간장 굴소스 설탕 참기름 그 외에 식용유
콩나물전,부침, 콩나물 부침가루 다진마늘 청양고추 홍고추 쪽파 새우젓 물 기름
팽이버섯계란부침,부침, 팽이버섯 계란 소금 후추 
삼겹살김치전,부침, 김치 앞다리살 달걀 양파 부침가루
계란말이주먹밥,부침, 밥 참기름소금 고추장고기볶음 햄깻잎브로컬리통깨 우유맛술 식용유
명란감자전,부침, 감자 명란젓 부침가루 맛술 
야채부추전,부침, 양파 부추 버섯 당근 청양고추 부침가루 
호박전,부침, 호박 소금 계란 밀가루 식용유
김치전,부침, 김치 대패삼겹살 오징어 청양고추 양파 부침가루 물 카놀라유 맛술 설탕 
달걀말이,부침, 달걀 가쓰오부시 그외 간장 설탕 소금 
햄치즈계란맥머핀,부침, 잉글리쉬 머핀 마요네즈 머스터드소스 통조림 햄 체다치즈 계란 커피나티백차
표고버섯전,부침, 표고버섯 간 돼지고기 간 소고기 양파 대파 청양고추 있으면 홍고추 달걀 밀가루 간장 다진 마늘 설탕 참기름 후추 
김치전,부침, 김치 양파 부침가루 물 김칫 국물 쪽파 손질 새우 살 달걀 소금 후추 식용유 간장 간장 맛술 식초 고춧가루 깨 참기름 다진 마늘 
김치전,부침, 잘익은김치 돼지고기 양파 후추 소금 다시다 고춧가루 부침가루 밀가루 감자전분 물
호박전,부침,호박전 호박 청양초 새우 가루 감자 전분 소금 콩기름 맛 간장 부추전 부추 청양초 부침 가루 물 마른 새우 콩기름 
팽이버섯야채계란전,부침, 계란 당근 대파 홍고추 땡초 팽이버섯 소금 후추 
호박야채전,부침,호박야채전 둥근호박 양파 당근 청양고추 부침가루 후추 물 포도씨유 넉넉히
새우전,부침, 냉동 생 칵테일 새우 맛술 밀가루 달걀 소금후추 씩 이쑤시개 
표고버섯계란말이,부침, 계란 생표고버섯 대파 약 새우젓 생수 식용유 소금 후추 
야채계란말이,부침, 계란 양파 당근 대파 팽이버섯 볶은소금 식용유 
치즈계란말이,부침, 계란 스트링치즈 소금 
두부부침,부침, 국산콩 즉석 두부 볶은 소금 들기름 달래장 달래 썬것 간장 고춧가루 참기름 다진마늘 깨소금 
감자채전,부침, 감자 청고추 홍고추 부침가루 튀김가루 후추 식용유 
야채계란말이,부침, 계란 양파 팽이버섯 파프리카 대파 다시물다시마표고버섯 소금 설탕 
잔파부침개,부침, 손질된 잔파 계란 식용유 반죽 밀가루 물 소금 초간장 진간장 식초 고춧가루 통깨 
호박전,부침, 둥근긴 호박 계란 소금 튀김가루 
오징어김치전,부침, 오징어 신김치 오징어의 분량 양파 청양고추 반죽 부침가루 튀김가루 물 
허니에그스크램블샌드위치,부침, 식빵 계란 우유 버터 어린잎 마요네즈 통겨자 꿀 다진피클 
계란말이,부침, 계란 김밥김 또는 도시락김 소금 식용유 
스페니쉬오믈렛,부침, 계란 토마토 양송이 양파 피망 베이컨 버터 소금 후추 토마토케찹 생크림 
게맛살치즈전,부침, 게맛살 계란 식용유 모짜렐라치즈 참치액 
계란식빵,부침, 식빵 계란 쨈 만 소금 설탕 버터 시나몬가루 있으면좋음 파슬리가루 있으면좋음
김치전,부침, 포기 김치 부침가루 계란 식용유 
새송이버섯전,부침, 새송이버섯 계란 소금 후추 
스팸두부전,부침, 스팸 두부 후추 계란 부침가루 홍고추 땡초 
육전,부침,필수 부채살 밀가루 찹쌀가루 달걀 식용유 고기 간장 맛술 양파즙 참기름 후추 
감자전,부침, 감자 소금 부침가루 간장 고춧가루 깨소금 식용유 
에그라이스케이크,부침, 쌀 계란 참치캔 오이 부추 도시락 김 마요네즈 고추장 간장 참기름 깨소금 소금 후추 
소고기육전,부침, 소고기 홍두깨살 소금 후추 찹쌀가루 계란 부추 양파 겨자 소스 식초 간장 연겨자 
감자전,부침,쫄깃쫄깃한 감자전 감자 양파 전분 소금 콩기름 감자채전 감자 소금 콩기름 간 감자와 감자채를 섞은 감자전 감자 전분 소금 콩기름 
닭고기계란말이,부침, 계란 다진 닭고기 홍 청양고추 대파 통마늘 다진마늘 가는소금 참치액 
배추전,부침, 배추 굵은소금 밀가루 전분가루 달걀 물 농도에맞춰 소금 식용유 양파간장 양파 양조간장 식초 홍고추 청양고추 꿀 생수 
감자전,부침, 감자 소고기 
감자전,부침, 감자 깻잎 양파 부침가루 소금 
양배추굴전,부침, 양배추 굴 전분가루 밀가루 달걀 소금 식용유 
달걀프리타타,부침,필수 감자 달걀 빨간파프리카 브로콜리 연두순 포도씨유 
크래미전,부침, 크래미 계란 청양초 당근 대파 소금 카놀라유 
맛살계란말이,부침, 계란 크라비아 대파 
베이컨달걀말이,부침, 베이컨 달걀 당근 양파 대파 다진 마늘 술
찹쌀부침,부침, 찹쌀 가루 물 소금 조청 꿀 매실장 설탕 
날치알계란말이,부침, 계란 날치알 실파 당근 소금 식용유 
김치전,부침, 신김치 오징어 튀김가루 양파 고춧가루 튀김유 
녹두빈대떡,부침, 녹두가루 돼지고기다짐육 다진마늘 다진생강 후추 양조간장 참기름 고사리나물 시금치나물 도라지나물 숙주나물 홍고추 청양고추 양파간장 양파 양조간장 식초 홍고추 청양고추 꿀 생수 
호박전,부침, 풋호박 소금 마른밀가루 식용유 밀가루반죽 밀가루 물 계란 초간장 진간장 식초 고춧가루 통깨 
단호박계란말이,부침, 곱게 다진 단호박 양파 계란 허브솔트 식용유 
핫케이크,부침, 핫케이크가루 우유 계란 올리브유 
김밥전,부침, 김밥 달걀 소금 식용유
파채애호박전,부침, 애호박 통밀가루 계란 소금 후추 파채 식용유
해물시금치전,부침, 시금치 당근 홍합 새우 바지락 슬라이스아몬드 계란 부침가루 냉수 술 식용유
두부스테이크,부침, 두부 전분찹쌀가루 식용유 양파 표고버섯 스테이크소스 마요네즈 양파청
치즈계란말이,부침, 계란 체다치즈 대파 풋고추 붉은 고추 소금 올리브유 토마토케첩 
햄계란전,부침, 햄 계란 
순두부부추전,부침, 부추 순두부 부침가루 종이컵 기준 계란 
베이컨감자전,부침,감자 전 감자 베이컨 청양고추 홍고추 전분 대체 튀김가루 소금 식용유 
감자채전,부침, 큰 감자 전분가루 소금 후추 
팽이버섯전,부침, 팽이버섯 튀김가루 계란 식용유 버터 참치액 
애호박감자부추전,부침, 애호박 양파 파프리카 감자 부추 부침가루 튀김가루 물 올리브유 
꼬치전,부침, 맛살 햄 어묵 단무지 골파 계란 밀가루 산적꼬지 소금 
들기름계란후라이,부침, 계란 들기름 대파 국간장 통깨 솔솔
애호박전,부침, 애호박 빨간고추 초록고추 계란 밀가루 소금 
두부망고샐러드,부침, 망고 두부 가는소금 식용유 브로콜리 
부추전,부침, 부추 계란 부침가루 물 양파 
빈대떡,부침, 두부 다진돼지고기 양파 대파 묵은지 다진마늘 후추 계란 부침가루 튀김가루
스팸계란말이,부침, 계란 스팸 
콘치즈머핀,부침, 머핀 계란 옥수수콘 모짜렐라치즈 수북히 마요네즈 소금 설탕 
쑥갓전,부침, 쑥갓 계란 부침가루 물 양파 
감자샐러드깻잎전,부침, 감자샐러드 깻잎 밀가루 계란 토마토케첩 식용유
두부고추장떡,부침, 두부 깻잎 청양고추 풋고추 양파 고추장 부침가루 
계란말이,부침, 계란 양파 당근 부추 소금 설탕 마요네즈 물 
참치동그랑땡,부침, 참치통조림 양파 당근 대파 청양고추 간 마늘 소금 설탕 액젓 부침가루 달걀 식용 
깻잎전,부침, 깻잎 밀가루 소금 물 
사색꼬지전,부침, 맛살 단무지 고추 덩어리햄 손가락길이 정도 이쑤시개 부침가루 계란 식용유 넉넉히 소금 
치킨너겟,부침, 닭가슴살 호두 양파 대파 간장 맛술 간마늘 소금 후추 
오코노미야키,부침,오코노미야키 부침가루 반 물 양배추 넘게 오징어 새우 계란 소스 시판 돈까스소스 케첩 마요네즈 
해물부추전,부침, 부추 해물모둠 밀가루 부침가루 차가운 물 청양고추 홍고추 간장 식초 설탕 참기름 고춧가루 다진마늘 
브로콜리달걀말이,부침,불낙죽 소고기 낙지 애호박 당근 양파 쌀 찹쌀 다시마물 참기름 소금 통깨 브로콜리달걀말이 브로콜리 달걀 당근 쪽파 소금 두부조림 두부 소금 맛술 물 고춧가루 다진마늘 올리고당 
조기전,부침, 조기포 계란 부침가루 간장 간장 고춧가루 설탕 볶은 참깨 청양고추 홍고추 
햄어묵토스트,부침, 식빵 달걀 양파 통조림햄 사각어묵 버터 케찹 마요네즈 딸기잼 후추 
호박부침개,부침, 둥근호박 건새우 쪽파 부침가루 튀김가루 감자전분 계란 식용유 
치즈계란말이,부침, 계란 당근 모짜렐라치즈 좋아하는만큼
또르띠아,부침,치폴레소스 건고추 양파 마늘 올리브오일 후레쉬토마토 청양고추 풋고추 치폴레칠리 꽃소금 그린페퍼소스 양파 풋고추 마늘 치킨파우더 소금 고수 식초 소고기 마리네이드 소고기 안심 소금 후추 오일 레드빈살사 토마토 레드빈 고수 양파 라임 버진올리브오일 청양고추 소금 후추 과카몰리 아보카도 라임 소금 후추 마늘밥 안남미 자포니카 물 소금 갈릭파우더 라임주스 마늘칩 당근 그 외 옥수수 또르띠아 사워크림 라임 모짜렐라 체다 고수 
파래전,부침, 물파래 부침가루 물 소금 양파 당근 
호박전,부침, 늙은 호박 튀김가루 고명 청홍고추 초간장 소스 간장 식초 
김치전,부침, 부침가루 물 부추 또는 쪽파 고사리 김치 길게 썬것 소금 부족한간 식용유 넉넉히
부추전,부침, 부추 대하 표고버섯 통밀가루 소금 청주 
달걀전병,부침, 익힌닭 살 가슴살안심 대파 버터 달걀 식용유 가는소금 참치액 허니 머스더드 
화전,부침, 찹쌀가루 대추 쑥갓 소금 설탕 식용유 
표고버섯전,부침, 표고버섯 소고기 두부 파 마늘 달걀 소금 후추 깨소금 참기름 간장 설탕 
참치김치전,부침, 김치 참치 양파 부침가루 빵가루 물 
두부스테이크,부침, 두부 마요네즈 굴소스 설탕 감자전분 적량 기름 적량 대파없어도 ㅇㅋ 적량
동그랑땡,부침, 소고기 두부 파 달걀 마늘 소금 후추 깨소금 참기름 설탕 밀가루 
참치새우완자전,부침, 참치통조림 냉동생새우 양송이버섯 홍고추 청양고추 양파 달걀 밀가루 후추 소금 
녹두빈대떡,부침, 녹두 간 돼지고기 묵은 김치 대파 멥쌀가루 찹쌀가루 물 들기름 고기 다진 생강 다진 마늘 소금 소스 식초 간장 썰은 양파풋고추 원하는 만큼
브로콜리계란말이,부침, 계란 브로콜리 영양부추 고운소금
치즈볼주먹밥,부침, 밥 유아용치즈 감자 당근 호박 새송이버섯 멸치가루 계란노른자 
두부전,부침, 두부 계란 파프리카 부추 소금 넉넉히 식용유 넉넉히
하트계란말이,부침, 흰자 소금 의전분 냉장고속야채 야채찹 노른자 소금
달걀말이,부침, 달걀 당근 대파 초록부분 소금 식용유 
동래파전,부침, 대파 팽이버섯 양파 튀김가루 찬 생수 계란
굴전,부침, 굴 홍청양고추 청양고추 튀김가루 계란 식용유 가는소금 굵은소금 
동태전,부침, 동태 달걀 밀가루 소금 흰후추 
명란연근전,부침,명란연근전 연근 백명란젓 파프리카 양파 애호박 당근 달걀 부침가루 수북한 후추 포도씨유 넉넉히
표고버섯계란말이,부침, 계란 표고버섯 소금 식용유 
명란계란말이,부침, 계란 명란 청양고추 설탕 물 마요네즈 
타마고샌드위치,부침, 계란 식빵 설탕 마요네즈 물 씨겨자 생와사비 마요네즈 수북히 
김치전,부침, 박력분 튀김가루 소금 설탕 김치 다진 것 돼지고기다짐육 스위트콘 대파 초간장 기호에따라 식용유 
해물파전,부침, 낙지 굴 조갯살 쪽파 밀가루 멥쌀 찹쌀가루 부침가루 소금 다진마늘 청홍고추 달걀 
감자양파전,부침, 냉동 감자튀김 다진 양파 달걀 소금 후추 부침가루 식용유 넉넉히 파르메산 치즈랑 로즈마리 
길거리토스트,부침, 식빵 양배추 당근 소금 설탕 슬라이스치즈 케찹 허니머스터드 피클 버터 식용유 달걀 
새우야채밥전,부침, 밥 감자 칵테일새우 양파 당근 호막 계란노른자 소금 아주 
찹쌀부꾸미,부침, 찹쌀가루 치차물 파래가루 거피팥고물 계피가루 꿀 설탕 대추 쑥갓 
두부부침,부침, 두부 소금 달걀 밀가루 홍고추 식용유 
잡채만두,부침, 잡채만두 만두피 당면 진간장 참기름 대파
감자밥전,부침, 감자 작은것 양파 새송이버섯 당근 밥 계란 
고기김치전,부침, 부침가루 물 김치 다진파 돼지고기다짐육 
스팸전,부침, 스팸 파프리카 양파 계란 튀김가루 
부추전,부침, 부추 얼음물 부침가루 계란 흰자 식용유 홍고추 
가치야채롤,부침, 가지 양배추 당근 파프리카 양파 연겨자소스 
두부전,부침, 두부 양파 당근 다진파 소금 후추 계란 밀가루 
오코노미야끼,부침, 오코노미야끼 베이컨 마요네즈 양배추 
반세오,부침,속 새우 남은 소불고기 양파 숙주 부추 반죽 쌀가루 전분가루 찹쌀가루 코코넛 밀크 강황가루 느억맘 소스 액젓 설탕 식초 물 홍고추 다진마늘 라임즙 또는 레몬즙 
키위팬케이크,부침, 중력분 또는 박력분 옥수수전분 슈가파우더 우유 키위 계란 버터 녹차가루 생크림 설탕 
동래파전,부침, 세척 쪽 파 계란 모듬해물 
배추전,부침, 무 배추 부침가루 물 계란 콩기름 
호박전,부침, 늙은호박 밀가루 뉴슈가 소금 
두부참치전,부침,기본 참치 통조림 두부 브로콜리 송이 크기는 사진 참조 양파 당근 달걀 소금 꼬집 후추 
동태전,부침, 및 동태포 계란 부침가루 소금 후추 식용유 
밥전,부침, 찬밥 달걀 당근 버섯 양배추 나물 갈비찜 올리브유 
낫또계란말이,부침, 낫또 계란 소금 
육전,부침, 차돌박이 찹쌀가루 계란 소금 소스 간장 식초 겨자 양파
쪽파계란전,부침, 쪽파 계란 계란밑간용 소금 피망 부침가루 초간장 간장 물 설탕 식초 고춧가루 통깨 
깻잎전,부침, 깻잎 소고기 두부 계란 마늘 파 소금 후추 깨소금 설탕 참기름 밀가루 간장 식초 
고추계란만두,부침, 당면 간장 참기름 매실청 올리고당 후추 계란 당근 양파 청양고추 소금 
애호박전,부침,애호박 전 애호박 달걀 소금 달걀물과 애호박 절일때 나누어 넣어요 밀가루 식물성 오일 넉넉히 홍고추 간장 진간장 식초 설탕 다진 파 통깨 
호박전,부침, 늙은 호박 양파 튀김가루 소금 초간장 소스 원하는 만큼
모듬전,부침, 새송이버섯 옛날 소시지 김치 계란 부침가루 팽이버섯 소금 후추 
