CKG_NM,CKG_MTH_ACTO_NM,CKG_MTRL_CN
새우튀김덮밥,튀김, 양파 실파 김가루 기호에따라 새우튀김 계란 가쓰오브시육수 다시마 가쓰오브시 물 덮밥국물 가쓰오브시 육수 간장 미림 설탕 
오렌지두부탕수육,튀김, 두부 양파 피망 노랑파프리카 빨강파프리카 당근 오렌지 쌀가루 소금 녹말 설탕 식초 오렌지주스 간장 물 
스팸치즈커틀렛,튀김, 마늘스팸 체다치즈 달걀 전분가루 빵가루 파슬리가루 포도씨유나 식용유 
닭가슴살강정,튀김, 닭가슴살 쪽파 다진것 통깨 기름 닭가슴살 밑간 홍삼 다진마늘 후추 소금 장 고추장 토마토케찹 진간장 아가베시럽설탕올리고당등 매실엑기스 다진마늘 청주 튀김옷 녹말가루 물
감찹쌀떡튀김,튀김, 감찹쌀떡 계란 빵가루 포도씨유 
고추장김말이튀김,튀김, 당면 밀가루 김밥용김 튀김옷 튀김가루 물 얼음 고추장 고추가루 참기름 설탕 후추 기름 
코코넛딸기튀김,튀김, 딸기 소금 전분 코코넛채 튀김반죽 달걀흰자 튀김가루 얼음 꿀 
깐풍기,튀김, 닭다리살 녹말가루 포도씨유 밑간 간장 생강가루 후춧가루 카레가루 소스 간장 식초 설탕 물 마늘 대파 붉은고추 청양고추 소금 후춧가루 녹말물 녹말 물 
고구마맛탕,튀김, 고구마 꿀
햄스틱,튀김, 통조림햄 밀가루 계란 빵가루 파슬리가루 튀김기름 
탕수육,튀김, 돼지고기 안심 다진마늘 양파 대 청양고추 당근 튀김용식용유 돼지고기 간장 다진 양파 참기름 설탕 소금 후추 탕수소스 칠리소스 토마토케첩 핫소스 녹말물 물 
쇠고기,튀김, 쇠고기 불고기감이나 설도 또는 우둔 부위 찹쌀가루 고기밑간 청주 다진 마늘 생강즙이나가루 소금 후춧가루 마요네즈땅콩 드레싱 땅콩 마요네즈 설탕 꿀이나 아가베시럽 소금 
오룡해삼,튀김, 해삼별로 크지않은것 자숙새우 패주 비자숙 새우 달걀흰자 전분 소금 후추 청주 데친 브로컬리 마늘 꽈리고추 오일 진간장 칠리소스 또는 고추장 굴소스 케찹 참기름 후추 전분 튀김기름 
탕수육,튀김, 돼지고기 안심 양파 청경채 파프리카 영콘 목이버섯 당근 샐러리 죽순 튀김옷 전분 계란 식용유 전분물 전분 물 고기 밑간 간장 청주 생강즙 후추 소스물 굴소스 식초 설탕 토마토 케첩 소스물 스테이크 소스우스터소스 대체 간장 케첩 설탕 식초 파인애플 주스 
치킨,튀김, 닭다리 윙 소금 후추 양파 대파 마늘 생강 통후추 월계수잎 튀김가루 밀가루 감자 전분 가루 소금 설탕 후추 카레 가루 선택가능 케이준 시즈닝 튜머릭 파프리카 파우더고춧가루 대체 무방 치킨소스 다진 양파 다진 샐러리 다진 마늘 고추장 케첩 고춧가루 맛술 물엿 설탕 핫소스 통깨 참기름 호두 땅콩
가지강정,튀김, 가지 소금 찹쌀가루 식용유 고추기름 물엿 청주 간장 참기름 고추장 설탕 
곰돌이도시락,튀김, 다진 돼지고기 다진 소고기 양파 피망 소금 후추 튀김옷 튀김가루 달걀 빵가루 장식용 비엔나 프랑크소시지 당근 브로콜리 김 마요네즈등
카레돈까스,튀김, 돈까스용고기 밀가루 빵가루 카레가루 파슬리가루 우유 계란 소금 후추 
매작과,튀김, 밀가루 참기름 물 생강가루 소금 집청꿀 설탕 물 꿀 생강즙 계피가루 
생선가스,튀김, 동태살 부침가루 빵가루 파슬리가루 달걀 소금 후추 포도씨유 타르타르소스 마요네즈 플레인요플레 식초 다진양파 다진피클 올리고당 후추 
오징어링튀김,튀김, 링오징어 먹을만큼 전분가루 빵가루 파슬리가루 레드페퍼 피망 전분가루 포도씨유 소금 소스 케찹 후추 엑스트라버진 올리브오일 칠리소스 
닭강정,튀김, 닭가슴살 녹말가루 다진 견과류 맛술 소금 후추 달걀 흰자 소스 흑설탕 맛술 식초 간장 굴소스 해바라기씨유 물엿 마늘 물 
새우마요네즈,튀김, 왕 새우 녹말가루 계란 튀김용 식용유 양상추 토마토 새우 밑간 소금 후춧가루 맛술 마요네즈 소스 휘핑크림 마요네즈 설탕 레몬즙 와사비 가루 소금 
두부강정,튀김, 두부 튀김용기름 전분가루 견과류해바라기씨호박씨 등 소금 소량 고추가루 다진마늘 케찹 간장 소량 설탕 물엿 다진 청양고추 요리술 먹다남은 소주 
오징어탕수육,튀김, 오징어다리 양파 당근 레몬 냉동 블루베리 라즈베리 튀김반죽 튀김가루 물 얼음 녹말물 전분 물 탕수 소스 비율 간장 케찹 설탕 식초 
고로케,튀김, 양파 당근 깻잎 캔햄 달걀 빵가루 밥 후추 
두부과자,튀김, 두부 생강즙 검은깨 통깨 달걀 강력분 설탕 소금 
잡채춘권,튀김, 남은 잡채 춘권피 달걀흰자
닭봉튀김,튀김,밑간 소금 후춧가루 청주 튀김옷 튀김가루 카레가루 소스 간장 맛술 물엿 설탕 청양고추 다진마늘 물 굴소스 
가지튀김,튀김, 가지 소금 녹말 반죽 녹말가루 물 고추장 소스 고추장 굴소스 설탕 맛술 물 다진마늘 물녹말
찹쌀도넛,튀김, 찹쌀가루 팥 소금 설탕 
양념치킨,튀김, 닭가슴살 밑간 청주 소금 후춧가루 튀김옷 녹말가루 달걀흰자 장 케첩 고추장 마요네즈 맛술 설탕 물 딸기잼 간장 식용유 참기름 후춧가루 생강 마늘 양파 갈것 
돈가스샌드위치,튀김, 돈가스 양배추 식빵 돈가스 재우기 돈가스 밀가루 달걀 빵가루 고기밑간 소금 후춧가루 다진마늘 생강가루 소스 마요네즈 허니머스터드 머스터드 돈가스소스 
장어간장강정,튀김, 붕장어 노랑 파프리카 빨강 파프리카 양파 간장소스 장어반죽 튀김가루 감자전분 장어 다진마늘 맛술 간장소스 다시마 간장 맛술 설탕 월계수잎 감초 생강가루 통마늘 실파또는 대파 
부추버섯강정,튀김, 부추 새송이버섯 전분 튀김반죽 튀김가루 전분 계란 흰자 얼음 고추장소스 고추장 케찹 물 다진마늘 물엿 설탕 
오징어링튀김,튀김, 시판 오징어링 계란 빵가루 식용유 물 
떡호두맛탕,튀김, 조랭이 떡 호두 유기농설탕 물 해바라기씨유 검은깨 
돈까스샐러드,튀김, 돈까스 청고추 홍고추 노랑파프리카 빨강파프리카 대파 양배추 물 가다랑어포 다시마 유자폰즈소스 데리야끼 소스 가다랑어 육수 식초 유자청 다진 마늘 건고추 잘게 썰은 것 버터 소금 후추 레몬 
돈까스,튀김, 돈까스용돼지고기 빵가루 전분가루 계란 돈까스소스
백김치치즈카레돈가스롤,튀김, 돈가스용 돼지고기 백 김치 밀가루 빵가루 카레가루 달걀 허브솔트 슬라이스치즈나 모짜렐라치즈 우스터소스 케첩 다진양파 올리고당 전분이나 밀가루 물 치킨스톡 버터 
치킨,튀김, 닭다리 캐슈넛 녹말가루 밑간 향신즙 소금 후춧가루 발사믹 소스 진간장 발사믹 식초 청주 식용유 조청 설탕 후춧가루 다진 마늘 핫소스 
닭가슴살팝콘치킨,튀김, 닭가슴살 튀김가루 빵가루 달걀 소금 후추
반건조오징어튀김,튀김, 반건조오징어물오징어 소금 후춧가루 덧가루용 튀김가루 튀김기름 튀김옷 튀김가루 찬물 얼음 
새우떡어묵,튀김, 새우살 감자 파프리카 양파 파 부추 밀가루 달걀 후추 소금 
돈까스샐러드,튀김, 시판 등심 돈까스 샐러드 야채 머스타드 소스 머스타드 마요네즈 꿀 
장어강정,튀김, 붕장어 깻잎 마늘 생강 밀가루 튀김가루 식용유 장어 밑간 소금 후춧가루 맛술 장 고추장 진간장 매실청 맛술 올리고당 물엿 생강즙 다진 마늘 참기름 물 
감자크로켓소시지핫도그,튀김, 감자 계란 양파 베이컨 소시지 마른 파슬리 소금 
돈까스샐러드,튀김, 꽁듀 돈까스 대추토마토 양상추 로메인 양파 중간크기의 머스터드 소스 마요네즈 설탕 작은술 레몬즙 파슬리가루 후춧가루 
칠리새우,튀김, 대하 감자 양파 파프리카 고추 마늘 청주 소금 후추 녹말물 녹말 물 튀김옷 전분 물 계란흰자 밀가루 칠리소스 스위트칠리소스 핫소스 고추장 굴소스 물 고추기름 설탕 
치킨텐더,튀김, 닭가슴살 우유 계란 밀가루 빵가루 양상추 소금 후추 머스타드소스 꿀 
또띠아치킨스낵랩,튀김, 닭가슴살 소금 후추 밀가루 계란 빵가루 파프리카 양파 새싹채소 또띠아 양상추 칠리소스 
감자,튀김,감자동그랑땡 감자 모짜렐라치즈 방울토마토 파슬리가루 감자전분 감자칩 감자 식용유 파마산가루 파슬리가루 소금 후추 
도넛,튀김, 박력분 우유 또는 물 달걀 설탕 녹인버터 소금 
커리만두,튀김, 시판커리난믹스 양파 빨간파프리카 노란 파프리카 참치캔 케찹 칠리소스 후추 커리파우더 
참치너겟,튀김, 두부 참치 계란노른자 다진양파 다진마늘 다진케이퍼 감자전분 밀가루 계란 빵가루 소금
감자크로켓,튀김, 감자 브로컬리 당근 양파 스팸 밀가루 계란물 빵가루 소금 후추 우유 마요네즈 
핫도그,튀김, 식빵 소시지 오이 맛살 양배추 소금 케찹 취향껏
칠리새우,튀김, 새우 양파작은것 파프리카 마늘 달걀흰자 녹말가루 튀김가루 물 칠리소스 굴소스 소금 후추 
등심돈까스,튀김, 돼지고기등심 돈까스용 밀가루 빵가루 계란 소금 후추 당근 양배추 참깨드레싱 
감자치즈볼,튀김, 감자 슬라이스치즈 모짜렐라치즈 원하는만큼 감자전분 계란 밀가루 빵가루 마요네즈 
감자치즈볼,튀김, 감자 상하치즈 감자전분 유기농설탕 소금 
치즈크로켓,튀김, 베이컨 양파 당근 파 감자 슬라이스치즈 계란 빵가루 밀가루 우유 소금 버터 밀가루 
감자볼강정,튀김, 감자 당근 양파 햄 소고기 소금 후추 강정소스 케찹 고추장 올리고당 설탕 물 포도씨유 
매작과,튀김,흰반죽 밀가루 소금 생강 물 분홍반죽 밀가루 소금 딸기가루 물 집청꿀 설탕 물 계피가루 꿀 
고구마치즈돈까스롤,튀김, 고구마 돼지고기등심 느타리버섯 치즈 양파 빵가루 밀가루 계란 소금 후추 소스 스테이크시판용소스 우스타소스 케찹 
새우튀김,튀김, 대하 오일 튀김옷 밀가루 계란물 빵가루 대하밑간 후추 생강즙 소스 칠리소스 케찹
한과,튀김,단호박 반죽 단호박가루 물 박력분 설탕 소금 생강가루 초코 반죽 코코아가루 물 박력분 설탕 소금 생강가루 딸기 반죽 딸기가루 물 박력분 설탕 소금 생강가루 녹차 반죽 녹차가루 물 박력분 설탕 소금 생강가루 집청 물 설탕 꿀또는 물엿 
가지탕수,튀김, 가지 감자전분 가지밑간 굵은 소금 후춧가루 소스 간장 참치진국 식초 설탕 맛술 물 감자전분 
깐풍코다리,튀김, 코다리 청고추 홍고추 양파 깐풍소스 식용유 참기름 물 코다리 밑 소금 후추 생강즙 깐풍소스만들기 간장 식초 설탕 마늘 생강즙 청주 후추 녹말가루 
수삼튀김,튀김, 납작하게 썰은 수삼 몸통부분 박력분 검은깨 튀김옷 물 박력분 
찹쌀김부각,튀김, 김 찹쌀밥 통깨 식용유 찹쌀풀 찹쌀가루 물 물 소금 
송편고구마크로켓,튀김, 송편 삶은 고구마 달걀 밀가루 빵가루 파슬리가루 식용유 토마토케첩 취향껏 허니머스타드 취향껏
탕수육,튀김, 돼지고기 등심이나 안심 녹말가루 튀김가루 물 계란흰자 식용유 양파 당근 피망 사과 표고버섯 고기밑간 소금 간장 후춧가루 맛술 소스 물 간장 굴소스 식초 설탕 소금 물녹말 
피쉬앤칩스,튀김, 흰살 생선 튀김기름 감자 큰 것 튀김옷 튀김가루 녹말가루 얼음물이나 맥주 밑간 소금 후춧가루 녹말가루 웨지감자 올리브유 소금 후춧가루 파마산치즈가루 소스 마요네즈 플레인요구르트 다진 오이피클 머스터드 레몬즙 소금 후춧가루 
돼지고기고추장강정,튀김, 돼지고기 안심 소금 후추 달걀 전분 다진 인삼 다진 땅콩 검은깨 고추장 올리고당 레몬즙 물 간장 다진마늘 다진 인삼 다진 땅콩 
고등어강정,튀김, 고등어 밀가루 녹말가루 천일염 후춧가루 식용유 땅콩가루 장 양조간장 매실청 맛술 올리고당 물엿 물 마늘 
새우튀김,튀김, 새우 치킨가루 포도씨유 마늘 청주 소금 후추 소스 오이피클 양파 마요네즈 식초 꿀 소금 
단호박크로켓,튀김, 단호박 양파 작은것 청고추 홍고추 대파 소금 전분가루 빵가루 포도씨유 
고구마소시지밥핫도그,튀김, 미니후랭크소시지 고구마 양파 당근 호박 양파 슬라스치즈 감자전분가루 밀가루 빵가루 식용유
감자치즈볼,튀김, 감자 당근 양파 햄 소고기 치즈 소금 후추
고추튀김,튀김, 돼지고기 다짐육 두부 내외 김치 양파 달걀 튀김가루 돼지고기 밑간 청주 소금 후춧가루 
닭강정,튀김, 닭안심 튀김기름 다진땅콩 닭밑간 맛술 소금 후춧가루 생강즙 달걀 전분가루 고추장소스 고추장 간장 마늘 맛술 설탕 꿀 물 
치즈감자샌드위치,튀김, 식빵 슬라이스햄 슬라이스치즈 모짜렐라치즈 감자 
닭튀김,튀김, 닭다리살 소금 후추 밀가루 계란 식용유 간장소스 설당 간장 물 식초 감자전분 마요네즈 소스 삶은계란 마요네즈 
자색고구마돈가스,튀김, 돼지고기 등심 자색고구마 설탕 소금 피자용 치즈 밀가루 달걀 빵가루 식용유 고기 후추 다진마늘 소금 돈가스소스 버터 밀가루 통계피 통후추 월계수잎 케첩 우스타소스 스테이크소스 소스 치킨 시즈닝 비프 시즈닝 설탕 
밥고로케,튀김, 밥 돼지고기 다짐육 달걀 양파 당근 풋고추 맛술 천일염 포도씨유 후추 
바나나튀김,튀김, 밀가루중력분 찹쌀가루 우유 바나나 작은크기 토핑 시나몬파우더 아몬드분태 초콜릿
두부라이스크로켓,튀김, 중간 사이즈양파 당근 대파 찬밥 부침두부 빵가루 밀가루 계란 전복 굴소스 후추 깨소금 
오징어밥꼬치,튀김, 오징어 양파 파프리카 청피망 당근 계란 브로콜리 빵가루 튀김가루 소금 후추 튀김기름 카레가루 소금 후추 소스 마요네즈 다진양파 설탕 레몬즙 파슬리가루 
고구마찹쌀도넛,튀김, 고구마 찹쌀가루 올리고당 우유 흑임자 설탕 계피가루
아몬드맛탕,튀김, 밤 아몬드 식용유 설탕 간장 물엿 물 
돈까스,튀김, 돼지고기 돈까스용 계란 밀가루 빵가루 고기밑간 양파즙 맛술 다진마늘 생강즙 후추가루 돈까스소스 버터 양파 밀가루 우유 우스터소스 케첩 
누룽지튀김,튀김, 누룽지 튀김용기름 유기농설탕
꽃게강정,튀김, 꽃게 달걀 튀김가루 전분 얼음 고추장 간장 매실청 다진마늘 물엿 참기름 통깨 
포켓샌드위치,튀김, 식빵 치즈 베이컨 모짜렐라치즈 
고구마맛탕,튀김, 밤 고구마 검은깨 튀김용기름 물엿 설탕 식용유 
호박견과류강정,튀김, 호박 슬라이스아몬드 호박씨 해바라기씨 통깨 통밀가루 소금 호박옷 통밀가루 물 간장 기름 물엿 참기름 
단호박튀김,튀김, 단호박 쑥갓 당근 양파 밀가루 튀김반죽 밀가루 녹말가루 물 달걀 소금 후추 
가래떡탕수,튀김, 가래떡 청피망 홍피망 파프리카 단감 달걀 노른자 녹말가루 포도씨유 녹말물 물 녹말가루 소스 물 설탕 식초 양조간장 소금 
돼지고기시리얼너겟,튀김, 시리얼 다진 돼지고기 달걀 다진 양파 다진 당근 소금 청주 밀가루 카놀라유 후추 
고구마크로켓,튀김, 고구마 베이컨 슬라이스치즈 우유 
두부감자볼,튀김, 감자 두부 베이컨 홍고추 다진 마늘 빵가루 감자전분 
단호박가지탕수,튀김, 단호박 가지 감자전분 튀김기름 튀김물 달걀 감자전분 우리밀중력분 소스필링 양파 당근 오이 파인애플 슬라이스 야채볶을 오일 소금 소스 식초 황설탕 소금 간장 물 물녹말 
가쓰동,튀김, 밥 돈까스 양파 대파 계란 가다랑어 육수 맛술 간장 후추 
오징어깐풍기,튀김, 오징어 기름 다진마늘 다진파 다진홍고추 참기름 오징어밑간 청주 후추 소금 
깐풍육,튀김, 돼지고기 안심 또는 등심 또는 목살 청양고추 붉은 고추 마늘 생강 대파 달걀 녹말가루 식용유 참기름 고기밑간 맛술 소금 후춧가루 소스 굴소스 맛술 설탕 식초 
감자치즈볼,튀김, 감자 모짜렐라치즈 원하는만큼 잘게 다진 견과류 감자전분 버터 소금 
동태살유린기,튀김, 동태살 다진홍파프리카 다진청파프리카 튀김가루 튀김옷 달걀흰자 전분 얼음 소금 후추 매콤한소스 간장 식초 설탕 포도씨유 건홍고추 다진마늘 다진생강 다진홍파프리카 다진청파프리카 
고구마찹쌀핫도그,튀김, 고구마 찹쌀가루 미니 소시지 
닭강정,튀김, 치킨 약 땅콩가루 고추장 설탕 간장 물엿 케찹 다진마늘 물 맛술 참기름 
난자완스,튀김, 돼지고기 다짐육 달걀 녹말가루 표고버섯 양송이 버섯 청경채 대파 마늘 다시마 육수 녹말물 후춧가루 고기밑간 청주 생강즙 간장 후춧가루 소스 굴소스 청주 생강즙 간장 
난자완스,튀김, 갈은돼지고기 죽순 청경채 당근 양파 버섯 육수 계란 녹말가루 소금 후추 마늘
돼지고기고구마탕수육,튀김, 돼지고기등심 고구마 포도씨유 소금 후추 파인애플 오이 당근 양파 튀김옷 계란흰자 녹말가루 탕수소스 식초 육수 설탕 파인애플통조림국물 물
감자계란빵,튀김, 계란 슬라이스치즈 감자 긴베이컨 감자전분 소금 
등심돈까스,튀김, 등심돈가스 감자중간크기 옥수수콘 맛살 파프리카 마요네스 설탕 소금 올리브유 파슬리가루 시판돈까스소스
돈가스,튀김, 돈가스 파 팽이버섯 돈가스 소스 데리야끼 소스 
치즈칠리치킨,튀김, 닭가슴살 튀김가루 피자치즈 넉넉히 밑간 청주 소금 후춧가루 소스 다진마늘 고춧가루 양파 케첩 청주 물엿 고추기름 
새우떡어묵,튀김, 새우살 감자 양파 파 부추 밀가루 달걀 파프리카 
고구마치즈바,튀김, 고구마 중 슬라이스치즈 핫케익가루 강력분 꿀 우유 
꽈배기도넛,튀김, 호떡믹스
치킨까스,튀김, 닭다리살 튀김가루 달걀 빵가루 파슬리가루 소금 후춧가루 
치킨치즈너겟,튀김, 닭가슴살 모짜렐라치즈 슬라이스치즈 다진마늘 타임머스타드 소금 바베큐 소스 스테이크소스 케찹 고추장 겨자 참기름 정종 물엿 
고구마치즈스틱,튀김, 고구마 피자치즈 밀가루 
과메기튀김,튀김, 과메기 튀김가루 맥주 김 튀김기름 넉넉하게 시치미 
돈가스초밥,튀김, 돈가스 밥 매실장아찌 검정깨 미나리 김 매실청 설탕 소금 
고추장돼지고기강정,튀김, 돼지고기 안심 양파 마늘 생강 튀김옷 계란 물 밀가루혹은 튀김가루 소스 고추장 간장 설탕 청주 참기름 튀김용포도씨유
김말이,튀김, 돌 김 당면 양파 당근 봄동 튀김가루 식용유 천일염 후춧가루 물 초간장 진간장 식초 통깨
가리비커틀렛,튀김, 가리비 달걀 튀김가루 빵가루 적배추 깻잎 맛술 후추 허니머스타드 
오징어탕수육,튀김, 오징어 다진돼지고기 양파 당근 청양고추 다진마늘 달걀 전분 청주 식용유 당근 양파 청피망 소금 후춧가루 마요네즈 꿀 
고구마찹쌀치즈볼,튀김, 고구마 찹쌀가루 슬라이스치즈 모짜렐라치즈 설탕 소금 
고구마과자,튀김, 고구마 계란 버터 박력분 강력분 흑설탕 소금 
데리야끼치킨,튀김, 닭다리 우유 후춧가루 튀김가루 튀김식용유 밑 다진마늘 생강즙 맛술 시즈닝 솔트 양파즙 간장소스 진간장 매운맛굴소스 설탕 콜라 다진마늘 생강즙 사과 갈은 것 후추가루 전분물 전분물 전분 물 
마늘돈까스,튀김, 돼지고기 밀가루 계란 빵가루 올리브유 소금 후추 마늘 생강즙 청주
약과,튀김, 우리밀 중력분 참기름 소금 후춧가루 꿀 소주 조청시럽 조청 물 생강 장식해줄 건대추와 잣 
돈가스,튀김, 돼지고기 등심 달걀 빵가루 파슬리가루 식용유 돼지고기 밑간 소금 후춧가루 소스 돈가스 소스 양파 마늘 식용유 물 
감자찹쌀볼,튀김,속 고구마 슬라이스치즈 양파 베이컨 겉 찹쌀 감자전분 감자 다진마늘 케찹 소금 후추 
단호박깻잎말이,튀김, 단호박 깻잎 수삼 밤 대추 밀가루 녹말물 씩 식용유 튀김옷 밀가루 박력분 녹말 소금 물 달걀 후추 
고구마야채크로켓,튀김, 고구마 양파 당근 피망 모차렐라치즈 우리밀 중력분 달걀 빵가루 튀김용 기름 소금 
가츠동,튀김, 시판용 돈가스 기름 다진파 밥 가츠동소스 물 참치액 양파 달걀 후춧가루 
데리야끼치킨윙,튀김, 닭고기윙 튀김가루 녹말가루 대파흰부분 가쓰오부시육수 진간장 설탕 살짝볼록하게 다진마늘 올리고당 살짝넘치게 청주 
동태전강정,튀김, 동태전 달걀 전분 파슬리가루 슬라이스아몬드 치즈 카레가루 간장 맛술 설탕 물엿 
번데기맛탕,튀김, 번데기 두부 청양고추 당근 찹쌀가루 소금 후추 식용유
게맛살롤,튀김, 게맛살 양파 쌀피 계란 밀가루 빵가루 이상 쌀피 불릴 따뜻한 물 식용유 마요네즈 후춧가루 
오지치즈후라이,튀김, 감자 모짜렐라치즈 슬라이스치즈 베이컨 햄 식용유 넉넉히
파닭,튀김, 닭다리살 전분 튀김용기름 대파 소금 후추 청주 소스 진간장 레몬즙 식초 설탕 청고추 홍고추
고구마맛탕,튀김, 고구마 설탕 물 모악골도라지청 포도씨유 물엿 소금 
치킨치즈까스,튀김, 닭가슴살 모짜렐라치즈 원하는만큼 우스타소스 케찹 매실액또는 설탕 설탕 돈까스소스 물 다진마늘 다진양파 
돼지고기튀김,튀김, 돼지고기 녹말가루 계란 청량고추 양파 고기 밑간 마늘 생강즙 청주 소금 후추 시판 칠리소스 도라지청
고구마떡강정,튀김,찍어먹는 고구마 치즈 고구마 치즈 우유 고구마너겟떡강정 고구마 베이컨 치즈 양파 계란 가래떡 양파 베이컨 치즈 감자전분 계란 파슬리 소금 고구마너겟떡강정 소스 케찹 간장 물엿 매실청 땅콩버터 물 
쑥치킨까스,튀김, 닭가슴살 우유 달걀 밀가루 빵가루 쑥 양배추 허브솔트 청주 허니머스타드 
감자고로케,튀김, 감자 양파 대파 쇠고기 간장 미림 설탕 계란 밀가루 빵가루 식용유 
찹쌀핫도그,튀김, 찹쌀가루 고구마 소지지 견과류땅콩아몬드슬라이스 등 설탕 올리브오일또는 식용유등 물엿 
굴튀김,튀김, 굴 밀가루 계란 빵가루 기름 소스 레몬즙 마요네즈 꿀 계란 피클 양파 청양고추
생선샐러드,튀김, 밀복 향신즙 전분 튀김기름 미나리 진간장 맛술 
고구마치즈볼,튀김, 찐 고구마 껍질 벗긴 무게 튀김가루 달걀 빵가루 파슬리 가루 튀김용 식용유 슬라이스 치즈 슈레드 피자치즈 래핑카우 브리치즈 설탕 마요네즈 크림치즈마요네즈 대체가능 
고구마맛탕,튀김, 고구마 오일 설탕 물엿 
고구마볼라면튀김,튀김, 라면사리 크랜베리 호두 땅콩분태 자색고구마
돼지고기샐러드,튀김, 돼지고기 불고기 앞다리살 양상추 양파 튀김기름 찹쌀가루또는 전분가루 고기 밑간 소금 후추 소스 식초 다시물또는 그냥 물 간장 설탕 
소풍도시락,튀김, 밥 차돌박이 전분 파슬리가루 오레가노홀 소금 후춧가루 정종 식용유 달걀 마요네즈 야채 과일 김 간장소스 간장 물엿 설탕 물 버섯가루 
어묵,튀김, 감자 참치 양파 매운청고추 홍피망
감자치즈밥핫도그,튀김, 감자 양파 청피망 홍파프리카 미니소시지 모짜렐라치즈 케찹 
호두말이치즈돈까스,튀김, 돼지고기 호두 슬라이스치즈 밀가루 계란 빵가루 돈가스소스 포도씨유 고기밑 소금 후추 청주 생강즙 마늘
연근정과,튀김, 연근 식초물 흰설탕 흑설탕
떡볼,튀김, 떡볶이 떡 녹말가루 튀김가루 물 튀김기름 토마토케첩 매운칠리소스고추장이나 핫소스로 대체가능 올리고당 맛술 
탕수육,튀김, 고기 녹말가루 계란흰자 고기 밑간 소금 후추 마늘 생강즙 단촛물 식초 소금 설탕 탕수 소스 양파 완두콩 단촛물 토마토
코다리강정,튀김, 코다리 대파 땅콩분태 홍고추또는청고추 달걀흰자 녹말가루 마늘 소금 후추 생강즙 청주 간장 고추장 설탕 물엿 참기름 매실액 마늘 물 
칠리새우튀김,튀김, 새우 잔파 계란흰자 녹말가루 기름 시판칠리소스 소금 후추 생강즙 마늘
꼬막탕수육,튀김, 꼬막 쌀가루 계란흰자 양파 당근 참외장아찌 완두콩 소금 후추 물녹말 탕수육소스 식초 설탕 소금 토마토케찹
두릅튀김,튀김, 두릅 쌀가루 튀김가루
장어강정,튀김, 붕장어 깻잎 찹쌀가루 튀김가루 식용유 장어 밑간 소금 후춧가루 맛술 고추장 진간장 매실액 맛술 올리고당 마늘 생강 참기름 물 
가지튀김,튀김, 가지 밀가루 소금 달걀 빵가루 파슬리가루 식용유 
치킨까스,튀김, 닭가슴살 쌀가루 계란
생선가스,튀김, 흰살생선 빵가루 밀가루 달걀 밥 마늘분말가루 소금 후춧가루 식물성 식용유 타르타르 소스 마요네즈 양파 당근 피클 분량 설탕 삶은 달걀 딸기 원액 레몬 피클 국물 
새우튀김초밥,튀김, 새우 쌀가루 계란흰자 밥 새우 밑간 마늘 청주 소금 후추 단촛물 식초 설탕 소금
도넛,튀김, 통밀가루 베이킹파우더 달걀 우유 시나몬가루 아이싱크림 슈가파우더 달걀흰자 설탕 버터 기름 설탕 
딸기양념치킨,튀김, 닭고기 치킨튀김가루 견과류 간장 고추장 마늘 청주 생강즙 딸기잼 선택 소금 설탕 물엿
아삭이고추감자튀김,튀김, 아삭이고추 튀김가루 감자 물 소금 
감자튀김,튀김, 감자 베이컨 슬라이스치즈 우유 칠리소스
미니핫도그,튀김, 비엔나 소세지 핫케이크가루 달걀 우유 밀가루 빵가루 케찹 설탕
버섯탕수,튀김, 새송이버섯 당근 오이 양파 옥수수통조림 소스 물 설탕 식초 
돈가스덮밥,튀김, 매실장아찌 양파 당근 대파 달걀 가스오부시 김가루 검은깨 식용유 정향또는 허브 돈가스 만들기 돼지고기 등심 달걀 빵가루 밀가루 후추 소금 다진마늘 맛국물 물 다시마 작은 것 가스오부시 간장 청주 덮밥국물 맛국물 정향 월계수잎 설탕 청주 
장어깐풍기,튀김, 붕장어 홍고추 풋고추 노랑피망 빨강피망 마늘 생강 양파 카놀라유 녹말물 녹말가루 달걀 물 붕장어 밑간 소금 후춧가루 맛술 고추기름 양조간장 올리고당 물엿 맛술 녹말물 
떡꼬치,튀김, 떡볶이떡 고추장 케찹 물엿 설탕 맛술 간장 후추가루 
장어탕수,튀김, 장어 소금 후추 청주 녹말가루 정도 양파 빨강 파프리카 노랑 파프리카 설탕 초록피망 브로콜리 콜리플라워 목이버섯 물 간장 식초 녹말가루 물 
장어고추장강정,튀김, 장어 녹말가루 절인레몬 통깨 장어 밑간 소금 적다량 후추 청주 고추장 고추장 다진마늘 식초 레몬설탕절임물 올리고당 
삼치강정,튀김, 삼치 소금 후춧가루 녹말가루 튀김기름 강정 장 고추장 굴소스 다진마늘 맛술 물엿 통깨 
두부치킨너겟,튀김, 두부 닭가슴살 양파 청고추 홍고추 빵가루 튀김가루 파마산치즈 계란 후추
탕수육,튀김, 돼지고기 탕수육용으로 썰은것 소금 후추 청주 녹말가루 통밀가루 소스 자두 양파 빨강 파프리카 노랑 파프리카 오이고추 물 녹말가루 소금 식초 설탕 
전어튀김,튀김, 전어 튀김가루 포도씨유 소금 
고구마맛탕,튀김, 고구마 식용유 통깨 검은통깨 올리고당 설탕 식용유 물 
