CKG_NM,CKG_MTH_ACTO_NM,CKG_MTRL_CN
새우오믈렛,볶음, 냉동새우 계란 양파 식용유 새우밑간 술 계란흰자 전분 참기름 소금 후추 씩 본 고형치킨스톡 소금 후추 마늘다진것 마요네즈 
가지고추장볶음,볶음, 가지 식용유나 포도씨유 고추기름 절임 굵은 소금 고추장 간장 설탕 맛술 다진 마늘 다진 파 참기름 통깨 후춧가루 
감자파프리카덮밥,볶음, 감자 큰 것 칵테일 새우살 양파 파프리카 부추 식용유 다진 마늘 참기름 녹말물 녹말 물 두반장 소금간
돼지고기가지볶음,볶음, 가지 오이고추 홍고추 마늘 돼지고기 굴소스 참기름 다시마멸치육수 소금 후춧가루
파프리카볶음밥,볶음, 빨강 파프리카 노랑 파프리카 주황 파프리카 냉동야채 크린아이 미니청피망 양파 오일 피자치즈 밥 수제소세지 파슬리가루 소금 케찹 
박나물볶음,볶음, 말린 박나물 다진마늘 소금 간장 참기름 통깨 물 
간장어묵볶음,볶음, 종합어묵 양파 마늘 올리브유 통깨 후추 참기름 조림간장 올리고당 
가지볶음,볶음, 가지 양파 올리브유 조림간장 고춧가루 참기름 통깨 설탕 다진 마늘 다진파 
비엔나파프리카볶음,볶음, 디츠비엔나 빨강파프리카 노랑파프리카 미니청피망 양파 청주 굴소스 소금 올리브유 마늘 
고등어고추장강정,볶음, 고등어포 밀가루 식용유 물 고추장 올리고당 다진 마늘 진간장 후춧가루 설탕 토마토살사소스 
기름떡볶이,볶음, 떡볶이 떡 식용유나 포도씨유 고추장 고추장 고춧가루 간장 맛술 다진 마늘 설탕 물엿 참기름 간장 간장 설탕 물엿 맛술 참기름 
소세지야채볶음,볶음, 비엔나소세지 양파 피망 양배추 고추장 케찹 간장 물엿 설턍 다진마늘 
애호박양파볶음,볶음, 애호박 작은거 양파 빨강파프리카 카놀라유 소금 참기름 다진 마늘 새우젓 후추 
껍질콩새우볶음,볶음, 껍질콩 새우 양파 토마토 통마늘 물 식용유 소금 진간장 설탕 참기름 후춧가루 깨소금 
부추잡채,볶음, 부추 돼지고기 홍고추 녹말가루 고기 밑간 간장 청주 설탕 부추 잡채 굴소스 후춧가루 청주 다진 마늘 다진 생강 참기름 소금 
