CKG_NM,CKG_MTH_ACTO_NM,CKG_MTRL_CN
파파야샐러드김밥,기타, 잡곡밥 파파야 장아찌 채썬 계란지단 채썬 당근 ㅣ 채썬 호박 마요네즈 디종머스터드 레몬식초 소금 흰후춧가루 아가베시럽 통조림 캔참치 세척한 새싹 참기름 소금 통깨 
스팸돈부리덮밥,기타, 스팸 큰 거 양파 계란 파 간장 설탕 물 
커스타드크림빵,기타, 커스타드크림설탕 박력분 우유 계란 노른자 빵 반죽강력분 버터 우유 계란 설탕 소금 드라이이스트 
우엉밥,기타, 우엉 불린 쌀 채 썬 당근 참기름통깨 씩 있으면 달걀노른자 장 간장 고춧가루 다진 마늘 통깨 참기름 있으면 썰은 쪽파 
소시지또띠아롤,기타, 닭가슴살소시지 또띠아 겨자잎 치커리 계란 비트절임 드레싱 랜치드레싱 옐로우머스타드
약식,기타, 찹쌀 밤 미지근한 물 간장 흑설탕 꿀 참기름 소금 계피가루 대추 잣 호박씨 건포도 등
김밥,기타, 공기밥 김 당근 계란 시금치 동치미무 햄 참기름 깨소금 소금 
에그샐러드샌드위치,기타, 모닝빵 계란 큰 감자 미니 파프리카 색깔 별로 양파 양상추 정도 체다치즈 슬라이스햄 케찹 소금 후추 파슬리 마요네즈 허니 머스터드 큰 술 설탕 큰 술
파베초콜릿,기타, 다크초콜릿 생크림 코코아 파우더 슈가 파우더 녹차 파우더 
콩나물밥,기타, 쌀 정도 콩나물 삶은 물 정도 버터 마가린 큰 술 콩나물 삶기 콩나물 물 정도 소금 장 진간장 송송 썬 쪽파 또는 대파 다진 청양고추 다진 마늘 설탕 참기름 통깨 
삼겹살김밥,기타,필수삼겹살 김밥용김 적상추 청상추 깻잎 아삭이고추 당근 쌈무 쌈장
막걸리빵,기타, 생막걸리 우유 밀가루 설탕 달걀 소금 부건포도통조림옥수수견과류
쿠키생크림케이크,기타, 샌드쿠키 휘핑크림 다진 아몬드 장식 다진아몬드 샌드쿠키 
가나슈,기타, 생크림 종이컵 다크초콜릿 코코아파우더 없어도가능
소고기육포,기타, 소고기우둔살 진간장 통후추 생강 마늘가루 감초 월계수잎 사과 배 양파 미림 설탕 꿀 참기름 후추 
꼬치전김밥,기타,필수 꼬치전 밥 김 소금 참기름 통깨 
복숭아후르츠우유,기타,필수 복숭아후르츠 우유 
버거,기타,필수 쇠고기 다짐육양지목심 햄버거빵 채썬 양파 슬라이스치즈 마요네즈 케찹 양상추 패티 진간장 설탕 감자전분 간마늘 후추 넛맥 큐민 정향 참기름 
도토리묵사발,기타, 도토리묵 소고기 멸치 계란 김 파 마늘 간장 깨소금
과카몰리소스,기타, 아보카도 양파 방울토마토 레몬즙 소금 후추 나초
곶감꽃,기타, 곶감 잣 등
동치미국수,기타,필수 소면 동치미 국물 동치미 무 설탕 식초 선택 오이 삶은 달걀 
참치카나페,기타,필수 참치캔 콘옥수수 피클 방울토마토 크래커 마요네즈 
치밥,기타,필수 닭가슴살캔 파채 양파 간장 굴소스 설탕 다진 마늘 참기름 맛술 물 
닭가슴살샐러드,기타,필수 닭가슴살 샐러드용 채소 채썬 양파 방울토마토 견과류 닭 삶는 마늘 대파 생강 통후추 월계수잎 땅콩드레싱 마요네즈 땅콩버터 설탕 식초 소금 후추 
크루아상샌드위치,기타,필수 크로와상 맛살 오이 토마토 로메인상추 슬라이스치즈 홀그레인머스터드소스 소스 마요네즈 설탕 소금 후추 
연어타파스,기타,필수 훈제 연어 슬라이스 바게트 슬라이스 꿀 발사믹 드레싱 소스 크림치즈 플레인 요거트 선택 파슬리 가루 
두부샐러드,기타, 두부 샐러드야채 소스
양갱,기타, 기준 앙금 설탕 올리고당 천연분말 물 한천가루 
고구마경단,기타, 고구마 사과 호두 들깨 참깨
브로콜리감자샐러드,기타,필수 감자 브로콜리 구운계란 마요네즈 씨겨자 식초 매실청 올리고당 허브솔트 양파 
비트나박물김치,기타, 무 알배추 쪽파 비트 양파 청양고추 홍고추 생강 생수 절임 천일염 물 천일염 요쿠르트 양파즙 황설탕 다진 마늘 편 생강 멸치액젓 절임물 
파베초콜릿,기타, 초콜릿 우유 코코아가루
토마토두부샐러드,기타, 토마토 생두부 바질가루 발사믹소스
두부김치카나페,기타, 두부 신김치 참기름들기름 설탕 또는 올리고당 또는 통깨 또는 흑임자 어린잎채소 선택 식용유
비트나박김치,기타, 알배기배추 무 생수 비트 홍고추 오이고추 양파 쪽파 마늘 생강즙 멸치액젓 천일염 
유자파운드케이크,기타, 박력분 유자청 꿀 베이킹파우더 포도씨유 우유 소금 
어묵김밥,기타, 달걀 맛살 소세지 오이 당근 단무지 어묵 간장 맛술 다진마늘 참기름 통깨 소금 
샌드위치,기타, 식빵 달걀 토마토 작은 크기 상추 슬라이스 치즈 슬라이스 햄 머스터드소스 
고구마트위스트,기타,반죽 강력분 소금 드라이이스트 물 우유 생크림 버터 속 고구마 작은 것 설탕 생크림 데코 계란물 검은깨 
닭가슴살과일샐러드,기타, 양상추 여러가지 과일 닭가슴살 통조림 마요네즈 레몬즙 땅콩분태 
도토리묵양념장,기타, 도토리묵 간장 올리고당 참기름 고춧가루 당근 파 통깨 김
뿌리채소샐러드,기타, 인삼 더덕 배 콜라비 고구마 비트 당근 오이 소스 들깨가루 유자청 식초 설탕 통깨 물 소금 
감자계란샐러드샌드위치,기타, 감자 달걀 햄 맛살 마요네즈 자일로스설탕 
망고빙수,기타, 애플망고 원하는만큼 우유얼음 망고 아이스크림 연유 원하는만큼 민트잎 가정용 제빙기 빙수그릇 
산적꼬치김밥,기타, 밥 산적꼬치 파란나물 김 계란 
견과류바,기타, 뷰코 코코넛 칩 호두 피칸 호박씨 검은 콩 건 크랜베리 올리고당 설탕 
콘에그빵,기타, 밀가루 설탕 계란 소금 식용유 콘옥수수 
김치햄롤,기타, 통조림햄 달걀 생김 밥 참기름 충분히 깨 넉넉히 김치 두부 견과류 고추장 들기름 후춧가루 미림 올리고당 
이유식,기타,분유 고구마 퓨레 필수 고구마 물 분유 두부 시금치 이유식 필수 시금치 연두부 밥 연어 브로콜리 이유식 필수 연어 브로콜리 작은 송이 밥 닭고기 애호박 밤 이유식 필수 닭가슴살 쌀 애호박 밤 
오일밥,기타, 쌀잡곡도 가능 뷰코 유기농 엑스트라 버진 코코넛 오일 
양배추샌드위치,기타, 양배추 채썬것 당근 중간사이즈 
곤드레밥,기타, 쌀 건곤드레 장 양조간장 국간장 고춧가루 매실청 다진마늘 참기름 다진파 통깨 
닭가슴살샐러드,기타, 닭고기 양상추 원하는채소 원하는과일 올리브유 소금 후추 식초 간장 올리브유 올리고당 레몬즙 통깨 
생딸기우유,기타, 딸기 설탕 우유 
햄에그샌드위치,기타, 식빵 슬라이스햄 계란 양상치 치커리 치즈 토마토 스프레드 허니머스타드 마요네즈 씨겨자 아가베시럽 
크래미유부초밥,기타, 시판유부피 오이 크래미 밥 마요네즈 허니머스터드소스 후추 솔솔
갓김치주먹밥,기타, 갓김치 밥 후리가케 
호두곶감말이,기타, 곶감 호두 김발
초콜릿젤라또,기타, 저지방우유 휘핑크림 설탕 반컵 노른자 다크초콜릿 밀크초콜릿 초코시럽 
밥버거,기타, 밥 남은 나물 남은 전 상추 슬라이스치즈 소금 돈가스 소스 또는 케첩 
오이초밥,기타, 고슬고슬한 밥 오이 크래미 물 굵은소금 약 다진양파 마요네즈 머스타드소스 단촛물 식초 설탕 물 소금 
샐러드,기타, 양상치 딸기 크림치즈 오리엔탈소스 
쌈채소,기타,필수 쌈채소 물 식초 
매생이,기타, 매생이 소금
샐러드,기타, 크래미 적색앙배추 사과 방울토마토 샐러리 상추 요거트드레싱 흑임자드레싱
바나나단호박스무디,기타, 바나나 찐 단호박 다진아몬드 우유 
과일주스,기타, 바나나 딸기 아보카도 우유 꿀 믹서기핸드믹서
스마일김밥,기타, 밥 프랑크 소시지 김 참기름 소금 검은깨 
짜장우동,기타,짜장 짜장가루 물 올리브유아보카도유포도씨유 채소류 다진파 간마늘 간생강 양파 호박 가지 물 전분물 물전분가루 간맞출 굴소스 흑설탕 선택 오이 매운고추 고추기름 후추가루
한라봉,기타, 한라봉 
고추기름,기타,필수 식용유 고춧가루 
깻잎장아찌순두부,기타, 동그란 모양의 순두부 깻잎 장아찌 양파 작은 크기 참기름 
샐러드,기타,드레싱 뷰코 오가닉 엑스트라 버진 코코넛 오일 두부 무화과 떠먹는 요구르트 레몬주스 방울 토마토 새싹채소 양상추 무화과 두부 뷰코 코코넛칩 
채소,기타,필수 쌈채소 끓는 물 찬 물 
유자샐러드,기타,채소 양상추 드레싱 유자청 숟가락 간장 숟가락 레몬즙 숟가락
단감,기타, 단감
모닝빵햄버거,기타, 비비고떡갈비 체다치즈 모닝빵 마요네즈 스테이크소스시판용 올리브유 
삼합,기타, 삶은소내장 전복장 부추장 포기김치
소고기월남쌈,기타, 소고기 새우살 파프리카 양배추 양파 오이 통조림파인애플 깻잎 당근 라이스페이퍼 뜨거운물 시판용소스 고기 간장 굴소스 다진마늘 참기름 미림 깨소금 설탕 
치킨마요덮밥,기타, 남은치킨 마요네즈 양파 간장 올리고당 물 
마지팬,기타,마지팬 아몬드가루 슈가파우더 흰자 물 
밤라떼,기타, 밤 우유 꿀 계피가루 살짝
과일요거트파르페,기타, 후르츠 칵테일 시리얼 플레인요거트 생과일딸기블루베리 아이스크림 토핑 스프링클 쿠키 크런치 
과일바크초콜릿,기타, 레몬커버춰 초콜릿 딸기 크런치 으깬 아몬드 말린과일딸기키위사과레몬귤 스프링클 
오렌지우유젤리,기타, 오렌지 주스 우유 설탕 가루 젤라틴 물
크림파스타,기타, 베이컨 앙파 다진마늘 뷰코 유기농 엑스트라 버진 코코넛 오일 소금 파슬리 스파게티면 양송이버섯 브로콜리 생크림 뷰코 코코넛 밀크 프리미엄 
크림치즈곶감호두말이,기타,필수 곶감 크림치즈 호두 
마크정식,기타,필수 스파게티 컵라면 컵 떡볶이 핫바 스트링치즈 피자치즈 
딸기스무디,기타, 딸기 흰우유 
사과,기타, 사과 많이 베이킹소다 식초 
달래양념장,기타, 달래 간장 고춧가루 물 참기름 매실액 홍고추 통깨 
밀크푸딩,기타, 우유 달걀노른자 젤라틴 설탕 바닐라액
키위생크림케이크,기타, 생크림 박력분 베이킹파우더 설탕 계란 카놀라유 키위 
삼각김밥,기타, 쌀밥 후리카케 적당양 참기름 볶음김치 장조림 
떡국떡강정,기타, 떡국떡 올리고당 검은깨
결명자,기타, 결명자 
티라미수,기타, 마스카포네 치즈 생크림 설탕 기준으로 원하는만큼 핑거쿠키 커피 코코아가루 소량
김밥,기타,필수 밥 김 당근 채 오이 단무지 달걀 지단 햄 우엉 
돈까스김밥,기타,필수 밥 김 양배추 튀긴돈까스 돈까스소스 마요네즈 
치킨샐러드김밥,기타,필수 밥 김 삶은 닭가슴살 오이 채 게맛살 양파채 상추 마요네즈 머스터드 
파돈,기타,필수 돼지고기안심 대파 소금 후추 맛술 전분가루 소스 설탕 물 케찹 고춧가루 다진마늘 진간장 고추장 
월남쌈,기타, 파프리카노랑 파프리카빨강 양파 계란 오이 손질새우 깻잎 땅콩버터 꿀 간장 레몬즙 다진마늘 ㅣ
오이롤초밥,기타, 오이 밥 단촛물 식초 설탕 소금 크래미 마요 크래미 마요네즈 고추냉이 후춧가루 스팸 마요 스팸 마요네즈 고추냉이 후춧가루 묵은지 묵은지 설탕 간장 참기름 
카나페,기타, 크래커 다진마늘 올리브유 크림치즈 꿀 파슬리가루 통 후춧가루 
사과롤빵,기타, 강력분 설탕 소금 이스트 물 식용유 사과잼 제 글 중에 레시피가 있으니 참고해주세요 
오레오케이크,기타, 오레오 휘핑크림 박력분 설탕 카놀라유 계란 베이킹파우더 
흑미김밥,기타, 흑미밥 김 파래김 계란 햄 다진소고기 부추 맛살 어묵 당근
새우샌드위치,기타, 식빵 양상추 토마토 양파 냉동 새우 후추 소스 마요네즈 홀그레인 디종 머스터드 
단호박잡곡밥,기타, 단호박 각종잡곡 쌀 물
달래양념장,기타, 달래 간장 고추가루 다진마늘 참기름
자몽모히또,기타,필수 자몽 설탕 민트 탄산수 얼음 
망고바나나주스,기타,필수 망고 바나나 우유 얼음 꿀 
바크초콜릿,기타, 화이트초콜릿 건과일 견과류 오레오과자 마시멜로우 엠엔엠즈초콜릿 다크초콜릿 
묵은지나물김밥,기타, 밥 김 묵은지 보름나물 깨소금 참기름 
파베초콜릿,기타, 다크초콜릿 생크림 버터 코코아파우더 
치즈김밥,기타, 밥 김 당근 작은 크기 시금치나물 우엉 꼬들 단무지 슬라이스 치즈 맛소금 깨 참기름 
어묵김밥,기타, 스팸 작은거 오뎅 김밥용김 참기름 식초 맛소금 깨소금 
길거리샌드위치,기타, 식빵 양파 당근 양배추 마요네즈 케첩 계란 대파 소금 
샐러드,기타,필수 고구마 단호박 감자 아몬드슬라이스 다진 호두 건크랜베리 소스 마요네즈 플레인요거트 올리고당 선택 휘핑크림 
모닝빵콘치즈,기타,필수 모닝빵 옥수수콘 마요네즈 머스터드 후추 피자치즈 파슬리가루 
그릭요거트,기타, 뷰코 코코넛 밀크 프리미엄 종균
아보카도손질,기타, 아보카도 
에그샌드위치,기타, 모닝빵 비엔나소세지 계란 피망 파프리카 양파 당근 소스 머스터드 취향껏 마요네즈 취향껏
딸기잼초코머핀,기타, 박력분 딸기잼 설탕 녹인버터 화이트초콜릿 우유 베이킹파우더 계란 
달걀김밥,기타, 쌀차조 다시마 소금 햄프오일 참기름 계란 소금 우유 당근 소금 식용유 깻잎 단무지 식초 매실청 햄 김밥김 참기름김밥에 바를 것 
계란샌드위치,기타, 계란 식빵 정도 크림치즈 마요네즈 허니 머스터드 후추 소금 설탕 파슬리 계란 삶을 때 식초 소금 
순두부,기타, 순두부 양조간장 진간장 매실청 참기름 고추가루 다진파 깨소금 
커피,기타, 에스프레소 카카오닙스 버터 뷰코 유기농 엑스트라버진 코코넛 오일 
연유초콜릿,기타,약 연유 코코아 가루 코코아 가루 
스터프드에그,기타, 계란 소금 후추 베이컨햄 양파 피클단무지 마요네즈 머스타드 
두부,기타, 노란백태 생수 리터 간수 물 소금 식초 
샐러드,기타, 고등어 배추김치 청상추 파 달걀노른자 참깨 드래싱 참기름 간장 흑초 꿀 흰깨소금 검은깨 
도시락,기타, 밥 멸치볶음 옛날소세지 김치볶음 반숙후라이어묵볶음
바게트샌드위치,기타, 바게트빵 달걀 햄 오이 양파 상추 토마토 마요네즈 케찹 허니머스타드 
바나나샐러드,기타, 바나나 아몬드 슬라이스 드레싱 무가당 플레인 요구르트 설탕 레몬즙 
아이스크림,기타, 뷰코 코코넛 밀크 프리미엄 뷰코 유기농 엑스트라버진 코코넛 오일 메이플 시럽 뷰코 코코넛 칩 
비빔국수양념장,기타, 국수 양을 넉넉하게 간장 고추장 고춧가루 설탕 올리고당 식초 참기름 오이 통깨 톡톡
라조기,기타,필수 닭다리살 마늘 대파 생강 건고추 청피망 홍피망 불린 건표고버섯 죽순 달걀 불린 전분 고추기름 닭육수 물녹말 참기름 술 진간장 닭밑간 후추 진간장 볶음 진간장 굴소스 설탕 술 후추 
오일버터,기타, 뷰코 유기농 엑스트라버진 코코넛 오일 뷰코 코코넛 밀크 프리미엄 식용유 소금 사과식초 콩레시틴 
아보카도명란밥,기타, 아보카도 명란젓 계란 김 참기름 
타마고샌드위치,기타,필수 식빵 달걀 달걀구이 설탕 맛술 술 다시마물 소금 소스 홀그레인머스타드 후추 
월남쌈,기타,필수 라이스페이퍼 노랑파프리카 빨강파프리카 피망 양파 당근 깻잎 키위월남쌈 키위 닭가슴살 새우월남쌈 새우 파인애플링 선택 칠리소스
크림치즈스프레드,기타, 베이글 크림치즈 크랜베리 꿀 또는 아가베 시럽 
연두부,기타, 연두부 진간장 다진마늘 다진파 고춧가루 청양고추 깨소금 참기름 
양배추샌드위치,기타, 양배추 식빵 달걀 마요네즈 소금 후추 홀그레인머스타드소스 
차돌박이월남쌈,기타, 차돌박이 청피망 빨간 파프리카 노란 파프리카 새우 크래미 깻잎 달걀 차돌박이 볶음 간장 설탕 후춧가루 피시소스 액젓 다진마늘 식초 설탕 물 홍고추 청양고추 땅콩소스 땅콩버터 마요네즈 식초 허니머스터드 설탕 
누룽지알밥,기타, 밥 날치알 청주 신김치 콩나물무침 데친 소세지 삶은 브로컬리 슬라이스아몬드 조미김 참기름 또는 들기름 
딸기두부쉐이크,기타, 딸기 두부 얼음 꿀 
월남쌈,기타, 냉동새우 파프리카 쌈채소 소고기 단무지 오이 당근 파인애플 라이스페이퍼 
모닝빵베이컨콘치즈,기타, 모닝빵 베이컨 캔 옥수수 피자치즈 마요네즈 큰 술 허니 머스터드 큰 술 올리고당 작은 술 후추 소금 정도 파슬리 케첩 
돼지유부초밥,기타, 유부초밥 스파게티 면 정도 비엔나소시지 체다치즈 케첩 김 유부초밥 속 볶음밥 기준 햄 피망 개약 작은 당근 개약 팽이버섯 봉지약 밥 소금 참기름 통깨 도구 작은빨대 이쑤시개 가위
옥수수나쵸,기타,필수 나쵸 옥수수 버터 파마산 치즈가루 마요네즈 설탕 파마산치즈가루 고운고춧가루 다진할라피뇨 선택 파슬리가루 
모닝빵샌드위치,기타,샐러드 오이 크래미 당근 땅콩 양배추 설탕 마요네즈 
고구마카나페,기타, 짭짤한크래커 삶은 고구마 설탕 우유 약 아몬드 슬라이스 
칵테일,기타, 무알콜맥주 홍초 블루베리 약 사이다 로즈메리 
북어보푸라기,기타, 북어포 크게한줌 고춧가루 소금 참기름 설탕 
사과당근쥬스,기타, 사과 당근 물 넉넉히
딸기카나페,기타, 딸기 바나나 참크래커 초콜릿 크림치즈 
딸기티라떼,기타, 피치우롱 완성된 티 딸기청 시럽과 과육 각각 씩 생딸기 우유 얼음 
오레오바,기타, 오레오오즈 올리브유 올리고당 설탕 식용유 
부르스케타,기타, 바게트 연어 새싹채소 양파 개 케리골드버터 부르스케타 소스 레몬즙 후추 소금 발사믹소스 
딸바쥬스,기타, 딸기 바나나 우유 시럽 
딸기바나나쉐이크,기타, 바나나 딸기 우유 플레인요구르트 올리고당 
바크초콜렛,기타,필수 다크커버추어초콜릿 다크코팅초콜릿 화이트커버추어 초콜릿 화이트코팅초콜릿 건조과일 견과류 
초코푸딩,기타,스프 그릇 큐원 카라멜 푸딩믹스 우유 다크 초콜릿 데코용 딸기과자 등등 슈가 파우더 또는 데코 스노우 
크림치즈호두곶감말이,기타, 곶감 호두 크림치즈 
크림파스타,기타, 시판알프레도파스타소스 파스타면 다진마늘 양파 파프리카 데친 브로콜리 베이컨 매운고추 우유 소금 후추 
콘치즈,기타, 푸실리파르팔레 합쳐서 캔옥수수 빨간 파프리카 양파 피자치즈 체다치즈 마요네즈 설탕 맛소금 후추 파슬리가루 
오레오케이크,기타,미니 케이크 바닐라 케익시트 미니 가당 생크림 오레오 가루 미니 쿠키 데코는 마음대로 데코스노우 또는 슈가 파우더
아보카도샐러드,기타, 냉동 생새우 아보카도 어린잎채소 다진양파 레몬즙 플레인 요구르트 뷰코 유기농 엑스트라버진 코코넛 오일 소금 후추 카레가루 작은 
귀리우유,기타, 귀리 우유 
귀리우유,기타, 귀리 
두부카프레제샐러드,기타, 토마토 연두부 양파 어린잎채소 샐러드 소스 올리브오일 다진 양파 식초 올리고당 연겨자 레몬즙 간장 허브솔트 깨소금 
앙빠,기타,필수 빠다코코낫 양갱 무가염버터 
크래미유부초밥,기타, 시판 유부초밥 밥 크래미 마요네즈 머스터드 소스 후추 소금 
탕후루,기타, 말랑말랑한식감의과일 오렌지 방울토마토 바나나 고구마 시럽 설탕 비율 물 비율 
불고기김밥,기타, 밥 김 계란 당근 언양불고기 시금치 상추 천일염 밥 참기름 깨소금 소금 
스팸하트김밥,기타, 스팸 밥 김 참기름 통깨 소금
햄프씨드쉐이크,기타, 두유 딸기 큰 것 햄프씨드 
마시멜로우,기타,필수 달걀흰자 불린젤라틴 물 설탕 물엿 슈가파우더 
양갱,기타,필수 팥앙금 물 한천가루 설탕 소금 물엿 밤 다이스 견과류 
아인슈페너,기타, 에스프레소 물 생크림 설탕 연유 코코아가루 시나몬가루 
두부참치오니기리,기타, 두부 참치 고추장 밥 소금 검은깨 참기름 김밥 김 
아보카도샐러드,기타, 아보카도 적양파 토마토 파 레몬 잣 정도 발사믹식초 생략가능 바질 잎 약 파마산 치즈가루 
달래샐러드,기타, 어린잎채소 달래 오렌지 올리브 사과 방울토마토 오렌지 드레싱 오렌지 꿀 레몬즙 올리브오일 다진마늘 홀그레인머스터드 소금 
된장,기타, 메주 소금 물 참숯 마른홍고추 대추 
고구마라떼,기타, 고구마 우유 시나몬가루 
딸기우유,기타, 딸기 설탕 꿀 우유 
오이지냉국,기타, 오이지 청고추 홍고추 마늘 썬 파 식초 고춧가루 매실액 생수 
바나나푸딩,기타, 바나나우유 딸기 땅콩가루 꿀 전분가루 
아보카도간장밥,기타, 아보카도 계란 잡곡밥 간장 
초콜렛,기타, 뷰코 코코넛 엑스트라버진 코코넛 오일 카카오 파우더 올리고당 바닐라 엑기스 뷰코 코코넛 칩 코코넛 플레이크 
김치만두,기타,필수 만두피 다진돼지고기 다진김치 다진대파 삶은당면 고춧가루 소금 고기 진간장 굴소스 다진마늘 다진생강 술 후추 참기름 
샌드위치,기타, 바게트빵 달걀 소금 톡톡 슬라이스 햄 치즈 딸기쨈 파슬리가루
봄나물김밥,기타, 김밥김 밥 냉이 참나물 당근 달래장아찌 소금 참기름 깨
미나리김밥,기타, 김 현미밥 햄 단무지 우엉 맛살 오이 부산어묵 당근 계란 미나리 시금치 통깨 참기름
매쉬드포테이토샌드위치,기타,필수 식빵 감자 버터 우유 소금 후추 설탕 소스 크림치즈 
순대,기타,필수 순대 다진마늘 양파 깻잎 새송이버섯 올리브유 소스 생크림 우유 닭육수 파마산치즈 고춧가루 후추 소금 
케일주스,기타, 뷰코 코코넛 워터 오가닉 키위 케일 
펀치,기타, 사과 오렌지 바나나 설탕 물녹말물 녹말 뷰코 코코넛 밀크 프리미엄 
참치밥,기타, 참치 캔 밥 모차렐라치즈 다진 양파 다진 오이피클 고추장 설탕 참기름 통깨 선택 마요네즈 김가루
봄나물부르스케타,기타, 바게트빵 방울토마토 냉이 미나리 두께 달래 버터 파슬리 바질 소스 올리브오일 발사믹식초 올리고당 
양념깻잎,기타, 깻잎 장 간장 다진마늘 고춧가루 매실액 쪽파 통깨 
오야꼬동,기타,필수 닭다리살 양파 달걀 대파 밥 가쓰오부시 쪽파 장 다시마물 간장 설탕 맛술 후추 
크로와상샌드위치,기타, 크로와상 치즈 햄 토마토 딸기 양상추 딸기잼 머스터드소스
양배추샌드위치,기타,필수 식빵 양배추 달걀 마요네즈 소금 후추 
샐러드드레싱,기타,코울슬로드레싱 마요네즈 식초 올리브유 소금 후추 파슬리가루 어니언드레싱 다진양파 씨겨자 레몬즙 올리브유 소금 후추 땅콩드레싱 땅콩버터 마요네즈 설탕 간장 
곰피쌈밥,기타, 곰피 밥 채소 고추장 
샐러드,기타, 양상추 루꼴라 베이비 채소 드레싱 딸기청 간장 레몬즙 식초 
콩나물냉국,기타, 콩나물 어슷 썰은 대파 다진 마늘 소금 통깨 있으면 실고추 육수 북어대가리 대파 양파 무 다시마 물 
연두부,기타, 연두부 정도 장 진간장 다진 대파 다진 마늘 고춧가루 설탕 미림 참기름 깨소금 후추 
월남쌈,기타, 라이스페이퍼 파프리카빨강노랑 오이 사과 파인애플통조림 단무지 무순 깻잎 새싹야채 적색양배추 새우 크래미 햄 칠리소스
가래떡피자,기타, 가래떡 토마토 토마토소스 스트링치즈 모짜렐라치즈 넉넉히
과일큐브,기타, 뷰코 유기농 엑스트라버진 코코넛 오일 청포도 체리 딸기 작당량
쭈꾸미,기타, 쭈꾸미 가위 밀가루
생딸기우유,기타, 딸기 우유 설탕 
한라봉샐러드,기타, 한라봉 새우 어린잎채소 방울토마토 한라봉 드레싱 한라봉 즙 레몬즙 올리브오일 꿀 소금 홀그레인 머스터드 
레몬모히또,기타, 레몬 애플민트 설탕 탄산수 각 얼음 
아보카도스무디,기타, 뷰코 코코넛 워터 오가닉 뷰코 유기농 엑스트라버진 코코넛 오일 바나나 파인애플링 아보카도 케일 
월남쌈,기타, 돼지고기 간장 청주 매실청 올리고당 후추 참기름 다진마늘 생강즙 빨간 파프리카 노란 파프리카 청피망 깻잎 적채 숙주 통조림 파인애플 소스맑은 멸치액젓 파인애플 통조림국물 식초 청양고추 통조림파인애플 소스땅콩버터 칠리소스 핫소스 
고구마키쉬,기타, 뷰코 유기농 엑스트라버진 코코넛 오일 뷰코 코코넛 밀크 프리미엄 고구마 시금치 방울 토마토 닭가슴살 마늘 달걀 후추 파프리카 파우더 마늘 가루 양파 가루 뉴트리셔널 이스트 
딸기생크림소보로빵,기타, 소보로빵 생크림 설탕 딸기 
브로콜리마요,기타, 뷰코 유기농 엑스트라버진 코코넛 오일 새우 브로콜리 소금 후추 녹말 칠리소스 코코넛 오일 마요네즈 
밀크스무디,기타,필수 냉동블루베리 냉동바나나 우유 꿀 
멸치주먹밥,기타, 밥 멸치볶음 참기름 통깨 
프로틴빵,기타, 프로틴 고구마 흰자 노른자 우유 
봄동오리훈제말이말이,기타, 봄동 오리고기 훈제 곰피 머스터드소스 타르타르소스 
달래알밥,기타,필수 밥 자른 김치 참기름 설탕 손질 한 달래 다진 단무지 김가루 날치알 달래 양조간장 맛술 매실액 다진마늘 부순 깨 참기름 
살구빙수,기타, 살구 뷰코 코코넛 밀크 프리미엄 연유 올리고당 얼음 
계란샌드위치,기타, 완숙계란 레몬쥬스 식빵 소금 설탕 마요네즈 
월남쌈,기타,월남쌈 오이 파프리카 붉은색 파프리카 노란색 당근 양배추 맛살 사과 파인애플 쌀국수면 라이스페이퍼 월남쌈 소스 피시소스 참깨소스 월남쌈소스 폰즈소스 청양고추 
양념치킨소스,기타,소스 물 물엿 다진마늘 고춧가루 케찹 고추장 다진견과류 선택 치킨너겟
감태말이,기타, 밥 감태 당근 계란 봄동 달래장아찌 깨소금 참기름 소금 
도시락,기타,콩나물무침 콩나물 간장 깨소금 참기름 시금치나물 시금치 간장 깨소금 참기름 오징어포무침 오징어포 고추장 간장 물 꿀 마요네즈 마늘 깨소금 오리고기 고추장볶음 오리고기 표고버섯 양파 대파 고추장 물 꿀 마늘 깨소금 참기름 쇠고기 뭇국 쇠고기 콩나물 고사리 붉은 고추 대파 간장 육수 고춧가루 마늘 콩기름 수제 함박스테이크 쇠고기 돼지고기 청양초 달걀 밀가루 깨소금 마늘 참기름 진간장 
오이미역냉국,기타, 오이 마른 미역 한줌 또는 불린미역 쪽파 국간장 참기름 통깨 다시마 생수 소금 기호에 따라가감 식초 매실청 국간장 
오이김밥,기타, 김 단무지 우엉 오이 달걀 당근 크래미 햄 청량고추 다시마 흰쌀 청량고추 소금 참기름 단촛물
미역말이,기타, 쌈미역 파프리카 오이 미나리 초고추장 고추장 식초 매실액 
토마토주스,기타, 토마토 설탕 우유 꿀 
도루묵손질,기타, 도루묵
크림파스타,기타, 파스타면 올리브유 소금 후추 양파 마늘 페퍼론치노 생크림 
딸기우유,기타, 딸기 설탕 우유 딸기청 
소세지김밥,기타, 후랑크소세지 김밥용김 밥 계란 어묵 오이 당근 식용유 소금 깨소금 참기름 
치즈등갈비,기타,필수 돼지고기등갈비 통후추 대파 양파 청주소주 피자치즈 소스 고추장 고춧가루 다진마늘 설탕 물엿 맛술 물 송송썬청양고추 선택 월계수잎 
딸기티라미수,기타, 카스테라 딸기 약 크림치즈 플레인요거트 설탕 오렌지술 무가당 생크림 휘핑용 설탕 토핑용 다크초콜릿 커피시럽 물 설탕 커피액 깔루아시럽 
자몽바나나주스,기타, 자몽 뷰코 유기농 엑스트라버진 코코넛 오일 뷰코 코코넛 워터 오가닉 바나나 파프리카 
