CKG_NM,CKG_MTH_ACTO_NM,CKG_MTRL_CN
샐러드비빔밥,비빔, 밥 각종 샐러드 야채 달걀 비빔고추장초고추장
상추참나물비빔국수,비빔, 소면 상추 참나물 고추장 고춧가루 식초 설탕 물엿 다진마늘 간장 참기름 
열무비빔라면,비빔, 라면사리 열무김치 삶은계란 고추장 설탕 통깨 참기름 
메밀비빔국수,비빔, 메밀면 오이 당근 상추 청양고추 양파 고추장 매실청 고추가루 다진마늘 
더덕비빔국수,비빔, 더덕 골뱅이캔 봄동 상추 소면 삶은 계란 장 고추장 고춧가루 사과즙 올리고당 식초 매실청 골뱅이국물 다진 마늘 들기름 참기름 깨소금 
곤약비빔국수,비빔, 실곤약 오이 파프리카 고추장 고춧가루 참기름 식초 올리고당 통깨 죽염 
꼬빔면,비빔,필수 꼬막 통조림 비빔 라면 라면 스프 물 선택 채 썬 대파 삶은 계란 
꼬막새싹비빔밥,비빔,필수 꼬막 통조림 밥 새싹채소 초고추장 참기름 선택 참깨 
나물돌솥비빔밥,비빔, 당근 애호박 고사리 시금치 콩나물 도라지 부 식용유 참기름 들기름 소금 간장 다진마늘 밥 계란 고추장
훈제연어비빔밥,비빔, 훈제 연어 양파 당근 오이 파프리카 상추 깻잎 초고추장 고추장 설탕 매실청 식초 다진마늘 
비빔쌀국수,비빔,더덕 비빔장 더덕 비빔장 혹은 고추장 식초 참기름 아가베 시럽 오색 비빔 쌀국수 삶은 쌀국수 면 본인이 생각하는 적채 아보카도 오이 샐러리 새싹 토마토 더덕비빔장소스
비빔밥,비빔,군 간소고기 어른주먹크기 약 고추장 간소고기동량의부피 피클오이 조선오이 무 중간크기 그레이호박 조선호박 시금치 약 콩나물 당근 군 간마늘 다진파 가는소금 굵은소금 설탕 꿀 매실청 새우젓 멸치액젓 굵은고추가루 깨소금 참기름 식용유 식초
멍게비빔밥,비빔, 멍게 상추 여린잎 새싹 각각 초고추장 밥 깨소금 참기름 
열무김치비빔밥,비빔, 열무김치 밥 봄동겉절이 오이무침 오징어채무침 고추장 참기름 자반김 달걀후라이
쫄면,비빔, 쫄면면 파 마늘 양파 청양고추 미나리 당근 삶은계란 콩나물 양배추 오이 사과 장 고추장 매실액 설탕 참기름 고춧가루 식초 
비빔냉면,비빔, 냉면 사리 파프리카 삶은 계란 오이 장 고추장 고춧가루 식초 맛술 설탕 다진마늘 참깨 참기름 
쌈채소비빔국수,비빔,유자소스 유자청 또는 올리고당 통깨 양조간장 식초 참기름 메밀면 닭가슴살 쌈채소 오이 
나물비빔밥,비빔, 밥 새순나물엄나무순취나물머위두릅 콩나물 표고버섯볶음 초고추장 깨소금 참기름 
멍게비빔밥,비빔,멍게 멍게 어간장 다진마늘 다진파 청양고추 매실액 고춧가루 청주 비빔밥 당근 원하는만큼 오이 원하는만큼 상추 원하는만큼 양파 원하는만큼 부추 원하는만큼 해초류 원하는만큼 참기름 통깨 
열무비빔국수,비빔, 소면 열무김치 국물 고추장 참기름 매실액 참깨 
열무국수,비빔, 국수 열무김치 오이 청양고추 식초 고추가루 볶은깨 
장조림버터비빔밥,비빔, 돼지고기안심 달걀 샐러드채소 가츠오부시 버터 따끈한밥 메추리알장조림
연어비빔밥,비빔, 매운고추연어통조림 상추 양파 밥 
삼색주먹밥,비빔, 밥 취나물 두릅나물 김자반 달걀 소금 
비빔만두,비빔, 물만두 양배추 오이 당근 파프리카 적채 고추장 고추가루 매실청 레몬즙 칠리소스 
돌나물비빔밥,비빔,준비 상추 돌나물 새싹채소 파프리카 양배추 오이 초고추장 잣 들깨가루 
비빔만두,비빔, 냉동만두 양배추 당근 깻잎 김가루 식용유 비빔소스 고추장 식초 간장 고춧가루 설탕 참기름 올리고당 통깨 맛술 
치즈밥그라탕,비빔, 찬밥 비엔나소세지 토마토소스 파마잔치즈 모짜렐라치즈 우유 
날치알회덮밥,비빔, 회 밥 상추 새싹채소 청양고추 김가루 날치알 참기름 초고추장
김치비빔국수,비빔,장 고추장 올리고당 식초 마늘 들기름 야구르트 깨소금 국수 맛있는김치
골뱅이비빔면,비빔, 라면사리 조랭이떡 골뱅이 무절임 오이 삶은계란 비빔소스 참기름 통깨
비빔면,비빔, 라면사리 삼겹살 오이 고추장 진간장 식초 설탕 다진마늘 고춧가루 참기름 사이다
버섯비빔국수,비빔, 애느타리버섯 상추 부추를 반줌 초고추장 고운고추가루 매실청 다진마늘 참기름 통깨 소면 
아보카도비빔밥,비빔, 밥 아보카도 달걀 장조림 김가루 장조림 간장 
스팸마요덮밥,비빔, 밥 스팸 양파 계란 우유 소스 간장 올리고당 맛술 
아보카도날치알덮밥,비빔, 잘익은 아보카도 날치알 적양파또는 양파 다시마 장조림 채썬김 날치알절임물 맛술 레몬 덮밥간장소스 간장 맛술 참기름 식초 다진마늘 생강즙 와사비 통깨 
멍게비빔밥,비빔, 쌈야채 오이 멍게 고추장 
닭가슴살냉채라면,비빔, 라면 닭가슴살 양파 당근 오이 파 마늘 된장 연겨자 허니머스터드소스 마요네즈 꿀 간장 식초 설탕 레몬즙 후추 다진 양파 다진 마늘 다진 파 
골뱅이만두쫄면,비빔, 쫄면 만두 고명 무김치 골뱅이 삶은계란 적양배추 오이숙주무침 비율 고추장 초고추장 참기름 통깨 
새싹비빔밥,비빔, 새싹 어린잎 깻잎 오이 계란 밥 고추장 참기름 
참치쌈장,비빔,참치 쌈장 만드는 법 참치 캔 양파 대파 붉은 고추 청양초 마늘 볶은 콩가루 된장 고추장 고춧가루 설탕 물 생강가루 상추 쌈밥 도시락 만드는 법 밥 소금 깨소금 참기름 상추 깻잎 쌈장 
참외비빔면,비빔, 참외 파프리카 양파 국수 고추장 간장 설탕 식초 참기름 깨소금 다진마늘 소금 
쟁반막국수,비빔, 막국수면 상추 당근 오이 콩나물 양파 땅콩분태 장 사과 양파 자두 양조간장 매실액 홈메이드 포도식초 설탕 마늘 생강즙 고춧가루 참기름 후추 
단배추물김치비빔밥,비빔, 단배추물김치 계란 밥 약고추장 참기름 들기름 통깨 솔솔
참치밥버거,비빔,참치 동그랑땡 만드는 법 참치 캔 양파 당근 대파 한 대 청양고추 간 마늘 설탕 액젓 계란 부침가루 밥 버거 만드는 법 밥 참치 동그랑땡 양상추 오이 오렌지 마요네즈 토마토케찹 머스터드소스 
아보카도명란비빔밥,비빔, 아보카도 달걀 명란 김가루 밥 참기름
낫또밥오이롤,비빔, 낫또 오이 밥 홍고추 
고기김치비빔국수,비빔,비빔국수 소면 배추김치 돼지고기 얼린 냉면육수 돼지고기 진간장 청주 설탕 참기름 다진 마늘 생강즙 후춧가루 다진대파 배추 김치 설탕 매실액 참기름 고추장 비빔국수 양조간장 참기름 깨소금 
새싹비빔국수,비빔,준비 소면 새싹 김치 삶은 계란 비빔국수 고추장 고춧가루 간장 매실액 김치 국물 설탕 올리고당 식초 다진마늘 참기름 깨소금 
비빔칼국수,비빔, 칼국수 김치 오이 김치 국물 고춧가루 액젓 설탕 마늘 다진파 다시마 물 참기름 깨 
젓갈비빔면,비빔, 사리면 상추 양배추 낙지젓갈 창란젓 갓김치 설탕 참기름 통깨 김가루 원하는만큼
참치비빔밥,비빔, 참치 깻잎 상추큰잎 새싹 크게 땡초 고추장 올리고당 식초 다진마늘 통깨 솔솔 참치 마요네즈 마무리 참기름 
오이유부초밥,비빔, 가시 오이 양파 소금 조미 유부 계란 소금 밥 식초 설탕 소금 
참치쌈장,비빔,참치쌈장 참치통조림 다진마늘 대파 양파 된장 고추장 고춧가루 청양고추 홍고추 들깨가루 후추 쌈 밥 통깨 참기름 소금 양배추 상추 
연두부샐러드,비빔, 연두부 방울토마토 양상추 무순 샐러드드래싱 간장 올리고당 식초 참기름 다진마늘 
비빔밥,비빔, 밥 시금치 콩나물 호박 당근 버섯 새싹야채 고추장 참기름 통깨 소금
콩나물밥,비빔, 포프리쌀 콩나물 달래간장 달래 맛간장 맛술 고춧가루 마늘 가루 깨소금 참기름 
콩나물비빔밥,비빔, 콩나물 크게 참기름 참깨 솔솔 계란 장 고추장 고춧가루 다진마늘 참기름 간장 올리고당 다진파 
달래간장,비빔, 달래 선택 청양고추 진간장 설탕 고춧가루 다진 마늘 매실액 참기름 통깨 
아보카도명란비빔밥,비빔, 아보카도 명란젓 계란 마늘 썰은 실파 깨소금 참기름 조미김 후추 
쫄면,비빔, 오이 오렌지 양파 마늘 고추장 조미료 설탕 세배 식초 깨 그외 콩나물 쫄면 당근 양배추 삶은계란
대패삼겹살비빔밥,비빔, 대패삼겹살 달걀 맛살 오이 상추 깻잎 양파 날치알 맛김가루 참기름 고추장 따끈한밥
장조림버터비빔밥,비빔, 장조림 통조림 장조림도 됩니다 계란 다진파 다진단무지 버터 장조림 국물 없을때는 간장 김가루우엉무장아찌
간장계란밥,비빔, 밥 대파 깨 간장 참기름 계란 
열무비빔밥,비빔,열무비빔밥 열무김치 고추장 참기름 깨소금 열무김치 설탕 참기름 깨소금 
수박국수,비빔, 돼지고기 수박 계란 대파 라면사리 얼음 간장 콜라 다진마늘 생강가루 설탕 식초 참깨 맛술 참기름 후추 고추장 
오이파프리카김치,비빔, 오이 빨강노랑 파프리카 소금 파프리카절이기 소금 올리고당 소금 다진마늘 멸치액젓 
비빔국수,비빔, 달걀 상추 소면 장 설탕 식초 다진 마늘 고추장 매실액 참기름 통깨 
비빔국수,비빔, 소면 사과 배 오이 고추장 다진마늘 깨소금 간장 
열무비빔쌀국수,비빔, 비빔쌀국수 콩고기 간장 올리브오일 올리고당 열무김치 고추장 설탕 참기름 고명 콩고기 삶은계란 통깨
열무비빔밥,비빔, 열무김치 취향껏 양파 애느타리버섯 당근 참기름 소금 
참치비빔밥,비빔, 참치캔 밥 상추 김가루 비율 청국장 고추장 올리고당 고명 참기름 통깨
참치쌈장,비빔, 참치캔 매운고추 잔파 양파 된장 고추장 물 고추가루 간마늘 설탕 매실청 참기름 
열무비빔밥,비빔, 밥 열무 참치캔 계란 고추장 참기름 올리고당 깨 마늘 간장 
아보카도명란비빔밥,비빔, 아보카도 큰거 명란젓 계란 연와사비 엄지손톱만큼 간장 참기름 
김치치밥,비빔, 밥 한 공기 팝콘치킨또는 닭가슴살 캔 등 안된 치킨류 닭가슴살 반캔 혹은 치킨너겟 텐더 등 가능 양상추 볶음김치 마요네즈 후리가케 
곤약국수,비빔,곤약국수 실곤약 콩나물 오이 당근 상추 깻잎 닭가슴살 다진 마늘 다진파 고추장 고춧가루 맛술 양조간장 매실청 참기름 깨소금 
골뱅이비빔국수,비빔, 골뱅이 통조림 소면 오이 깻잎 대파 흰부분 배 붉은 색 파프리카 장 고춧가루 고추장 간장 설탕 식초 참기름 골뱅이 통조림 국물 통깨 
상추비빔밥,비빔,필수 상추 당근 김치 밥 참기름 고추장 설탕 참기름 선택 달걀 
김치비빔국수,비빔, 소면 지름 동전 삶은 계란 오이채 다진 김치 장 참기름 깨소금 장 고추장 일반 고추가루 청양고추가루 설탕 진간장 
비빔쌀국수,비빔, 쌀국수 중새우 오이 칠리소스 피시소스 설탕 레몬즙 식초 맛술 다진마늘 청홍고추 
우동샐러드,비빔, 샐러드야채 토마토 피망 오이 새우 우동 소스 간장 와사비 설탕 레몬즙 올리브유 발사믹식초 참기름 굴소스 마늘 
연두부비빔밥,비빔,방아잎 된장찌개 감자 느타리버섯 청양초 대파 당근 방아잎 마늘 된장 멸치육수 연두부 비빔밥 밥 각종 나물 연두부 초고추장 깨소금 참기름 
스팸마요덮밥,비빔, 밥 스팸 달걀 양파 조미김 식용유 마요네즈 데리야끼소스 맛간장 식초 올리고당 물 
맛나니비빔밥,비빔, 양파 돼지고기 갈은것 간장 설탕 깨소금 물 
비빔만두,비빔, 만두 양배추 당근 오이 고추장 식초 파인애플식초 올리고당 다진마늘 통깨솔솔
참치그린샐러드,비빔, 오이 상추 양상추 양파 참치캔 한개 마요네즈 식초 올리고당 허브솔트 파슬리가루 
김치비빔국수,비빔, 김치 달걀 깻잎 상추 간장 고추장 설탕 고춧가루 참기름 통깨 
양푼비빔밥,비빔, 밥 소고기 숙주 볶음김치 치커리 고추장 듬뿍 들기름 장 국간장 액젓 설탕 마늘 고춧가루 
꼬시래기비빔국수,비빔,해초국수 모둠해초 쌀국수 콩나물 통깨 고추장 고춧가루 양조간장 물엿 식초 깨소금 
열무비빔국수,비빔, 국수 오이 열무김치 상추 계란 레디쉬 방울토마토 고추장 고춧가루 맛간장 설탕 식초 마늘가루 깨소금 참기름 
닭가슴살양장피,비빔, 양장피 닭가슴살 오이 당근 적양배추 방울토마토 참기름 겨자소스 간장 연겨자 식초 설탕 소금 마늘 물 
연어덮밥,비빔, 연어 다시마 날치알 생와사비 무순 째끔 마요네즈소스 마요네즈 와사비 마스카포네치즈 레몬즙 파프리카파우더 양파절임 양파 간장 생수 황설탕 생강즙 맛술
참치마요덮밥,비빔, 참치캔 계란 밥 통깨 무순 우유 식용유 양파 미니병 마요네즈 참치마요 설탕 식초 마요네즈 듬뿍 소금 
참치비빔밥,비빔, 밥 당근 달걀 우엉 단무지 오이 햄 참치 고추장 참기름
쫄면,비빔, 쫄면 양배추 콩나물 당근 계란 오이 고추장 고춧가루 매실청 식초 연겨자 참기름 깨소금 
치킨마요덮밥,비빔, 치킨너겟 마요네즈 간장 양파 양배추 김 
면,비빔, 소면 물 오이 양파 치즈 돈가스 고추장 고운 고춧가루 진간장 다진 마늘 식초 설탕 참기름 통깨 송송 썬 청양고추 
무생채비빔밥,비빔, 무 고춧가루 고추장 설탕 식초 간 마늘 참기름 통깨 장 계량은 소주컵입니다 무 절임 소금 추가 상추 김가루 계란프라이
콩나물비빔밥,비빔, 콩나물 물 소금 장 간장 설탕 깨소금 간마늘 고춧가루 파잘게썬 것 참기름 매운고추 
쌀면비빔국수,비빔, 쌀면 쌈채소 정도 당근 고추장 매실액 다진마늘 깨소금 꿀 식초 참기름 
콘샐러드,비빔, 옥수수통조림 빨간 파프리카 노란 파프리카 양파 마요네즈 식초 설탕 소금 후추 
샐러드우동,비빔, 우동사리 삶은 계란 토마토 오이 양상추 양배추 적채 어린잎채소 옥수수 참깨소스 깨 마요네즈 간장 설탕 참기름 식초 정종 
비빔면,비빔, 칼국수면 오이 진미채 고추장 꿀물엿 액젓 식초 다진마늘 다진파 참기름 통깨 오이채 남은것 삶은달걀 
토마토두부샐러드,비빔, 잘 익은 토마토 큰거 양파 두부 양상추 무순 그린올리브 발사믹올리브드레싱
아보카도비빔밥,비빔, 아보카도 계란 조미김 밥 간장 술
장조림버터비빔밥,비빔, 통조림 계란 버터 
과카몰리,비빔, 아보카도 토마토 양파 레몬즙 후추 톡톡톡톡 소금 부 바게트 잼
참치샐러드,비빔, 참치 양파 당근 피클 캔옥수수 마요네즈 식초 설탕 후추 
오이지비빔밥,비빔, 밥 완숙 토마토 오이지 개 김치 삶은 강낭콩 없어도 무방 바질오일 취향껏 발사믹식초 취향껏 파마산치즈 취향껏
메밀비빔국수,비빔, 메밀면 오이 당근 양배추 삼색파프리카 무순 삶은 닭가슴살 땅콩가루 초고추장 고추장 맛술 설탕 올리고당 식초 마늘
대패목살고추장비빔밥,비빔, 애호박 당근 양파 식용유 소금 참기름 다진마늘 식용유 대파 대패목살 고추장 된장 청주 매실청 후추 상추 깻잎 통깨 참기름 계란후라이 밥
김치비빔국수,비빔, 쌀면 김치 당근 상추 양파 비빔 고추장 간장 설탕 참기름 통깨 듬뿍
비빔밥,비빔, 당근 애호박 삶은 브로콜리 취나물 고구마줄기 계란 기름 들깨가루 국간장 소금 초고추장 
메밀소바,비빔, 쯔유 와사비 메밀면 실파 무 오이 방울토마토 김 
비빔당면,비빔, 당면 부추 사각어묵 단무지 비빔 간장 고춧가루 다진파 다진마늘 물엿 매실액 참기름 통깨 
포도국수,비빔, 포도 오이 당근 양파 달걀 국수 크기물 소금 장밥숟가락 계량 간 포도 간장 참기름 설탕 다진마늘 통깨 
비빔당면,비빔,기본 당면 동전크기 어묵 당근 부추 애호박 양조간장 식초 설탕 고춧가루 참께 다진마늘 
명란마요,비빔, 명란젓 마요네즈 
골뱅이비빔면,비빔,기본 골뱅이 오이 당근 양파 대파 청양고추 소면 장 고추장 간장 설탕 올리고당 다진마늘 식초 참기름 통깨 
아보카도명란비빔밥,비빔, 밥 계란 명란젓 아보카도 김가루 들기름 깨 
아보카도연어덮밥,비빔, 아보카도 연어 양파 생고추냉이 마요네즈 레몬즙 살짝 후추 장국국수 간장 대체 가능
노각비빔국수,비빔, 노각 식초 매실청 소금 소면 한 노각 초고추장 고추가루 참기름 통깨 
자두곤약비빔밥,비빔, 자두 청양고추 깻잎 오이 곤약 계란 밥 초고추장 참기름 
비빔냉면,비빔, 사과 양파 바나나식초 매실청 설탕 식초 고춧가루 청양고춧가루 고추장 소금 통깨 
열무비빔국수,비빔, 국수 열무김치 원하는만큼 고추장 고춧가루 올리고당 연두 매실원액 식초 참기름 
비빔만두,비빔, 냉동만두 양배추 적양배추 당근 깻잎 고춧가루 고추장 식초 간장 올리고당 설탕 참기름 통깨 
새싹삼부추샐러드,비빔, 새싹삼 수삼 부추 호두 간장 올리고당 매실청 발사믹식초 참기름 후추 톡톡톡 디종머스타드 검정깨 톡톡
명란버터비빔우동,비빔, 우동 면 쪽파 저염 명란 버터 달걀 노른자 간장 또는 쯔유 
오징어유부초밥,비빔, 조미유부 피망 노랑 파프리카 빨강 파프리카 오징어 다리 식초 매실청 소금 밥 통깨 
참치쌈장,비빔, 양파 청량고추 대파 참치 쌈장 고추장 된장 고춧가루 마늘 참치쌈밥 양배추 취향것 상추 취향것 참치쌈밥밥 참기름 취향것 소금 취향것 깨소금 취향것
자두비빔국수,비빔, 중면 자두 오이 상추 깻잎 노랑 파프리카 양배추 계란 양파 자두 비빔장 자두와 양파 갈은즙 고추장 고춧가루 다진 마늘 매실청 간장 소금 사과식초 올리고당 레몬즙 후추 참기름 깨소금 
어묵간장비빔국수,비빔, 사각어묵 소면 간장 청주 매실청 참기름 연와사비 상추 깻잎 통깨 
간장비빔국수,비빔, 국수 동전 크기 정도 만가닥 버섯 양파 당근 대파 파프리카 소금 장 간장 올리고 당 물 참기름 통깨
소라비빔밥,비빔, 소라 크게 깻잎 당근 작은양파 새싹 상추 고추장 올리고당 식초 다진마늘 통깨 솔솔 마무리 참기름 
곤약비빔면,비빔, 실곤약 팽이버섯 브로콜리 삶은계란 장 고추장 고운 고춧가루 물엿 식초 양조간장 황설탕 생강즙 참기름이나 들기름 오렌지쥬스 
쫄면,비빔, 쫄면 한봉지 콩나물 양배추 정도 상추 깻잎 오이 계란 소금 참깨 장 고추장 식초 다진마늘 설탕 올리고당 고춧가루 참기름 
연어비빔국수,비빔, 연어회 오이 양파 깻잎 청양고추 복숭아 날치알 콩국수면 고추장 고춧가루 매실청 설탕 마늘 통깨 
노각비빔국수,비빔, 소면 노각 아삭이고추 양파 고추장장 고추장 고추가루 매실청 참기름 깨소금 
옥수수치즈범벅,비빔, 캔옥수수 마요네즈 설탕 체다치즈 파마산치즈가루 
낙지고추장비빔밥,비빔, 낙지 오이 가지 애호박 상추 낙지고추장 만든만큼 낙지고추장 고춧가루 다진마늘 다진양파 굴소스 생강술 고추장 꿀 물엿 참기름 후추 
콩나물비빔당면,비빔, 콩나물 당면 오이 깻잎 당근 고추장 간장 참치액 매실청 참기름 깨소금 들기름 
야채비빔밥,비빔, 밥 상추 호박 당근 콩나물 계란 참기름 볶은고추장 
상추참치비빔밥,비빔,밥숟가락 계량 상추 작은 참치캔 당근 애호박 양파 오이 밥 참기름 통깨 장 설탕 고춧가루 다진마늘 참기름 고추장 물사이다 
포도비빔칼국수,비빔, 밀가루 포도 내외 크기에 따라 양조절 소금 상추 오이 쌈무 삶은 계란 고추장 고춧가루 식초 올리고당 포도즙 다진마늘 참기름 
비빔국수,비빔, 국수 쌈채소 고추장 고운고춧가루 액젓 매실액 다진마늘 다진파 깨소금 청양고추 설탕 식초 참기름 
강된장비빔밥,비빔, 무 양파 호박 양송이버섯 말린홍합 국물멸치 두부 부추 토핑 상추 토핑 쪽파 다진마늘 콩가루 된장 들깨가루 토핑 설탕 식초 소금 깨소금 고추가루 
명란아보카도비빔밥,비빔, 밥 아보카도 명란젓 참기름 달걀 김가루 참깨 후추 식용유 
스파게티면자장면,비빔, 자장가루 춘장 양배추 양파 당근 돼지고기 스파게티면 오이 식용류 밀크커피 
골빔면,비빔, 비빔면 골뱅이통조림 양배추 오이 양파 파프리카
복숭아연어회덮밥,비빔, 연어회 복숭아 부추 청양고추 깻잎 양파 김가루 무순 참기름 통깨 초고추장
차돌박이비빔국수,비빔, 참나물 깻잎 양파 소면 동전크기 미림 간장 장 고추장 설탕 진간장 사과식초 사이다 우스터소스 후추 참기름 
만두비빔밥,비빔, 냉동만두 밥 취향것 당근 새송이버섯 다진대파 달걀 간맞추기 굴소스 참기름 진간장 
열무물김치국수,비빔, 소면 동전크기 계란 소금 남은 물김치 열무김치 고추장 간장 설탕 참기름 
간장비빔국수,비빔, 소면 소고기 당근 달걀 표고버섯 애호박 고기표고버섯 다진마늘 소금 간장 설탕 참기름 후춧가루 국수 간장 설탕 참기름 깨소금 
비빔밥,비빔, 건곤드레나물 당근 애호박 건 시래기나물 작은 가지 깻잎 계란 김가루 참기름 소금 
비빔국수,비빔, 국수 계란 크래미 작은 상추 양배추 깻잎 오이 당근 고추장 식초 파인애플식초 올리고당 다진마늘 통깨 솔솔 참기름 
김치비빔국수,비빔, 국수 소면 김치 오이 얼음 정도 깨 국수 삶을 물 물 찬물 고추장 고춧가루 간장 설탕 식초 참기름 
콩나물비빔밥,비빔, 쌀 다시마불린육수 콩나물 간장 고춧가루 올리고당 마늘 참기름 통깨 당근 파
비빔면,비빔, 라면스프 라면에 동봉된 후레이크 황설탕 고추가루 고추장 참기름 식용유 식초 등
비빔국수,비빔, 국수 당면 공통 야채볶음 주키니 양파 당근 썰은 표고버섯 후추 공통 기준 설탕 다진 마늘 참기름 통깨 야채볶음 추가 비빔국수당면국수 맛간장 추가 고추장 고춧가루 썰은김치 맛간장 
치킨마요덮밥,비빔, 남은치킨 밥 양파 간장 굴소스 설탕 마요네즈 
비빔면,비빔, 고춧가루 설탕 고추장 식용유 참기름 옵션 깻잎 취향것 통깨 취향것
메밀비빔면,비빔,메밀 국수 홍삼 콩나물 사과 복숭아 부추 수박얼음 블루베리얼음 파프리카기호에 따라 색깔별로 양배추 양파 메밀국수 견과류 들깨가루 참깨가루 강황가루 마늘 홍삼 장 고추장 고춧가루 감식초 홍삼 다진것 양파효소 참기름 꿀 물엿 가정에서 만든 맛간장 
김치비빔국수,비빔, 양파 호박 소금 후추 김치 가지고추장무침 면 고춧가루 다진마늘 썬파 설탕 참기름 통깨 오이 
비빔라면,비빔, 라면 세송이버섯 어묵 라면 후레이크 썰은 대파 식용유 참기름 고춧가루 라면 스프 고추장 설탕 참깨 
쭈꾸미볶음비빔밥,비빔, 쭈꾸미 다진마늘 고춧가루 진간장 생강가루 꿀 썰어놓은 파 청주맛술 천연조미료 후추 상추 콩나물 원하는만큼 통깨 참기름 
전복복숭아물회냉면,비빔, 전복 오이 복숭아 깻잎 청양고추 양파 사이다 고추장 고춧가루 매실청 마늘 
콩잎물김치,비빔, 콩잎 홍고추 청양고추 양파 밀가루풀 
김치비빔면,비빔, 콩나물 김치 우동면 진간장 고추장 설탕 후추 참기름 통깨 
마카로니샐러드,비빔, 마카로니 사과 오이 당근 양파 마요네즈 설탕 식초또는레몬즙 기호에맞게
김치야채비빔국수,비빔, 애호박 양파 김치 소면 설탕 간장 고추장 고춧가루 참기름 
복숭아비빔우동,비빔, 복숭아 우동면 다진 김치 고추장 고춧가루 매실청 식초 다진마늘 참기름 참깨 파 
사과양배추샐러드,비빔, 양배추 사과 오이 베이비채소 갈은 양파 올리브유 소금 후추 드레싱 플레인요거트 바질 레몬즙 소금 
참치샌드위치,비빔, 식빵 참치 캔 작은 거 삶은 달걀 크래미 당근 양파 치킨무 마요네즈 허니 머스터드 설탕 레몬 통후추
사과분짜,비빔, 돼지고기 앞다리살 사과 쌀국수 샐러드채소 고수 선택 라임 다진땅콩 선택 청양고추 선택 돼지고기 사과 소스하고남은것 설탕 피시소스 진간장 다진마늘 다진파 다진생강 후추 유채유식용유포도씨유 분짜소스 설탕 물 사과식초 피시소스 사과즙 사과 한개 갈아서 나온 즙의양 사과 당근 
무스비,비빔, 밥 리챔 청양고추 계란 소금 깻잎 김 
땅콩비빔면,비빔,필수 국수 오이 땅콩가루 고추장 간장 고춧가루 설탕 매실액 식초 간 양파 참기름 땅콩가루 무절임 무 식초 탄산수 설탕 소금 
치킨마요덮밥,비빔, 치킨텐더 계란 우유 마요네즈 청양고추 파 밥 덮밥소스 간장 물엿 설탕 물 
대패삼겹살쫄면,비빔, 쫄면 콩나물 선택 당근 오이 장 고추장 진간장 식초 매실액 고춧가루 맛술 다진 마늘 올리고당 설탕 참기름 통깨 곁들임 대패 삼겹살 계량 
치즈주먹밥,비빔, 밥 치즈 김자반 보리새우 맛간장 참기름 
김치비빔밥,비빔, 밥 애호박 달걀 배추김치 들기름 기름 참기름 고추장 냉장고에있는밑반찬
북어채비빔냉면,비빔, 고추장 고운고추가루 간장 매실청 설탕 식초 다진마늘 통깨 참기름 북어채 한줌 냉면 
육회비빔밥,비빔, 육회 밥 깻잎 오이고추 김가루 계란노른자 초고추장 참기름 들깨
아보카도비빔밥,비빔, 아보카도 계란 명란젓 참기름 김가루 밥 
복숭아비빔당면,비빔, 복숭아 당면 양파 오이 콩나물 참기름 깨소금 소금 장 집간장 물 참치액 매실청 갈은소고기 마늘 고운고추가루 맛술 송송 썬 대파 
비빔국수,비빔, 국수 김치 계란 간장 고춧가루 설탕 매실청 참기름 다진마늘 통깨 
장조림버터밥,비빔, 밥 달걀 남은장조림국물 버터 기름
복숭아비빔우동,비빔, 복숭아 우동면 사리 양파 청고추 홍고추 장밥숟가락 계량 간 복숭아 간장 설탕 식초 매실액 참기름 통깨 
골뱅이비빔국수,비빔, 소면 골뱅이 고추장 고춧가루 설탕 식초 깨 솔솔 참기름 
참치콩나물비빔밥,비빔, 밥 콩나물 작은 참치캔 상추 당근 소금 간장장 간장 물 고춧가루 통깨 다진마늘 청양고추 다진파 후추 톡톡 참기름 
날치알밥,비빔, 날치알 깻잎 김 김가루 잘게 썬 김치 단무지 참기름 밥 약 
멍게비빔밥,비빔, 갓지은밥 멍게 짜투리 채소 초고추장 참기름
비빔된장,비빔, 쇠고기 등심 양파 애호박 두부 참기름 물 된장 다진 마늘 고춧가루 물엿 
비빔밥,비빔, 밥 다진 쇠고기 또는 불고기용 양파 통깨 식용유 참기름 간장 청주 매실청 또는 올리고당 다진 마늘 후춧가루 청양고추 절임 청양고추 또는 풋고추 오이 식초 올리고당 
쫄면,비빔, 쫄면 오이 당근 양배추 콩나물 간장 고추장 고추가루 올리고당 맛술 통깨 
참외열무비빔국수,비빔, 소면 열무김치 김치국물 참외 고추장 설탕 고춧가루 식초 깨 참기름 
비빔막국수,비빔, 막국수면 오이 깻잎 양배추 골뱅이 무절임 비율 청국장 초고추장 고추장 매실 설탕 식초 기호에따라 통 기호에따라 참기름 기호에따라
토마토김치,비빔,필수 토마토 양파 부추 고춧가루 설탕 다진 마늘 멸치액젓 깨소금 꽃소금 소금 
김밥,비빔, 오이 당근 김가루 김 달걀 햄 단무지 참깨소스 설탕 식초 맛술 참깨 간장 물 참기름 
열무김치비빔면,비빔, 열무얼갈이김치 고추장 설탕 김칫국물 식초 천연조미료육수 참기름 통깨 소면 반숙 달걀 김가루 상추 
취나물비빔밥,비빔, 취나물 데친 것 쌀 간장간장 다시물 청양고추 고춧가루 표고가루 다진마늘 깨소금 들기름 
불고기덮밥,비빔, 남은불고기 달걀 밥 맛간장쯔유 
