CKG_NM,CKG_MTH_ACTO_NM,CKG_MTRL_CN
소고기장조림,조림, 장조림용 소고기 통마늘 홍고추 청고추 간장 후추 올리고당 
갈릭치킨,조림, 파뿌리 월계수 통후추 물 닭다리 감자전분 식용유 참기름 다진마늘 대파 간장 청주 핫소스 올리고당 매실청 후추 물 
청경채감자조림,조림, 감자 청경채 물 고추장 고춧가루 간장 굴소스 올리고당 맛술 다진 마늘 식용유 참기름 후추 깨 소금 
메추리알곤약조림,조림, 메추리알 곤약 다시마 물 간장 설탕 
무조림,조림, 무 간장 고춧가루 올리고당 매실액 다진마늘 들기름 멸치육수 대파 청양고추 
묵은지고등어조림,조림, 고등어 묵은지 무 고춧가루 간장 간마늘 파 표고버섯가루 설탕 양파 
명란젓알조림,조림, 명란젓 알 청양고추 올리고당 고춧가루 통깨 
코다리조림,조림, 코다리 무 생략 가능 양파 감자 작은 사이즈 대파 물 고추장 고춧가루 설탕 다진 마늘 양조간장 굴 소스 맛술 식용유 생강가루 
고구마조림,조림,필요 고구마 물 물엿 계피 소금 검은깨 
두부고추장조림,조림, 부침 두부 식용유 다진파 조림장 진간장 다진마늘 물 고추장 설탕 
두부조림,조림, 두부 고춧가루 간장 다진마늘 올리고당 참기름 후춧가루 
두부조림,조림, 부침용 두부 큰거 두부조림 장 쪽파 청고추 홍고추 간장 마늘 참기름 고춧가루 생수 
메추리알장조림,조림, 메추리알 표고버섯 베트남고추 다시마 물 간장 설탕 매실액 올리고당 깨소금 
사과잼,조림, 사과 시나몬가루 설탕 사과 
서리태콩자반,조림, 서리태 간장 올리고당 통깨 
감자조림,조림, 감자 간장 양파 고추 올리고당 
삼치조림,조림, 생물 삼치 쌀뜨물 무 멸치육수 양파 생강 청고추 홍고추 대파 간장 고춧가루 고추장 다진 마늘 맛술 올리고당 참기름 멸치액젓 후추
코다리조림,조림, 코다리 무우 양파 대파 청양고추 멸치육수 집간장 다진마늘 고춧가루 생강즙 매실청 맛술 올리고당 전분물 
감자조림,조림, 감자 홍고추 청양고추 간장 올리브유 꿀 설탕 통깨 검은깨 물 
두부조림,조림, 두부 양파 진간장 물 참기름 통깨 파 간마늘 당근 청양고추 취향것 물엿 
도미조림,조림, 도미 양파 고추장 고춧가루 간장 매실액 다진마늘 생강가루 청주 후추 다진파 설탕 물 
표고버섯무조림,조림, 무 표고버섯 육수팩 다시마 청양고추 대파 고춧가루 간장 액젓 다진마늘 들기름 후추 
간장계란조림,조림, 계란 실파 식초 소금 간장 설탕 물엿 
메추리알계란장조림,조림, 계란 간장 올리고당 청고추 홍고추 후추 물 
코다리조림,조림, 코다리 조선 맛간장 다진마늘 다진대파 흰부분 다진양파 배즙 흑 생강청 설탕 후추 
코다리조림,조림, 코다리 양파 대파 청양고추 홍고추 간장장 간장 요리당 다진마늘 생강술 들기름 후춧가루 
굴비조림,조림, 굴비 대파 선택 청양고추 무 감자 쌀뜨물 육수 다시마 멸치 물 진간장 고춧가루 다진 마늘 다진 생강 맛술 설탕 올리고당 후춧가루 
갈치조림,조림, 갈치 감자 무 폭 지름 양파 대파 물 조림장 고추장 집된장 고춧가루 집간장 맛간장 다진마늘 설탕 생강가루 청주 
차슈덮밥,조림, 남은보쌈혹은 남은수육 혹은 삼겹살 밥 마늘 양파 반숙 달걀 고명 무순 쪽파 차슈소스 물 설탕 간장 후춧가루 청주 
곤약장조림,조림, 돼지고기 안심 메추리알 곤약 청양고추 월계수잎 조림간장 국간장 올리고당 설탕 생강술 들기름 통깨 식초 
갈치조림,조림, 갈치 느타리버섯 양파 당근 마늘 파 표고버섯가루 간장 고춧가루 설탕 
두부조림,조림, 두부 고춧가루 간장 마늘 참기름 설탕 대파 양파 쪽파 
오징어짜파게티,조림, 짜파게티 라면 대왕 오징어 몸통 쪽파 통깨 생강술 
꽈리고추무조림,조림, 무 꽈리고추 손질한 중멸치 참기름 깨소금 조림 장 쌀뜨물 국간장 된장 고춧가루 다진마늘 참치액 올리고당 매실청 
코다리조림,조림, 코다리 양파 풋고추 다진쪽파 튀김가루 큰술 식용유 깨소금 굴소스 올리고당 설탕 식초 맛술 간장 물 
간장두부조림,조림, 두부 대파 고춧가루 홍고추 간장 굴소스 통깨 설탕 간마늘 
두부조림,조림, 두부 양파 올리브유 깨소금 장 붉은 고추 풋고추 대파 물 마늘 진간장 참기름 고춧가루 후추 
삼치조림,조림, 삼치 무 깻잎 대파 양파 청양고추 홍고추 물 있으면 팽이버섯 장 고운 고춧가루 고추장 간장 맛술 청주 설탕 다진 마늘 다진 생강 깨소금 참기름 후추 
단호박조림,조림, 단호박 간장 미림 꿀 설탕
두부간장조림,조림, 두부 대파 장 간장 물 설탕 참기름 다진마늘 굴소스 
묵은지꽁치조림,조림, 꽁치캔 꽁치캔 국물 묵은지 설탕 고춧가루 간마늘 양파 부추 
가자미무조림,조림, 반건조 가자미 무우 청고추 홍고추 양파 간장 다진마늘 다진파 다진생강 맛술 고추가루 고추장 된장 다시마물 
콩조림,조림, 검정콩 물 마른 고추 조림장 간장 조청 국간장 설탕 청주 
밤잼,조림,필수 삶은밤 설탕 우유 시나몬파우더 소금 
장똑똑이,조림,필수 소고기 청양고추 참기름 통깨 장 물 간장 설탕 물엿 다진 마늘 다진생강 후추 
상어돔배기,조림, 상어 돔배기 물 간장 설탕 올리고당 맛술
두부조림,조림, 두부 청양고추 홍고추 쪽파 양파 장 양조간장 다진마늘 참기름 고춧가루 물 
코다리조림,조림, 코다리 무 양파 고추장 물 대파 장 간장 매실청 고춧가루 다진마늘 다진생강 식용유 
두부조림,조림, 두부 양파 쪽파 현미유 통깨 장 간장 고춧가루 홍고추 청양고추 다진 마늘 참기름 물 
블루베리잼,조림, 블루베리 설탕 레몬즙 
쇠고기덮밥,조림, 쇠고기 밥 양파 실파 팽이버섯 달걀 김 다시마 가쓰오부시 
두부조림,조림, 두부 식용유 고운소금 소량 소스 양파 다진거 고추가루 고추장 간장 맛술 케찹 굴소스 설탕 올리고당 물 후추가루 소량
돼지목살꼬치,조림, 돼지고기 목살 후추 톡톡 소스만들기 돈가스 소스 굴소스 설탕 맛술 물 
밤초,조림, 삶은밤 꿀 설탕 소금 계피가루 견과류 가루잣호두땅콩 물 밤이반정도잠길양
구운계란꽈리고추조림,조림, 구운계란 또는 삶은계란 꽈리고추 대파 간장 설탕 맛술 다진마늘 굴소스 다시마육수 
귤잼,조림,비율대로 해주세요 귤 레몬 설탕오븐과정 후 귤레몬 
반숙계란장조림,조림, 계란 맛간장 양조간장 물 배즙 설탕 대파 매운고추 다진마늘 표고 버섯가루 
알감자조림,조림, 알감자 간장 설탕 고추 올리고당 통깨 
병어조림,조림, 병어 대파 양파 감자 풋고추또는 청양고추 물 또는 다시마육수 진간장 큰술 고추장 고추가루 맛술 다진마늘 물엿 
두부강정,조림, 두부 소금 식용유 고추장 초장 캐첩 고춧가루 물엿 다진마늘 배즙 
소고기장조림,조림, 소고기 물 맛술 양파 생강 통마늘 다시마 사과 월계수잎 달임장 고기 육수 진간장 맛술 설탕 물엿 후추 
두부두루치기,조림, 두부 소고기불고기감 자색양파 대파 청양고추 홍고추 참치 액 고춧가루 매실청 다진 마늘 깨소금 참기름 쌀뜨물 불고기 간장 설탕 생강즙 후추 
연근조림,조림, 연근 간장 물 설탕 꿀 참기름 깨 
두부조림,조림, 두부 양파 후추 들기름 장 진간장 고춧가루 다진마늘 썬파 맛술 매실액 천연조미료 후추 물 
떡강정,조림, 가래떡 식용유 깨소금 취향껏 고추장 초고추장 배즙 간생강 물엿 
계란장조림,조림, 은 계란 대파 청양고추 물 간장 올리고당 맛술 다진마늘 
묵은지고등어조림,조림, 고등어 수미네반찬에서는 양파 물 양파 청양고추 홍고추 묵은지 다진 마늘 다진 생강 간장 맛술 매실액 쌀뜨물 
차슈덮밥,조림, 삼겹살 보쌈 새싹채소 대파 간장 물 맛술 설탕 올리고당 생강 
삼겹살간장조림,조림, 돼지고기 커피가루 물 청경채 식용유 다진 대파 다진 생강 장 물 마른 고추 전분 물엿 굴 소스 진간장 설탕 쌍화탕 
메추리알표고버섯장조림,조림, 깐메추리알 건표고버섯 조림간장 물 매실액기스 생강가루 장조림 육수우릴때 자투리 대파 건다시마 
서리태콩자반,조림, 검정콩 진간장 설탕 생수 물엿 콩물 참기름 통깨 
감자조림,조림,필수 감자 양파 대파 식용유 다시마육수 통깨 고추장 청양고춧가루 간장 다진마늘 들기름 
두부조림,조림, 두부 들기름 물 장 간장 액젓 올리고당 매실청 고춧가루 청주 참기름 다진마늘 통깨 
가지볶음조림,조림, 가지 당근 피망 고춧가루 간장 설탕 다진마늘 
두부조림,조림, 두부 양파 쪽파 청양고추 홍고추 간장 다진마늘 참기름 고춧가루 물 
연근조림,조림, 연근 간장 매실액 참기름 
양미리조림,조림, 양미리 쪽파 간장 고추가루 다진마늘 다시물 
장어덮밥,조림, 손질 장어 장어덮밥소스만들기 간장 고춧가루 설탕 통깨 데리야끼소스 후추 간마늘 
당근잼,조림, 당근 설탕 물 레몬즙 
감자조림,조림, 감자 양파 대파 식용유 물 진간장 다진마늘 설탕 또는 올리고당 통깨 
양미리조림,조림, 양미리 무 대파 양파 청양고추 홍고추 물 간장 고춧가루 매실청 다진 마늘 다진 생강 후추 
오징어무조림,조림, 오징어 두툼하게 한 입 크기로 자른 무 다시마 멸치육수 청양고추 간장 고추장 청주 매실청 올리고당 다진마늘 참기름 후추 
메추리알장조림,조림, 메추리알 간장 올리고당 물 통마늘 홍고추 청고추 통깨 
소고기장조림,조림, 소고기홍두깨살 달걀 포토벨로 버섯 고기 삶는 물 물 다시마 손바닥 크기 멸치 말린 양파 통후추 조림 물 간장 맛술 설탕 후추 붉은 고추 
감자조림,조림, 감자 큰거 청양고추 간장 설탕 올리고당 깨소금 
동태조림,조림, 동태 장 물 간장기호에 맞게 가감 굴소스 마늘 고추가루 맛술 파 
고구마조림,조림,필수 고구마 간장 설탕 고춧가루 다진마늘 맛술 참기름 물 통깨 
등갈비간장조림,조림, 돼지등갈비 월계수잎 된장 장 물 간장 설탕 물엿 맛술 매실액 다진마늘 참기름 깨소금 
두부조림,조림, 두부 달걀 청양고추 홍고추 대파 멸치육수 장 간장 고춧가루 매실액 설탕 다진마늘 후추 톡톡
두부조림,조림, 두부 양파 대파 고추 간장 고추가루 다진마늘 매실 맛술 통깨 참기름 
계란조림,조림, 계란 간장 맛술 물엿 물 
묵은지꽁치조림,조림, 꽁치통조림 묵은지 김칫국물 양파 대파 고춧가루 국간장 다진마늘 설탕 깨 고명
두부조림,조림, 두부 양파 쪽파 홍고추 청양고추 참기름 양조간장 다진 마늘 고춧가루 
반건조문어조림,조림, 반건조 문어조림 한팩 간장 숟가락 올리고당 숟가락 카놀라유 깨소금 마요네즈 숟가락
양미리조림,조림,양미리 조림 양미리 무 양파 대파 물 만들기 고춧가루 고추장 양조간장 미림 마늘 생강 
조기조림,조림, 민어조기 무 작은 것 자색양파 청양고추 홍고추 대파 고춧가루 간장 참치액 다진마늘 생강청 레몬식초 육수 후추 
알감자조림,조림, 알감자 진간장 물 설탕 생강가루 후추 식용유 
김치닭조림,조림, 생닭 김치 멸치육수 기름 양파 감자 당근 청양고추 홍고추 대파 고추장 간장 맛술 올리고당 매실액 고춧가루 다진 마늘 참기름 후추
감자가자미조림,조림, 반건조 가자미 감자 대파 청양고추 식용유 조림 국간장 진간장 된장 고춧가루 다진 마늘 다진 생강 맛술 매실청 참치액 후추 
달걀장조림,조림, 구운 달걀 검정깨 간장 요리당 설탕 굴소스 올리브유 생수 종이컵기준 생강술맛술미림 들기름 
코다리조림,조림, 코다리 대파 청고추 홍고추 간장 고추가루 간마늘 생강 청주 다시마물 후추 
코다리무조림,조림, 코다리 무 양파 청양고추 대파 코다리장 고추장 고춧가루 간장 요리당 참치액 들기름 생강술 다진마늘 소금 다시다 후춧가루 참기름 통깨 
명란젓조림,조림, 명란젓 청양고추 고춧가루 올리고당 통깨 물 
코다리조림,조림, 코다리 청량고추 고추가루 진간장 물엿 다진마늘 생강가루 맛술 후추 톡톡 물 
두부조림,조림,필수 두부 대파 홍고추 청고추 양파 올리브유 넉넉히 양조간장 다진마늘 참기름 고춧가루 물 
시래기갈치조림,조림, 갈치 작은 사이즈 시래기 대파 홍고추 물 또는 육수 고춧가루 간장 까나리액젓 다진 마늘 설탕 청주 시래기 들기름 국간장 
연근조림,조림, 연근 식초 물 간장 설탕 꿀 참기름 통깨 
알감자조림,조림, 알감자 진간장 설탕 통깨 올리고당 
어묵간장조림,조림, 어묵 양파 당근 파 통깨 간마늘 설탕 
간장감자조림,조림, 감자 올리고당 통깨 간장 물 고추 
삼치데리야끼,조림,필수 삼치 양파 대파 부침가루 소금 후추 물 간장 설탕 맛술 소주 물엿 다진마늘 후추 
두부조림,조림, 두부 소금 물 고춧가루 간장 맛술 참기름 다진 대 파 다진 마늘 설탕 
시래기된장조림,조림, 삶은시래기 진한 멸치육수 된장 표고버섯가루 참치액 대파 양파 청양고추 다진마늘 고추가루 매실청 들기름 국물멸치 
자반고등어조림,조림, 자반 고등어 무 양파 대파 청양고추 간장 고추가루 맛술 마늘 들기름 물 
메추리알곤약장조림,조림, 메추리알 곤약 통마늘 청양고추 다시마 소금 식초 물 진간장 설탕 통깨 참기름 
콩나물두부조림,조림, 콩나물 양파 두부 대파 다진마늘 후춧가루 고춧가루 물 간장 설탕 
두부조림,조림,만능간장 간장 설탕 돼지고기갈은것 두부조림 두부 파 고추 다진마늘 굵은고춧가루 가는고춧가루 만능간장 물 
도라지배즙,조림, 배 대추 설탕 절임 무즙 건 도라지 생강가루 
코다리조림,조림, 코다리 청주 무 장 양파 홍고추 청양고추 고춧가루 다진마늘 다진생강 대파 후추 천연조미료 진간장 맛술 매실액 물 
사과잼,조림, 사과 설탕 
코다리조림,조림, 코다리 무 대파 양파 청고추 홍고추 다시마 물 고춧가루 큰술 액젓 큰술 간장 큰술 맛술 큰술 후추 올리고당 마늘 생강 작게 기름포도씨유카놀라유 
고등어무조림,조림, 고등어 무 청양고추 파 간마늘 고춧가루 생강 청주 
계란장조림,조림, 계란 간장 통마늘 물 설탕 후추 
귤조림,조림, 귤 물 설탕 
멸치조림,조림, 멸치 통깨 취향껏 안매운 멸치조림 멸치 통마늘 포도씨오일 배 즙 양조간장 설탕 들기름 물엿 매운 멸치조림 멸치 통마늘 고추 배즙 양조간장 고운고춧가루 설탕 들기름 물엿 매운조림 고추마늘볶을때 양조간장 포도씨오일 
두부조림,조림, 두부 소금 후추 기름 조림장 간장 맛술 고춧가루 설탕 통깨 참기름 홍고추 대파
두부조림,조림, 두부 소금 진간장 물 설탕 다진마늘 참기름 통깨 후추 
메추리알장조림,조림, 메추리알 대파 물 간장게장 간장 설탕 맛술 
삼겹살두부조림,조림,필수 삽겹살 두부 대파 된장 어슷썬대파 진간장 액젓 고춧가루 들기름 다진마늘 물엿 연겨자 물 
메추리알장조림,조림, 메츄리알 스팸 햄 조림간장 설탕 물 매실액 올리고당 깨소금 
콩자반,조림,콩자반 서리태 콩 물 물 진간장 물엿 참기름 
콩나물장조림,조림, 콩나물 진간장 마늘 설탕 밴댕이 올리브유 물 
시래기짜글이,조림, 시래기 다진마늘 고추가루 된장 멸치가루 다시물 
돼지고기장조림,조림,돼지고기 장조림 돼지고기 깐 메추리알 꽈리고추 식초 장조림 육수 양파 대파 파뿌리 깐 마늘 건 생강 월계수잎 마른 청양고추 통후추 물 고기 데치는 된장 소주 물 전체 장조림 맛술 진간장 흑설탕 요리 당 장조림 끓인 육수 
낙지장조림,조림, 낙지 큰거 땡초 간장 미림 마늘 후추 물엿 설탕 물 밀가루 참기름 통깨 
양미리조림,조림, 양미리 천연조미료육수 무 장 양파 청양고추 홍고추 고춧가루 진간장 다진마늘 다진생강 대파 후추 맛술 천연조미료육수 
과메기조림,조림, 과메기 간장 고춧가루 고추장 다진마늘 맛술 매실액 후추 파 통깨 
쇠고기계란장조림,조림, 소고기 대파 양파 마늘 계란 청양고추 간장 마늘 설탕 
표고버섯장조림,조림, 표고버섯 간장 올리고당 후추 물 
감자고구마견과류조림,조림, 고구마 감자 견과류 간장 물 설탕 올리고당 올리브유 다진마늘 고추 깨 
두부조림,조림, 두부 다진파 다진마늘 깨 고춧가루 간장 올리고당 물 식용유 
두부조림,조림, 부침두부 쪽파 간장 생수 깨 다진마늘 고추가루 
두부조림,조림, 두부 고추가루 간장 다진마늘 참기름 설탕 청양고추 골파 올리브유 들기름
간장두부조림,조림, 두부 간장 고춧가루 설탕 파 물 간마늘 
연근조림,조림, 연근 식초 소금 간장 설탕 올리고당 물 참기름 
감자간장조림,조림, 감자 간장 고춧가루 올리고당 간마늘 파 
두부조림,조림, 두부 양파 홍고추 청양고추 대파쪽파 간장 참기름 물 고추가루 다진마늘 
두부조림,조림, 두부 양파 청양고추 홍고추 다진 대파 올리브유 넉넉히 장 간장 큰술 다진 마늘 큰술 물 큰술 고춧가루 작은술 참기름 큰술
열무김치조림,조림, 열무김치 물 다시멸치 김치국물 설탕 참기름 
호두땅콩조림,조림, 호두 땅콩 간장 꿀 물 
연근조림,조림,연근조림 연근 식초 물엿 연근조림 장 진간장 설탕 청주 맛술 물 참기름 통깨 
메추리알야채조림,조림, 메추리알 표고버섯 당근 감자 고구마 간장 맛술 물 통깨 
밤페이스트,조림, 밤 물 설탕 꿀 
천혜향잼,조림, 천혜향 코코넛밀크 코코넛슈가 설탕 달걀노른자 소금 
멸치조림,조림, 잔멸치 땅콩 마늘 간장 올리고당 설탕 참기름 물 
메추리알케첩조림,조림, 메추리알 장 케첩 요리당 간장 소금 참기름 통깨 
두부조림,조림, 두부 양파 파 식용류 들기름 물 간장 고춧가루 굴소스 다진 마늘 설탕 깨 참기름 
새송이버섯장조림,조림, 새송이버섯 대파 다시마 진간장 맛술 물 물엿 통깨 톡톡
감자조림,조림,감자조림 감자 당근 대파 마늘 식용유 양조간장 맛술 올리고당 통깨 
멸치무조림,조림, 무 대파 간장 참치액 고운고추가루 굵은고추가루 설탕 마늘 생강가루 톡톡
계란장조림,조림, 계란 소금 식초 청양고추 통마늘 진간장 국간장 설탕 올리고당 스푼 물 
돼지고기장조림,조림, 돼지고기안심 물 양파 통후추 삶은계란 간장 올리고당 통마늘 청양고추 
쇠고기장조림,조림, 쇠고기 장조림용 간장 설탕 물 청양고추 다진마늘 
표고버섯계란장조림,조림, 계란 표고버섯 올리고당 통깨 간장 통깨 
대패삼겹살두부조림,조림, 대패삼겹살 두부 대파 고추가루 간장 액젓 설탕 다진마늘 물 깨소금 톡톡
군소간장조림,조림, 군소 간장 물 설탕 후추 미림 물엿 참기름 통깨 
삼치간장조림,조림, 냉동 삼치 간장 맛술 올리고당 설탕 다진마늘 물 참기름 후추 톡톡 대파 전분가루 기름
두부조림,조림, 부침두부 파 간마늘 고춧가루 간장 물 당근 올리고당 통깨
가자미조림,조림, 가자미 중 땡초 파 간장 물 마늘 고추가루 설탕 미림 식용유 굴소스 
방울토마토요거트,조림, 떠먹는 요거트 뮤즐리그래놀라시리얼 방울토마토 설탕 약 물 
사과쨈,조림, 사과 설탕 계피가루 
갈치조림,조림, 갈치 무 대파 청양고추 참치액젓 얼음 고추가루 고추장 쌈장 간장 다진 마늘 매실청 물 등
병어조림,조림,필수 병어 무 대파 청양고추 홍고추 양파 다시마육수 장 간장 고추장 고춧가루 다진마늘 맛술 물엿 
고구마감자간장조림,조림, 고구마 또는 감자 편마늘 식용유 물 간장 조청꿀 대체가능 청양고추 검은깨 
갈치조림,조림, 갈치 쌀뜨물 무 대파 양파 또는 감자 청양고추 설탕 깨 청주 참기름 맛술 고춧가루 간장 마늘 생강 고추장 
열무김치된장지짐,조림, 열무김치 먹을만큼 청양고추 된장 다진마늘 들기름 들깨가루 쌈장 
돼지고기마늘조림,조림, 돼지고기 마늘 청양고추 간장 맛술 참치액 설탕 참기름 통깨 넉넉히 후추가루 
간장감자조림,조림, 감자 간장 간마늘 고춧가루 참기름 설탕 파 
꽁치조림,조림, 꽁치캔 김치 고추가루 
등갈비간장조림,조림, 등갈비 파 양파 월계수잎 통후추 간장 물 캬라멜시럽 설탕 맛술 매실액 후추 취향껏 다진마늘 생강가루 물엿 올리고당 
차슈덮밥,조림, 텅삼겹살 생강 월계수잎 양파 쪽파 한 줌 가쓰오부시육수 간장 맛술 흑설탕 
알타리지짐이,조림, 남은 알타리 김치통작은거 들기름 물 설탕 다시다 통깨 
메추리알장조림,조림, 통깨 통마늘 메추리알 간장 올리고당 홍고추 청고추 
황태두부조림,조림, 두부 황태 크게 양파 팽이버섯 대파 국간장 간장 고춧가루 다진마늘 매실액 
계란장조림,조림, 계란 육수 대파 청양고추 간장 계란이잠길정도 맛술 설탕 
호두간장마늘조림,조림, 호두 건무화과 통마늘 대파 간장 설탕 맛술 올리고당 청주 
꽈리고추멸치조림,조림, 꽈리고추 중간 멸치 고추가루 진간장 다진마늘 식용유 
메추리알장조림,조림, 메추리알 간장 올리고당 통깨 물
소고기메추리알장조림,조림, 소고기 메츄리알 청양고추 생강 생마늘 조림간장 설탕 통깨 
대구조림,조림, 대구 무 간장 청주 고추가루 매실청 올리고당 후추 참기름 다진마늘 대파 청양고추 다시물 
감자조림,조림, 감자 당근 청양고추 마늘 양파 간장 설탕 물엿 후추 물 통깨 참기름 
삼겹살간장조림,조림, 돼지고기삼겹살 마늘 고기 밑간 소금 후춧가루 청주 간장 청주 맛술 꿀 생강가루 참기름 통깨 식용유 
돼지고기장조림,조림, 돼지고기 장조리용 로즈마리말린것 간장 종이컵기준 설탕 요리당 후추가루 생강술 물 종이컵기준 들기름 통깨 
연근조림,조림, 연근 생강 식초 술 참기름 술 통깨 멸치 육수 간장 술 맛술 술 조청 술 설탕 술
조기조림,조림, 조기 양파 애호박 대파 무우 청 홍고추 통마늘 간장 멸치액젓 고추장 고추가루 맛술 설탕 후추
두부조림,조림, 두부 대파 포도씨유 두부조림장 간장 고춧가루 올리고당 다진파 다진마늘 참기름 설탕 통깨 물 
우엉잡채,조림,우엉 잡채 우엉 양파 청양고추 홍 파프리카 식초 잡채 참기름 생강즙 통깨 우엉 조림장 진간장 설탕 맛술 요리 당 물 반 계량컵과 밥숟가락 기준입니다
두부조림,조림, 두부 반 쪽파 홍고추 청양고추 양파 간장 다진마늘 고춧가루 참기름 물 
박대조림,조림, 박대 무 감자 대파 물 간장 설탕 고추가루 미향 다진마늘 다진생강 깨 
스팸두부조림,조림, 두부 양파 당근 스팸 작은거 육수 달걀 고추장 간장 올리고당 고춧가루 설탕 맛술 다진마늘 후추 물 
청양고추새우조림,조림, 건새우 청양고추 식용유 고추장 올리고당 생수 
감자조림,조림, 감자 진간장 흑설탕 파 통깨 물
돼지고기장조림,조림, 돼지고기 안심 달걀 대파 마늘 생강 마른고추 원하는버섯표고 새송이등 당근 양파 장조림소스 간장 청주 미림 올리고당 설탕 물 
계란장조림,조림, 계란 조림간장 물 설탕 올리고당 통마늘 대파 자투리 
간장감자조림,조림, 감자 중사이즈 양파 청양고추 진간장 설탕 다진마늘 참기름 깨소금 후추 
곤약고구마조림,조림, 곤약 고구마 중간것 양파 청양고추 다진마늘 고추장 간장 깨 후추가루 
꽈리고추돼지고기장조림,조림, 돼지고기 안심 꽈리고추 통마늘 있으면 삶은 달걀 통후추 저민 생강 간장 맛술 물 설탕 대파 양파 청양고추 
스팸돈부리덮밥,조림, 스팸 양파 계란 가쓰오국물 설탕 물 
메추리알장조림,조림, 메추리알 물 설탕 올리고당 간장 
고등어김치조림,조림, 고등어 신김치 감자 대파 물 설탕 참기름 다진마늘 다진생강 고춧가루 흑후춧가루 
무갈치조림,조림, 갈치 무 양파 생강 대파 홍고추 멸치육수 장 고추장 고춧가루 간장 맛술 설탕 다진 마늘 후추
양지머리꽈리고추조림,조림, 양지머리 꽈리고추 새송이버섯 양파 사과 마늘 대파 통후추 물 맛술 생강 저염 간장 다진마늘 
고등어조림,조림, 고등어 중간크기 감자 큰것 고추가루 다진 파 조림장 물 올리고당 간장 미림 채썬 생강 다진마늘 
견과류병아리콩조림,조림, 병아리콩 깐호두 깐땅콩 월계수잎 조림간장 요리당 생강술 꿀 들기름 통깨 
계란장조림,조림, 구운계란또는 삶은계란 청양고추 홍고추 쪽파 마늘 사골육수또는 다시마육수 저염간장 쯔유 
코코넛조림,조림, 마늘 당근 브로콜리 코코넛밀크 후추 소금 
도다리조림,조림, 말린 도다리 양파 고추가루 간장 국간장 청주 매실청 올리고당 후추 참기름 다진마늘 대파 
연근조림,조림, 연근 간장 설탕 물엿 식초 소금 물 
스팸돈부리,조림, 스팸 작은거 양파 달걀 간장 설탕 물 
두부조림,조림, 두부 양파 청양고추 홍고추 대파 양조간장 다진 마늘 참기름 물 고춧가루 
메추리알돼지안심장조림,조림, 돼지안심 깐메추리알 고기 삶을때 통후추 대파 양파 건표고버섯 통마늘 소주 고기삶은육수 진간장 국간장 요리용맛술 
간장닭조림,조림, 닭 파 통마늘 양파 간장 물 맛술 설탕 요리당 매실액 캬라멜 후추 생강가루 월계수잎 참기름 
소세지간장조림,조림, 분홍 소세지 대파 간장 올리고당 설탕 맛술 통깨 
장조림,조림, 소고기 홍두깨살 간장 설탕 생강 또는생강가루 물 마늘 삶은계란 
다시마조림,조림, 연근 자른다시마 간장 맛술 올리고당 흑설탕 식용유 식초 물
딸기쨈,조림, 딸기 설탕 
사과잼,조림, 사과 약 설탕 에리스리톨 레몬즙 계피가루 가루젤라틴 
두부조림,조림, 두부 양파 쪽파 간장 고추가루 다진마늘 참기름 물 설탕 깨소금 
소고기장조림,조림, 장조림용 소고기 통마늘 홍고추 청고추 간장 후추 올리고당 물 
고사리조기조림,조림, 조기 감자 또는 무우 고사리 홍고추 청고추 대파 조림 고추가루 생강술 맛술 매실액 간마늘 간생강 후추 국간장 양조간장 
두부조림,조림, 두부 큰것 새송이버섯 애호박 물 종이컵기준 달래간장남은것 종이컵으로 꽃소금 식용류 
갈치조림,조림, 갈치 무 감자 양파 장 된장밥숟가락으로 계량함 소주 간장 다진마늘 설탕 고추장 고춧가루 
두부조림,조림, 두부 대파 달래 장 설탕 들기름 오일 생수 달래장 달래 파 양파 마늘 양조간장 국간장 들기름 깨 
두부조림,조림, 두부 식용유 간장 고추가루 쪽파 물 깨 다진마늘 
소고기장조림,조림, 소고기사태 통마늘 표고버섯 저민생강 월계수잎 감초 양파 대파 진간장 설탕 올리고당 청주 맛술 
왕갈비통닭,조림, 볶음용 닭 물 대파 청양고추 홍고추 맛술 생강즙 허브맛소금 카레가루 후추 올리브유 녹말물 배즙 진간장 다진마늘 굴소스 생강즙 물엿 물 설탕 참기름 
총각김치지짐,조림, 총각김치 쪽파 청양고추 멸치육수 팩 고춧가루 다진마늘 물 참기름 
대패두부조림,조림, 두부 대패삼겹살 대파 청양고추 홍고추 다진 마늘 고춧가루 설탕 깨소금 간장 물 들기름 액젓 
곤약조림,조림, 곤약 간장 올리고당 통깨 소량 물 
트러플짜장라면,조림, 짜장라면 트러플오일 계란노른자 
감자조림,조림, 감자 다진파 간장 물엿 식용유 굵은고추가루 가는 고추가루 
두부조림,조림, 두부 간마늘 당근 간장 고춧가루 설탕 흑임자 청양고추 식용류 물
갈치조림,조림, 갈치 무 양파 대파 홍고추 고춧가루 설탕 진간장 물엿 고추장 쌈장 다진마늘 
달걀장조림,조림, 달걀 간장 물 올리고당 양파 대파 다시마 식초 소금 
마늘소고기장조림,조림, 소고기사태 통마늘 저민생강 월계수잎 감초 양파 대파 간장 설탕 올리고당 물 청주 맛술 
감자조림,조림, 감자 대파 장 간장 설탕 물엿 또는 올리고당 후추 통깨 미림 또는 생강술 다진마늘 다진파 참기름 
