CKG_NM,CKG_MTH_ACTO_NM,CKG_MTRL_CN
피자빵,굽기, 식빵 피자치즈 햄 청피망 빨강파프리카 노랑파프리카 양파 통조림 완두콩 옥수수캔 슬라이스치즈 파인애플통조림 설탕 후춧가루 토마토소스 토마토케첩 
브레드,굽기, 강력분 물 우유 설탕 소금 이스트 포피시드 
시나몬비스코티,굽기, 계란 설탕 바나나 박력분 아몬드가루 통아몬드 베이킹파우더 시나몬가루 
피자호떡,굽기, 호떡믹스 프리믹스 호떡잼믹스 드라이이스트 따뜻한 물 종이컵 파인애플 슬라이스치즈 피자치즈 통조림 옥수수 통조림 완두콩 포도씨유 피자소스 
브라우니치즈케이크,굽기,브라우니 초콜렛 버터 설탕 달걀 박력분 코코아가루 그뤼에 카카오 치즈반죽 크림치즈 플레인요플레 생크림 설탕 달걀 옥수수전분 
카레두부햄버거,굽기, 두부 돼지고기간것 청피망 빨강파프리카 노랑파프리카 양파 카레가루 빵가루 녹말가루 계란 슬라이스햄 햄버거빵 양상추 토마토 마늘 버터 소금 후춧가루 오일 머스타드소스 
생크림얼그레이스콘,굽기, 생크림 설탕 소금 박력분 베이킹파우더 얼그레이 
쌀모닝빵,굽기, 강력쌀가루 우유 드라이이스트 소금 허니파우더 포도씨유 계란 
크렌베리생크림식빵,굽기, 강력분 설탕 소금 인스턴트 드라이이스트 생크림 따뜻한 물 계란 버터 크렌베리 럼주 물 
호두파이,굽기, 박력분 소금 포도씨유 달걀 찬물 충전물 꿀 포도씨유 흑설탕 소금 계피가루 달걀 호두 
피낭시에,굽기, 계란 흰자 박력분 아몬드가루 설탕 소금 바닐라 에센스 아가베시럽꿀로 대체가능 무염버터 
초코칩비스코티,굽기, 박력분 포도씨유 슈가파우더 달걀 박력분 베이킹파우더 바닐라오일 초코칩 
녹차케이크,굽기, 무염버터 설탕 달걀 밀가루박력분 녹차가루 베이킹파우더 꿀 포도씨유 우유 토핑 팥앙금 팥배기 소보로 무염버터 피넛버터 설탕 달걀 노른자 밀가루박력분 베이킹파우더 
꿀카스테라,굽기, 강력분 계란 설탕 바닐라설탕혹은 설탕 꿀 우유 청주 
초코너트쿠키,굽기, 박력분 계란 베이킹소다 바닐라오일 초코칩 땅콩분태 캐슈넛 아몬드슬라이스 버터 유기농 흑설탕 유기농황설탕 소금 
식빵치즈스틱,굽기, 식빵 땅콩 체다치즈 녹차치즈 코코아가루 슈가파우더 
에그타르트,굽기, 시판타르트 필링 설탕 물 계란 우유 바닐라 오일 
통밀비스코티,굽기, 유기농 통밀가루 우리밀 백밀가루 리오 유기농 올리브유 유기농 말린 살구 유기농 디럭스 트라일 믹스 베이킹 파우더 계란 비정제 유기농 케인슈가 
소세지빵,굽기, 소세지 강력분 설탕 이스트 버터 소금 계란 우유 캔 옥수수 양파 청피망 홍피망 마요네즈 케첩 머스타드소스 
까망베르복숭아케이크,굽기, 박력분 설탕 버터 까망베르치즈 계란 베이킹 파우더 바닐라설탕 우유 복숭아 통조림 
초코쉬폰케익,굽기, 달걀노른자 설탕 달걀흰자 설탕 물 포도씨유 박력분 무가당 코코아가루 데코용생크림 데코용코코아가루
플레인요구르트,굽기, 오트밀 호두 슬라이스아몬드 깨 식용유 건포도 건크랜베리 물엿 꿀 플레인요거트
머핀,굽기, 유기농 머핀믹스 계란중 리오 유기농 올리브유 우유 유기농 푸룬 유기농 디럭스 트라일 믹스 베이킹 파우더 
키위머핀,굽기, 분량 무염버터 설탕 물엿 계란 계란 노른자 박력분 아몬드 가루 베이킹파우더 바닐라 에센스 우유 키위 다진것 
마론치즈케이크,굽기, 크림치즈 마론잼 계란노른자 생크림 박력분 흰자 설탕 밤다이스 
소세지롤빵,굽기, 강력분 밥스레드밀 유기농호밀가루 유기농 올리브유 자이로과당 레이크 크리스탈 고운소금 계란 이스트 우유 탈지분유 프랑크소세지 계란물 밀가루 우리밀빵가루 케찹 머스터드소스 
허니비스켓,굽기, 우리밀 백밀가루 바닐라설탕 소금 버터 우유 때죽나무 꿀 베이킹 파우더 
